species,healthy_stool_10_1,healthy_stool_10_10,healthy_stool_10_100,healthy_stool_10_50,healthy_stool_100_1,healthy_stool_100_10,healthy_stool_100_100,healthy_stool_100_50
Streptococcus sp. BJSWXB5TM5,0,0,0,0,0,0,4,0
Streptococcus sp. ST2,0,0,0,0,1,0,0,0
Streptococcus suis,0,0,0,0,4,0,22,13
Streptococcus thermophilus,0,0,0,0,9497,26019,47392,37484
Streptococcus uberis,0,0,0,0,0,0,19,0
Streptococcus vestibularis,0,0,0,0,2,5,3,11
Suilimivivens aceti,6,0,0,0,0,0,0,0
Suonthocola fibrivorans,0,0,0,0,1,2,0,0
Superficieibacter electus,0,0,0,0,0,0,2,2
Terrisporobacter mayombei,0,0,0,0,2,3,4,0
Terrisporobacter petrolearius,0,0,0,0,0,0,0,4
Thauera phenylacetica,0,0,0,0,0,0,3,0
Tidjanibacter massiliensis,0,0,0,0,0,1,1,0
Trabulsiella odontotermitis,0,0,0,0,0,0,5,0
Tumebacillus avium,0,0,0,0,0,0,3,0
Urinicoccus massiliensis,0,0,0,0,2,0,7,3
Veillonella dispar,0,0,0,0,0,0,16,0
Veillonella parvula,0,0,0,0,2998,7841,60281,11297
Veillonella rogosae,0,0,0,0,2,0,0,0
Veillonella seminalis,0,0,0,0,0,0,0,3
Veillonella sp. S12025-13,0,0,0,0,0,4,2,5
Vescimonas fastidiosa,17,0,8,257,5,0,0,0
Vibrio hepatarius,0,0,0,0,0,0,0,4
Victivallis lenta,14,0,0,11,0,0,0,5
Wujia chipingensis,0,0,0,0,1,4,0,2
Xenorhabdus ehlersii,0,0,0,0,0,0,0,3
Xylanibacter caecicola,18,0,0,6,0,0,0,0
Yanshouia hominis,14,0,0,77,0,0,0,0
Yeguia hominis,0,0,0,0,0,0,4,3
Yersinia kristensenii,0,0,0,0,0,0,3,0
Yersinia pestis,0,0,0,0,0,0,0,3
Youxingia wuxianensis,0,0,0,0,0,0,0,1
Zongyangia hominis,0,0,0,0,1,66,79,0
