species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Kosakonia sacchari,2,5,6,2,2,6,1,6
Kosmotoga olearia,4,NA,NA,1,2,NA,NA,NA
Kosmotoga pacifica,NA,1,3,1,NA,1,1,1
Kozakia baliensis,NA,NA,1,NA,1,3,NA,NA
Kribbella flavida,1,5,11,1,2,5,NA,4
Kurthia sp. 11kri321,2,2,2,3,3,2,4,1
Kutzneria,NA,NA,NA,1,NA,NA,NA,NA
Kutzneria albida,5,4,10,5,1,3,4,4
Kyrpidia tusciae,2,5,3,5,2,3,1,1
Kytococcus,NA,NA,NA,NA,NA,NA,1,NA
Kytococcus sedentarius,NA,3,10,3,4,1,4,3
Labrenzia sp. CP4,5,3,2,3,NA,5,1,3
Lachnoclostridium phytofermentans,2,5,2,3,27,84,44,51
Lachnoclostridium sp. YL32,29,53,42,62,77,181,133,128
Lacimicrobium alkaliphilum,7,9,4,4,2,3,2,5
Lacinutrix sp. 5H-3-7-4,1,1,NA,NA,1,3,2,2
Lactobacillus,NA,1,NA,NA,NA,NA,NA,NA
Lactobacillus acetotolerans,NA,NA,NA,NA,1,3,4,4
Lactobacillus acidophilus,31,35,22,33,24,29,27,11
Lactobacillus amylovorus,14,18,9,23,16,13,11,8
Lactobacillus backii,NA,2,2,2,1,1,6,NA
Levilactobacillus brevis,4,2,NA,NA,3,NA,1,NA
Lentilactobacillus buchneri,3,1,1,2,3,1,1,2
Lacticaseibacillus casei,4,4,4,4,3,6,8,2
Latilactobacillus curvatus,1,NA,NA,1,NA,1,3,1
Lactobacillus delbrueckii,2,2,3,1,1,4,1,3
Limosilactobacillus fermentum,2,1,2,4,1,2,2,1
Lactobacillus gallinarum,1,2,1,NA,NA,1,3,NA
Lactobacillus gasseri,NA,NA,NA,2,NA,2,2,1
Lactobacillus ginsenosidimutans,2,2,2,1,2,2,3,3
Lactobacillus heilongjiangensis,1,1,NA,NA,NA,2,3,5
Lactobacillus helveticus,2,3,3,2,1,2,8,2
Paucilactobacillus hokkaidonensis,1,1,1,NA,2,1,3,NA
Lactobacillus johnsonii,14,16,8,20,15,17,15,4
Lactobacillus kefiranofaciens,NA,1,NA,2,NA,1,1,1
Levilactobacillus koreensis,2,NA,NA,1,3,1,NA,NA
Apilactobacillus kunkeei,2,NA,NA,1,2,1,NA,1
Fructilactobacillus lindneri,NA,NA,NA,1,1,7,NA,NA
Limosilactobacillus mucosae,15,16,12,21,10,18,16,5
Lacticaseibacillus paracasei,1,4,1,NA,NA,2,3,4
Secundilactobacillus paracollinoides,5,5,5,4,5,2,1,4
Lactiplantibacillus paraplantarum,3,NA,NA,1,1,4,1,2
Lactiplantibacillus plantarum,5,1,2,1,3,1,1,5
Limosilactobacillus reuteri,17,16,9,19,9,20,17,4
Lacticaseibacillus rhamnosus,5,6,2,2,6,2,2,4
Ligilactobacillus ruminis,4,1,2,8,61,142,589,200
Latilactobacillus sakei,2,1,1,1,1,2,2,1
Ligilactobacillus salivarius,5,4,3,4,6,6,6,12
Fructilactobacillus sanfranciscensis,1,NA,1,1,2,1,4,NA
Lactobacillus sp. wkB8,5,NA,NA,NA,3,NA,1,NA
Lactococcus garvieae,4,2,NA,1,1,NA,2,3
Lactococcus lactis,5,5,NA,2,6,15,21,9
Lactococcus phage r1t,NA,NA,NA,NA,NA,NA,1,NA
Pseudolactococcus piscium,NA,2,NA,2,2,2,4,3
Laribacter hongkongensis,7,3,2,2,NA,NA,1,2
Lawsonella clevelandensis,4,2,1,2,NA,1,NA,NA
Lawsonia intracellularis,NA,NA,NA,1,NA,1,2,2
Leadbetterella byssophila,3,3,4,4,7,2,4,2
Leclercia adecarboxylata,4,2,4,4,5,7,3,2
Legionella fallonii,3,NA,1,NA,1,2,1,NA
Legionella hackeliae,NA,1,NA,2,1,2,3,3
Legionella longbeachae,1,2,NA,NA,1,NA,2,NA
Legionella oakridgensis,NA,1,2,NA,1,2,1,NA
Legionella pneumophila,10,8,2,6,10,4,1,6
Leifsonia xyli,5,12,20,7,6,2,4,4
Leisingera methylohalidivorans,1,2,4,4,3,3,1,1
Lelliottia amnigena,1,3,4,2,6,3,4,6
Lentibacillus amyloliquefaciens,6,3,1,2,3,7,NA,4
Lentzea sp. DHS C013,4,2,5,2,3,2,1,2
Leptolyngbya sp. NIES-3755,1,1,NA,NA,5,NA,NA,NA
Leptolyngbya sp. O-77,4,4,10,5,3,5,1,2
Leptolyngbya sp. PCC 7376,2,3,1,2,4,NA,2,NA
Leptospira alstonii,2,NA,1,1,4,NA,1,1
Leptospira biflexa,2,NA,NA,NA,5,1,4,3
Leptospira borgpetersenii,NA,NA,NA,1,2,3,1,1
Leptospira interrogans,3,NA,2,NA,5,NA,1,2
Leptospira santarosai,1,NA,NA,NA,1,3,NA,1
Leptospirillum ferriphilum,2,4,NA,NA,1,1,1,3
Leptospirillum ferrooxidans,1,NA,NA,1,NA,1,5,1
Leptospirillum sp. Group II 'CF-1',5,3,NA,NA,1,1,1,3
Leptothrix <b-proteobacteria>,NA,NA,NA,1,NA,NA,NA,NA
Leptothrix cholodnii,7,10,9,9,10,2,2,9
Leptotrichia buccalis,2,4,3,3,1,7,5,2
Leptotrichia sp. oral taxon 212,1,2,2,1,3,2,NA,3
Leptotrichia sp. oral taxon 847,1,NA,1,1,2,5,3,3
Leuconostoc,NA,1,NA,NA,NA,NA,NA,NA
Leuconostoc carnosum,1,7,2,3,NA,5,1,1
Leuconostoc citreum,2,6,4,3,NA,5,4,1
Leuconostoc gelidum,2,5,2,NA,3,7,2,2
Leuconostoc kimchii,5,9,2,3,2,3,3,2
Leuconostoc lactis,2,6,3,2,2,3,1,1
Leuconostoc mesenteroides,2,7,5,3,3,3,1,1
Leuconostoc phage P793,NA,NA,1,NA,NA,NA,NA,NA
Leuconostoc sp. C2,3,9,2,4,3,5,2,1
Liberibacter crescens,NA,NA,NA,NA,NA,1,2,2
Limnochorda,NA,1,NA,NA,NA,NA,NA,NA
Limnochorda pilosa,9,9,8,11,2,5,3,4
Limnohabitans sp. 103DPR2,2,2,1,5,1,1,3,NA
Limnohabitans sp. 63ED37-2,2,4,3,6,4,4,2,3
Listeria innocua,NA,NA,1,3,1,5,3,1
Listeria ivanovii,2,NA,1,NA,1,2,5,6
Listeria monocytogenes,NA,1,4,5,6,4,10,12
Listeria phage List-36,NA,NA,NA,NA,NA,1,NA,NA
Listeria seeligeri,NA,NA,1,NA,1,6,2,1
Listeria welshimeri,1,NA,1,NA,1,3,2,3
Luteipulveratus mongoliensis,5,9,11,11,1,3,2,1
Lutibacter sp. LP1,1,NA,1,1,5,5,4,1
Lutibacter sp. LPB0138,4,NA,NA,3,2,1,3,6
Lymphocystis disease virus - isolate China,NA,NA,NA,1,NA,NA,NA,NA
Lysinibacillus fusiformis,2,1,1,2,2,2,2,3
Lysinibacillus sphaericus,2,1,1,2,6,3,6,4
Lysinibacillus varians,3,1,4,1,5,5,6,2
Lysobacter,NA,NA,1,NA,NA,NA,NA,NA
Lysobacter antibioticus,4,7,5,6,NA,2,1,5
Lysobacter capsici,4,6,3,6,NA,NA,4,1
Lysobacter gummosus,2,5,NA,3,NA,1,3,4
Macrococcoides caseolyticum,1,1,NA,3,3,9,2,1
Mageeibacillus indolicus,9,2,4,10,7,14,3,7
Magnetococcus marinus,1,1,4,6,NA,2,1,4
Magnetospira sp. QH-2,4,4,1,2,1,1,5,3
Magnetospirillum gryphiswaldense,8,5,12,2,1,3,1,3
Paramagnetospirillum magneticum,6,7,11,11,7,1,1,6
Magnetospirillum sp. XM-1,2,10,8,12,4,1,3,8
Mahella australiensis,2,2,4,6,4,4,2,3
Maize bushy stunt phytoplasma,2,NA,NA,NA,1,NA,NA,2
Mannheimia haemolytica,8,2,1,4,3,NA,2,2
Mannheimia sp. USDA-ARS-USMARC-1261,4,3,1,2,3,1,3,1
Mannheimia varigena,5,NA,NA,2,2,2,1,2
Maribacter sp. 1_2014MBL_MicDiv,12,3,2,7,11,5,3,2
Maribacter sp. HTCC2170,3,2,4,1,14,2,1,4
Maricaulis maris,3,6,4,12,5,3,1,5
Marichromatium,NA,NA,NA,NA,NA,NA,1,NA
Marichromatium purpuratum,5,9,8,9,10,4,4,2
Marinithermus hydrothermalis,6,6,4,8,6,3,1,1
Marinitoga piezophila,1,NA,NA,NA,3,2,2,3
Marinobacter,NA,NA,NA,NA,NA,NA,NA,1
Marinobacter adhaerens,4,4,2,5,2,2,3,4
Marinobacter nauticus,9,12,3,7,5,3,4,2
Marinobacter psychrophilus,4,7,1,3,NA,1,2,1
Marinobacter salarius,3,2,3,2,NA,5,2,2
Marinobacter similis,9,1,2,4,5,1,NA,3
Marinobacter sp. BSs20148,2,6,4,4,NA,NA,2,3
Marinobacter sp. CP1,5,4,5,4,3,3,NA,3
Marinobacter sp. Hb8,2,2,NA,1,2,2,NA,1
Marinobacter sp. LQ44,5,NA,4,1,NA,1,3,NA
Marinobacterium sp. ST58-10,11,9,4,5,8,1,1,2
Marinomonas mediterranea,NA,1,3,NA,1,2,3,5
Marinomonas posidonica,5,3,2,9,4,NA,1,2
Marinomonas sp. MWYL1,NA,2,NA,2,2,2,1,3
Marinovum,NA,NA,2,NA,NA,NA,NA,NA
Marinovum algicola,3,2,3,3,1,2,6,2
Marivirga tractuosa,4,6,3,1,7,5,2,3
Martelella,NA,NA,2,NA,NA,NA,NA,NA
Martelella endophytica,8,4,7,4,2,4,5,4
Martelella sp. AD-3,7,11,13,12,3,2,2,4
Massilia,NA,2,NA,2,NA,NA,NA,NA
Massilia sp. NR 4-1,8,4,9,11,2,2,8,3
Massilia sp. WG5,1,7,11,6,3,1,2,3
Megasphaera elsdenii,18,5,7,9,67,126,673,134
Meiothermus ruber,4,4,4,4,2,1,2,2
Allomeiothermus silvanus,3,5,1,1,1,2,2,2
Melioribacter roseus,4,3,1,2,5,3,4,NA
Melissococcus plutonius,3,1,NA,1,2,3,1,3
Mesoplasma florum,NA,1,NA,1,1,5,2,5
Mesorhizobium,NA,NA,2,2,NA,NA,NA,NA
Mesorhizobium amorphae,2,3,4,5,5,6,1,4
Mesorhizobium australicum,1,4,4,3,1,4,1,2
Mesorhizobium ciceri,7,4,10,10,4,4,2,5
Mesorhizobium loti,NA,5,9,6,6,7,3,8
Mesorhizobium opportunistum,3,2,7,3,7,3,1,4
Mesotoga prima,NA,NA,NA,NA,1,2,1,1
Metallosphaera cuprina,NA,NA,NA,1,NA,NA,NA,NA
Metallosphaera sedula,NA,NA,NA,NA,NA,1,NA,1
Methanobacterium formicicum,NA,1,3,3,1,NA,1,NA
Methanobacterium lacus,NA,NA,NA,NA,NA,NA,NA,1
Methanobacterium paludis,NA,NA,NA,NA,NA,2,2,NA
Methanobacterium sp. MB1,NA,2,NA,NA,NA,NA,NA,NA
Methanobrevibacter millerae,2,NA,1,1,2,2,3,NA
Methanobrevibacter olleyae,1,NA,NA,1,1,3,1,NA
Methanobrevibacter ruminantium,1,3,NA,1,1,1,3,3
Methanobrevibacter smithii,1,NA,NA,1,266,689,522,426
Methanobrevibacter sp. AbM4,2,1,NA,1,3,NA,2,2
Methanobrevibacter sp. YE315,NA,NA,NA,NA,NA,NA,1,NA
Methanocaldococcus bathoardescens,NA,NA,1,1,NA,1,NA,1
Methanocaldococcus fervens,NA,NA,1,NA,NA,NA,NA,NA
Methanocaldococcus infernus,NA,1,NA,NA,NA,NA,NA,1
Methanocaldococcus sp. FS406-22,NA,NA,NA,NA,NA,1,2,NA
Methanocaldococcus vulcanius,NA,NA,NA,NA,NA,1,NA,NA
Methanocella arvoryzae,1,3,2,3,2,2,1,2
Methanocella conradii,NA,2,NA,1,NA,NA,2,NA
Methanococcoides burtonii,NA,1,NA,1,NA,2,2,3
Methanococcoides methylutens,NA,NA,NA,NA,2,NA,NA,2
Methanococcus aeolicus,NA,NA,NA,NA,1,1,NA,1
Methanococcus maripaludis,5,NA,NA,1,3,7,6,2
Methanococcus vannielii,1,NA,NA,NA,NA,NA,1,NA
Methanococcus voltae,NA,NA,1,NA,3,2,2,2
Methanocorpusculum labreanum,1,1,1,3,NA,2,1,1
Methanoculleus bourgensis,1,2,2,NA,1,1,NA,NA
Methanoculleus marisnigri,1,1,NA,NA,2,NA,NA,NA
Methanoculleus sp. MAB1,1,2,1,NA,1,2,NA,NA
methanogenic archaeon ISO4-H5,5,3,1,2,3,1,NA,1
Methanohalobium evestigatum,1,NA,NA,NA,1,NA,1,1
Methanohalophilus mahii,NA,1,NA,NA,NA,NA,2,NA
Methanolacinia petrolearia,5,2,1,NA,1,NA,1,4
Methanolobus psychrophilus,1,2,NA,NA,2,4,NA,NA
Methanomethylovorans hollandica,1,1,2,4,8,NA,NA,1
Methanoregula boonei,NA,1,1,NA,NA,NA,NA,NA
Methanoregula formicica,6,1,2,NA,8,NA,1,NA
Methanothrix soehngenii,1,1,NA,1,NA,1,NA,NA
Methanothrix harundinacea,1,2,NA,2,NA,1,NA,NA
Methanosalsum zhilinae,NA,1,1,NA,1,1,3,NA
Methanosarcina acetivorans,1,1,NA,1,1,NA,1,1
Methanosarcina barkeri,1,2,2,3,2,3,1,6
Methanosarcina horonobensis,3,1,NA,5,2,4,NA,2
Methanosarcina lacustris,1,2,NA,2,NA,NA,1,NA
Methanosarcina mazei,8,3,NA,3,5,1,1,6
Methanosarcina siciliae,1,2,NA,3,3,NA,NA,1
Methanosarcina sp. Kolksee,1,2,NA,1,NA,2,NA,3
Methanosarcina sp. MTP4,NA,NA,NA,1,NA,1,NA,NA
Methanosarcina sp. WH1,2,NA,NA,1,NA,2,1,NA
Methanosarcina sp. WWM596,1,NA,NA,1,NA,3,2,1
Methanosarcina thermophila,2,NA,1,1,1,NA,2,1
Methanosarcina vacuolata,1,2,1,1,NA,2,NA,3
Methanosphaera stadtmanae,1,NA,2,NA,2,2,NA,NA
Methanosphaerula palustris,4,NA,1,3,3,2,NA,NA
Methanospirillum hungatei,2,2,2,1,5,NA,2,NA
Methanothermobacter sp. CaT2,NA,NA,NA,NA,1,NA,NA,2
Methanothermobacter thermautotrophicus,NA,NA,1,NA,1,NA,NA,2
Methanothermococcus okinawensis,NA,NA,NA,NA,NA,2,2,3
Methanothermus fervidus,NA,NA,NA,NA,NA,1,NA,NA
Methanotorris igneus,NA,NA,NA,NA,NA,1,NA,NA
Candidatus Methylacidiphilum fumarolicum,1,NA,1,NA,2,3,1,NA
Methylibium petroleiphilum,4,8,8,6,1,2,3,5
Methylobacillus flagellatus,3,4,2,4,6,1,NA,1
Methylobacterium,NA,NA,3,1,NA,NA,1,NA
Methylobacterium aquaticum,7,9,3,7,3,4,3,3
Methylorubrum extorquens,1,1,5,4,3,5,5,5
Methylobacterium nodulans,1,7,4,4,4,1,3,1
Methylorubrum populi,1,4,3,4,1,3,4,2
Methylobacterium radiotolerans,10,6,5,9,1,7,3,5
Methylobacterium sp. 4-46,4,11,1,4,2,3,2,5
Methylobacterium sp. AMS5,4,1,7,5,3,3,5,2
Methylobacterium sp. C1,7,6,3,7,1,4,3,4
Methyloceanibacter,NA,NA,2,NA,NA,NA,NA,NA
Methyloceanibacter caenitepidi,4,5,9,3,NA,1,NA,2
Methylocella silvestris,1,2,1,NA,1,NA,2,3
Methylococcus capsulatus,5,2,5,3,NA,2,NA,1
Methylocystis,NA,NA,2,NA,NA,NA,NA,NA
Methylocystis sp. SC2,NA,1,2,1,NA,NA,1,1
Methylotuvimicrobium alcaliphilum,NA,9,3,2,2,6,NA,NA
Methylomonas denitrificans,2,1,4,6,NA,4,5,5
Methylomonas methanica,2,2,1,1,NA,1,2,NA
Methylomonas sp. DH-1,6,7,5,9,5,11,3,4
Methylophaga frappieri,2,3,2,3,1,NA,1,NA
Methylophaga nitratireducenticrescens,2,4,2,1,2,1,1,NA
Methylophilus sp. TWE2,2,NA,2,1,1,2,2,NA
Methylotenera mobilis,2,2,3,NA,1,5,1,NA
Methylotenera versatilis,1,NA,1,1,NA,1,2,3
Methyloversatilis,NA,NA,NA,1,NA,NA,NA,NA
Methyloversatilis sp. RAC08,4,7,6,6,8,3,5,5
Methylovorus glucosotrophus,2,3,NA,2,2,4,NA,NA
Methylovorus sp. MP688,3,3,2,2,2,6,NA,NA
Micavibrio aeruginosavorus,7,1,2,1,4,3,3,2
Microbacteriaceae,NA,1,NA,1,NA,NA,NA,NA
Microbacterium chocolatum,1,NA,NA,NA,NA,2,1,NA
Microbacterium sp. BH3-3-3,NA,3,4,2,NA,3,2,2
Microbacterium sp. CGR1,1,1,2,NA,2,1,5,2
Microbacterium sp. No. 7,2,1,5,3,2,1,4,1
Microbacterium sp. PAMC 28756,5,9,3,3,2,1,1,2
Microbacterium sp. XT11,2,4,5,2,3,NA,1,2
Microbacterium testaceum,2,7,5,4,5,1,6,3
Microbulbifer sp. CCB-MM1,6,7,7,6,4,5,2,4
Microbulbifer thermotolerans,3,4,3,2,3,3,NA,3
Micrococcales,NA,1,NA,NA,NA,NA,NA,NA
Micrococcus,NA,NA,NA,NA,NA,NA,1,NA
Micrococcus luteus,2,5,7,2,2,4,2,1
Microcoleus sp. PCC 7113,4,NA,2,1,3,1,2,1
Microcystis aeruginosa,1,NA,2,3,3,1,2,2
Microcystis panniformis,1,1,2,3,2,NA,2,2
Microlunatus phosphovorus,5,9,2,4,3,1,2,4
Micromonospora,NA,NA,NA,NA,NA,NA,1,NA
Micromonospora aurantiaca (nom. illeg.),11,6,7,1,10,3,2,2
Micromonospora sp. L5,6,6,8,2,6,2,NA,4
Micromonosporaceae,1,NA,NA,NA,2,NA,NA,NA
Microterricola,NA,NA,1,NA,NA,NA,NA,NA
Microterricola viridarii,5,6,11,2,3,2,2,7
Mitsuaria sp. 7,2,4,9,8,2,4,4,5
Mobiluncus curtisii,1,NA,NA,1,9,15,8,15
Modestobacter,1,NA,NA,1,2,NA,NA,NA
Modestobacter marinus,2,3,7,2,2,NA,4,4
Molluscum contagiosum virus subtype 1,NA,NA,NA,1,NA,NA,NA,NA
Moorena producens,2,3,NA,4,4,NA,NA,NA
Neomoorella thermoacetica,1,4,3,6,3,4,1,2
Moraxella catarrhalis,3,2,1,4,3,1,NA,2
Faucicola osloensis,NA,NA,3,1,NA,NA,1,1
Moraxella ovis,NA,2,1,NA,NA,NA,NA,NA
Morganella <basidiomycete fungi>,NA,NA,NA,NA,NA,1,NA,NA
Morganella morganii,NA,2,2,3,2,2,1,NA
Moritella viscosa,NA,NA,NA,NA,2,1,5,NA
Mucilaginibacter sp. PAMC 26640,7,8,5,6,6,10,3,3
Mucinivorans hirudinis,17,17,12,12,16,12,9,12
Muricauda lutaonensis,5,5,1,3,1,3,1,1
Flagellimonas ruestringensis,3,3,3,4,2,2,6,8
Murid betaherpesvirus 2,NA,NA,NA,NA,NA,1,NA,NA
Mycobacterium,1,NA,2,NA,2,NA,1,NA
Mycobacteroides abscessus,6,6,5,8,2,2,4,7
Mycobacterium tuberculosis variant africanum,1,4,1,1,NA,1,1,1
Mycobacterium avium,4,13,9,7,1,2,5,4
Mycobacterium tuberculosis variant bovis,1,4,1,1,NA,1,1,2
Mycobacterium canetti,1,3,1,1,NA,1,1,1
Mycobacteroides chelonae,2,2,2,4,2,NA,NA,2
Mycobacterium chimaera,1,2,4,4,NA,1,NA,2
Mycolicibacterium chubuense,1,4,7,1,2,3,2,NA
Mycolicibacterium fortuitum,5,4,3,4,1,2,1,6
Mycolicibacterium gilvum,7,6,4,3,2,4,NA,4
Mycobacterium goodii,2,4,4,11,1,1,3,4
Mycobacterium haemophilum,5,5,4,5,4,1,1,4
Mycobacterium immunogenum,2,2,4,1,2,2,1,4
Mycobacterium intracellulare subsp. intracellulare,1,2,4,1,NA,2,NA,3
Mycobacterium intracellulare,NA,5,5,2,NA,2,NA,5
Mycobacterium kansasii,3,3,5,1,1,2,1,6
Mycobacterium leprae,2,1,1,1,2,1,NA,NA
Mycobacterium liflandii,NA,2,2,1,4,2,4,5
Mycobacterium marinum,1,4,2,1,4,3,4,6
Mycolicibacterium neoaurum,3,7,3,3,2,1,NA,1
Mycobacterium phage 20ES,NA,NA,2,NA,1,NA,NA,NA
Mycobacterium phage Archie,NA,NA,1,NA,NA,NA,NA,NA
Mycobacterium phage Barnyard,NA,1,1,NA,NA,NA,NA,1
Mycobacterium phage Bernal13,NA,NA,NA,NA,2,NA,NA,NA
Mycobacterium phage Bruin,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage BTCU-1,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Contagion,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage DrDrey,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Dumbo,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage First,NA,NA,2,NA,1,NA,NA,NA
Mycobacterium phage Goku,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage HufflyPuff,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Lilac,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Mindy,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage MOOREtheMARYer,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Murphy,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Nala,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage NelitzaMV,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage PhatBacter,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Phaux,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Phrux,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Quink,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage ShedlockHolmes,NA,NA,NA,NA,1,NA,NA,NA
Mycobacterium phage Wile,NA,1,NA,NA,NA,NA,NA,NA
Mycolicibacterium phlei,9,5,3,5,5,2,5,4
Mycolicibacterium rhodesiae,5,7,4,4,2,1,3,1
Mycobacterium sinense,NA,6,2,1,2,NA,3,1
Mycolicibacterium smegmatis,4,6,9,3,2,1,3,3
Mycobacterium sp. djl-10,3,5,9,2,6,NA,6,4
Mycobacterium sp. EPa45,4,1,1,NA,1,1,3,3
Mycobacterium sp. JLS,2,2,1,2,1,1,2,NA
Mycobacterium sp. JS623,2,4,6,1,4,2,2,1
Mycobacterium sp. KMS,2,2,1,2,1,2,3,NA
Mycobacterium sp. MCS,2,2,1,2,1,1,3,NA
Mycobacterium sp. MOTT36Y,2,5,6,2,NA,2,NA,5
Mycolicibacterium neoaurum,3,7,3,3,2,1,NA,1
Mycobacterium sp. QIA-37,1,2,NA,3,2,1,NA,6
Mycobacterium sp. VKM Ac-1817D,5,4,3,4,2,2,1,6
Mycobacterium sp. YC-RL4,4,4,8,2,2,3,NA,3
Mycobacterium tuberculosis,1,4,1,1,NA,1,1,1
Mycolicibacterium vaccae,12,5,14,6,9,3,3,2
Mycolicibacterium vanbaalenii,3,7,5,1,3,1,3,1
Mycobacterium intracellulare subsp. yongonense,1,3,5,1,NA,1,NA,3
Mycoplasmopsis agalactiae,2,NA,NA,1,1,4,3,3
Mycoplasmopsis arginini,NA,NA,NA,NA,NA,NA,NA,2
Metamycoplasma arthritidis,NA,1,NA,NA,NA,NA,1,1
Mycoplasmopsis bovis,NA,NA,1,NA,1,1,1,1
Mycoplasmopsis californica,NA,NA,NA,NA,NA,2,2,NA
Mycoplasma canadense,NA,NA,NA,NA,NA,1,NA,1
Mycoplasmopsis canis,NA,1,NA,NA,NA,3,3,NA
Mycoplasma capricolum,1,NA,NA,NA,NA,NA,1,1
Mycoplasma crocodyli,NA,NA,NA,NA,1,3,2,1
Mycoplasmopsis cynos,1,1,NA,2,NA,3,2,1
Mycoplasmopsis fermentans,NA,NA,NA,NA,1,1,3,1
Mycoplasmoides gallisepticum,4,NA,2,1,1,NA,2,1
Mycoplasmoides genitalium,1,NA,NA,1,NA,NA,NA,NA
Mycoplasma haemocanis,NA,NA,NA,NA,NA,2,2,NA
Mycoplasma haemofelis,NA,1,NA,1,1,NA,NA,1
Metamycoplasma hominis,NA,NA,NA,NA,1,2,NA,1
Mesomycoplasma hyopneumoniae,3,NA,NA,NA,1,NA,NA,1
Mesomycoplasma hyorhinis,1,NA,NA,NA,NA,NA,NA,NA
Mycoplasma leachii,1,NA,NA,NA,1,NA,NA,1
[Mycoplasma] mobile,1,NA,NA,3,1,NA,NA,2
Mycoplasma mycoides,1,1,1,NA,2,NA,1,3
Mycoplasma ovis,NA,NA,NA,NA,NA,2,NA,NA
Mycoplasma parvum,NA,NA,1,NA,1,NA,NA,NA
Malacoplasma penetrans,NA,NA,NA,NA,2,1,3,NA
Mycoplasmopsis pulmonis,1,1,1,1,2,2,NA,1
Mycoplasma putrefaciens,NA,NA,NA,NA,NA,NA,1,1
Mycoplasma suis,NA,NA,NA,NA,NA,NA,1,NA
Mycoplasmopsis synoviae,NA,NA,NA,NA,3,2,NA,NA
Mycoplasma wenyonii,NA,2,1,NA,NA,NA,NA,NA
Mycoplasma yeatsii,3,1,1,NA,3,NA,2,NA
Myroides,NA,NA,NA,NA,NA,1,NA,NA
Myroides odoratimimus,3,3,6,6,14,3,12,5
Myroides profundi,4,4,2,4,7,1,3,4
Myroides sp. A21,4,2,4,7,11,1,3,5
Myroides sp. ZB35,4,1,3,6,9,1,4,6
Myxococcaceae,NA,1,NA,NA,NA,NA,NA,NA
Myxococcus,NA,NA,NA,1,NA,NA,1,NA
Myxococcus fulvus,22,15,25,22,19,6,10,13
Myxococcus hansupus,5,7,10,5,3,3,10,5
Myxococcus stipitatus,4,5,8,6,4,2,8,4
Myxococcus xanthus,9,5,7,4,8,1,3,5
Nakamurella multipartita,1,4,9,13,2,NA,2,4
Natranaerobius thermophilus,1,NA,NA,1,1,3,3,NA
Natrialba magadii,NA,NA,2,2,5,NA,NA,NA
Natrinema pellirubrum,NA,2,3,1,1,1,NA,NA
Natrinema sp. J7-2,NA,NA,3,1,1,NA,NA,3
Natronobacterium gregoryi,NA,NA,NA,2,3,NA,1,NA
Natronococcus occultus,NA,NA,NA,NA,1,1,NA,NA
Natronomonas moolapensis,NA,NA,1,1,NA,NA,NA,1
Natronomonas pharaonis,1,NA,NA,NA,NA,NA,1,NA
Nautilia profundicola,3,1,3,1,2,1,2,4
Neisseria elongata,NA,2,1,1,1,2,7,5
Neisseria gonorrhoeae,NA,2,1,2,1,3,1,2
Neisseria lactamica,2,NA,NA,NA,1,NA,2,1
Neisseria meningitidis,10,7,15,17,7,6,5,9
Neisseria weaveri,4,3,NA,4,1,2,1,2
Neorhizobium galegae,5,11,3,13,NA,1,3,3
Neorickettsia helminthoeca,NA,NA,NA,NA,NA,NA,1,NA
Neorickettsia risticii,NA,1,1,1,1,NA,NA,1
Ehrlichia sennetsu,NA,NA,NA,1,1,NA,NA,1
Niabella ginsenosidivorans,10,3,5,6,9,2,4,4
Niabella soli,10,3,2,5,7,2,6,5
Niastella koreensis,11,9,7,10,14,10,2,7
Nitratifractor salsuginis,2,1,4,3,3,2,5,NA
Nitratiruptor sp. SB155-2,2,4,2,1,NA,4,1,1
Nitrobacter,NA,NA,NA,1,NA,NA,NA,NA
Nitrobacter hamburgensis,1,NA,2,3,1,1,NA,1
Nitrobacter winogradskyi,1,4,1,1,4,NA,2,1
Nitrosococcus halophilus,1,1,NA,3,2,2,2,NA
Nitrosococcus oceani,1,NA,NA,NA,NA,NA,3,2
Nitrosococcus watsonii,1,1,NA,NA,1,NA,NA,NA
Nitrosomonas communis,NA,2,1,NA,1,3,1,NA
Nitrosomonas europaea,NA,NA,3,NA,1,3,1,4
