species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Deinococcus deserti,410,481,426,481,349,214,194,286
Deinococcus geothermalis,285,411,419,469,178,202,198,272
Deinococcus gobiensis,665,861,820,873,372,348,383,502
Deinococcus maricopensis,543,793,811,790,310,275,239,453
Deinococcus peraridilitoris,211,326,336,316,189,158,133,228
Deinococcus proteolyticus,469,646,570,728,273,281,272,427
Deinococcus puniceus,424,580,526,684,244,242,214,392
Deinococcus radiodurans,333,456,421,460,199,214,254,312
Deinococcus radiopugnans,646,878,832,1009,381,399,320,564
Delftia,2,5,10,1,4,3,11,10
Delftia acidovorans,990,1196,1005,1324,665,525,666,790
Delftia phage RG-2014,NA,NA,NA,NA,NA,2,1,NA
Delftia sp. Cs1-4,835,1107,1029,1150,555,466,533,681
Delftia tsuruhatensis,778,980,931,1084,532,488,633,681
Deltapapillomavirus 1,NA,NA,NA,NA,NA,NA,1,2
Denitrobacterium,NA,NA,NA,NA,NA,NA,2,1
Denitrobacterium detoxificans,2904,4199,4679,3910,1766,1848,2811,2768
Denitrovibrio acetiphilus,98,97,109,126,135,196,234,141
Dermabacter,NA,1,1,2,NA,NA,NA,1
Dermabacter vaginalis,189,248,257,208,114,116,115,146
Dermabacteraceae,NA,NA,NA,NA,NA,NA,NA,1
Dermacoccaceae,4,3,NA,6,2,3,1,1
Dermacoccus,1,3,1,2,NA,1,2,2
Dermacoccus nishinomiyaensis,255,338,375,335,172,140,167,214
Dermocarpellaceae,NA,NA,NA,NA,1,NA,1,1
Desulfarculaceae,2,3,NA,2,NA,NA,1,NA
Desulfarculus,1,3,6,1,1,1,NA,2
Desulfarculus baarsii,664,1012,1058,1034,328,387,484,599
Desulfatibacillum,NA,2,NA,1,3,5,NA,5
Desulfatibacillum alkenivorans,386,522,538,559,231,279,278,353
Desulfitobacterium,3,4,3,9,1,NA,1,NA
Desulfitobacterium dehalogenans,297,426,416,558,322,549,548,524
Desulfitobacterium dichloroeliminans,351,553,472,670,300,486,514,504
Desulfitobacterium hafniense,849,890,754,1045,754,727,746,730
Desulfitobacterium metallireducens,235,321,323,410,248,365,378,405
Desulfobacca,NA,NA,NA,NA,NA,NA,1,NA
Desulfobacca acetoxidans,182,264,275,365,156,179,145,219
Desulfobacteraceae,1,1,2,2,1,NA,1,5
Desulfobacterales,NA,5,2,1,NA,1,1,5
Desulforapulum autotrophicum,359,295,277,330,381,272,260,295
Desulfobacula toluolica,74,114,128,116,160,329,294,252
Desulfobulbaceae,8,10,7,7,3,3,NA,3
Desulfobulbus,NA,NA,1,1,NA,NA,NA,NA
Desulfobulbus propionicus,687,754,596,802,514,437,362,519
Desulfocapsa sulfexigens,307,304,267,369,340,286,279,280
Desulfococcus,3,1,2,1,NA,7,4,6
Desulfococcus multivorans,301,385,422,445,192,203,329,311
Desulfosudis oleivorans,284,392,348,377,194,273,319,317
Desulfohalobiaceae,1,NA,1,NA,NA,NA,NA,NA
Desulfohalobium,NA,7,NA,2,1,1,NA,2
Desulfohalobium retbaense,260,286,282,345,199,188,205,248
Desulfomicrobiaceae,2,1,NA,2,1,1,1,NA
Desulfomicrobium,NA,NA,2,NA,NA,NA,NA,2
Desulfomicrobium baculatum,654,775,697,787,492,387,663,553
Desulfomicrobium orale,387,483,491,516,229,261,439,423
Desulfomonile,NA,NA,NA,NA,3,5,1,5
Desulfomonile tiedjei,288,182,118,165,317,177,193,163
Desulfosporosinus,NA,1,NA,1,NA,1,NA,1
Desulfosporosinus acidiphilus,192,175,140,219,273,396,390,364
Desulfosporosinus meridiei,154,156,153,182,245,450,416,371
Desulfosporosinus orientis,236,300,288,374,320,481,489,478
Desulfotalea psychrophila,274,205,161,240,307,178,178,162
Desulfotomaculum,4,5,5,3,1,2,4,3
Desulfofarcimen acetoxidans,162,244,222,310,227,518,479,442
Desulfoscipio gibsoniae,923,789,600,973,860,537,478,637
Desulfofundulus kuznetsovii,443,696,669,849,271,336,257,440
Desulfotomaculum nigrificans,355,372,229,357,393,269,308,291
Desulforamulus reducens,371,383,287,470,360,365,350,370
Desulforamulus ruminis,438,633,511,748,338,468,393,562
Desulfovibrio,18,32,19,27,14,15,21,21
Pseudodesulfovibrio aespoeensis,618,753,599,868,421,375,854,627
Desulfocurvibacter africanus,651,825,823,940,434,430,824,632
Oleidesulfovibrio alaskensis,504,672,586,772,438,458,756,578
Desulfovibrio desulfuricans,911,1125,1068,1273,819,1238,3733,1687
Desulfovibrio fairfieldensis,414,514,489,616,761,1640,6545,2184
Solidesulfovibrio magneticus,749,1005,1013,1254,499,606,1231,892
Maridesulfovibrio salexigens,542,441,390,542,490,390,304,403
Desulfovibrio sp. J2,737,979,1064,1009,459,555,1091,794
Nitratidesulfovibrio vulgaris,1332,1890,1849,2083,1200,1584,4223,2180
Desulfovibrionaceae,8,13,2,11,5,7,8,8
Desulfovibrionales,NA,1,NA,1,NA,2,2,NA
Desulfurella,1,1,NA,NA,NA,NA,NA,NA
Desulfurella acetivorans,98,59,48,61,129,99,155,93
Desulfurispirillum,NA,4,1,5,2,5,2,2
Desulfurispirillum indicum,712,670,500,761,613,276,240,338
Desulfurivibrio,NA,1,1,NA,NA,1,NA,2
Desulfurivibrio alkaliphilus,443,656,656,722,263,301,256,413
Desulfurobacteriales,NA,5,2,1,NA,1,1,4
Desulfurobacterium thermolithotrophum,257,254,186,288,252,183,173,212
Desulfurococcus amylolyticus,NA,1,4,4,1,5,3,8
Desulfurococcus amylolyticus,5,8,14,8,6,7,11,15
Desulfurococcus mucosus,9,17,19,24,12,15,7,18
Desulfuromonadaceae,3,3,2,1,1,4,1,1
Desulfuromonadales,4,5,5,1,NA,2,2,7
Desulfuromonas,22,18,10,19,10,7,1,5
Desulfuromonas soudanensis,428,646,657,688,234,271,311,431
Desulfuromonas sp. DDH964,550,639,723,650,404,358,390,404
Devosia,13,14,19,11,13,4,4,9
Devosia sp. A16,464,571,526,570,399,272,236,374
Devosia sp. H5989,561,842,842,831,308,353,320,538
Diadromus pulchellus ascovirus 4a,NA,NA,NA,NA,1,4,NA,3
Dialister pneumosintes,87,106,114,132,217,471,986,485
Diaphorina citri densovirus,NA,NA,NA,NA,NA,NA,NA,1
Diaphorina citri flavi-like virus,NA,1,NA,NA,1,NA,NA,NA
Diatraea saccharalis granulovirus,81,32,10,44,89,10,NA,15
Dichelobacter,NA,NA,NA,NA,NA,2,2,NA
Dichelobacter nodosus,40,42,61,76,37,108,95,93
Dickeya,3,7,5,3,3,7,5,2
Dickeya dadantii,284,371,384,385,254,329,309,305
Dickeya phage RC-2014,NA,NA,NA,NA,1,4,NA,1
Dickeya solani,274,437,447,468,215,299,328,315
Limestonevirus limestone,NA,NA,NA,NA,1,4,NA,1
Dickeya zeae,718,631,517,653,642,382,346,467
Dictyoglomus thermophilum,177,104,94,123,234,148,210,158
Dictyoglomus turgidum,15,28,14,17,83,154,160,139
Dinoroseobacter phage DFL12phi1,NA,NA,NA,NA,1,NA,1,NA
Dinoroseobacter shibae,313,393,379,394,264,184,212,266
Dokdonella,9,7,8,20,3,2,2,7
Dokdonella koreensis,498,676,672,677,355,271,319,419
Dokdonia,1,1,1,NA,NA,1,NA,NA
Dokdonia donghaensis,479,279,145,285,537,168,187,204
Dokdonia sp. 4H-3-7-5,386,242,150,202,455,243,293,284
Dokdonia sp. MED134,278,135,68,134,343,161,184,183
Draconibacterium,NA,NA,NA,NA,1,NA,2,1
Draconibacterium orientale,2014,1586,1261,1585,2023,1223,1129,1241
Dragonfly larvae associated circular virus-2,NA,3,NA,NA,1,NA,NA,NA
Dragonfly orbiculatusvirus,NA,NA,NA,NA,NA,NA,1,NA
Drosophila subobscura Nora virus,NA,NA,NA,NA,NA,NA,1,NA
Dunaliella viridis virus SI2,14,7,6,9,NA,4,2,5
Dyadobacter,NA,NA,NA,NA,NA,1,NA,1
Dyadobacter fermentans,1324,974,908,973,1197,662,651,757
Dyella,6,14,6,12,10,6,3,11
Dyella japonica,617,798,733,847,431,311,303,473
Dyella jiangningensis,682,614,576,634,523,263,309,372
Dyella thiooxydans,461,622,650,669,225,290,339,423
East Asian Passiflora virus,NA,NA,NA,NA,2,2,NA,3
Echinicola,NA,NA,NA,NA,NA,NA,NA,2
Echinicola vietnamensis,1026,704,531,721,1104,513,502,607
Ectothiorhodospira,1,1,NA,NA,NA,1,NA,1
Ectothiorhodospira sp. BSL-9,573,712,628,925,345,296,237,473
Ectothiorhodospiraceae,18,25,6,19,7,11,7,12
Ectromelia virus,NA,NA,NA,NA,1,3,5,2
Ectropis obliqua nucleopolyhedrovirus,NA,NA,NA,NA,NA,NA,2,1
Edwardsiella <enterobacteria>,1,6,6,12,13,26,19,13
Edwardsiella anguillarum,292,412,403,420,205,251,328,357
Edwardsiella hoshinae,318,335,327,344,314,266,189,278
Edwardsiella ictaluri,319,383,383,398,255,223,224,271
Edwardsiella phage KF-1,NA,NA,NA,NA,NA,1,2,NA
Edwardsiella phage PEi20,NA,NA,NA,NA,1,1,1,1
Edwardsiella piscicida,210,310,285,297,135,205,246,274
Edwardsiella sp. EA181011,317,452,459,423,216,261,265,352
Edwardsiella tarda,824,828,707,819,702,467,486,570
Eggerthella,2,6,3,5,NA,1,2,6
Eggerthella lenta,3191,4504,6056,3572,8672,19907,123486,28607
Eggerthella sp. YY7918,1379,1880,2397,1682,1299,2147,6422,2852
Eggerthellaceae,8,10,6,8,1,3,4,4
Eggerthellales,2,1,3,1,NA,NA,NA,1
Ehrlichia canis,17,28,15,23,33,56,81,51
Ehrlichia chaffeensis,122,53,24,62,140,56,54,48
Ehrlichia muris,170,82,47,79,158,59,53,70
Ehrlichia ruminantium,43,41,27,40,63,86,90,92
Ehrlichia sp. HF,19,11,17,22,22,72,54,49
Elephant endotheliotropic herpesvirus 4,NA,1,5,1,1,NA,1,2
Elephant endotheliotropic herpesvirus 5,NA,NA,NA,NA,1,1,NA,2
Elephantid betaherpesvirus 1,NA,1,NA,NA,NA,1,NA,1
Elizabethkingia,1,1,NA,NA,NA,NA,NA,NA
Elizabethkingia anophelis,814,766,663,781,794,728,711,745
Elizabethkingia miricola,832,675,573,698,815,546,538,561
Elusimicrobium minutum,254,198,105,208,238,99,109,133
Emiliania huxleyi virus 86,1,NA,2,NA,1,2,5,4
Emticicia,1,NA,NA,NA,NA,NA,NA,1
Emticicia oligotrophica,1360,829,460,787,1452,467,521,592
Endomicrobium proavitum,97,152,132,147,146,222,187,188
endosymbiont of Acanthamoeba sp. UWC8,234,135,79,148,253,129,113,139
endosymbiont of Llaveia axin axin,14,15,11,25,13,40,52,36
endosymbiont of unidentified scaly snail isolate Monju,445,545,550,586,261,247,287,366
Ensifer,NA,2,NA,1,2,2,NA,5
Ensifer adhaerens,642,732,721,733,418,369,335,549
Enterobacter,33,45,42,52,34,47,54,48
Enterobacter asburiae,1344,1268,1043,1315,1171,785,817,945
Enterobacter cloacae,1972,2039,1857,2215,1951,2157,3050,2604
Enterobacter hormaechei subsp. hoffmannii,353,377,329,464,260,310,357,328
Enterobacter roggenkampii,330,483,429,549,189,315,291,374
Enterobacter roggenkampii,625,603,506,710,469,389,378,438
Enterobacter hormaechei,990,975,865,993,851,651,707,780
Enterobacter kobei,282,261,236,304,231,204,268,255
[Enterobacter] lignolyticus,403,483,475,521,286,305,365,384
Enterobacter ludwigii,547,442,364,468,504,297,255,325
Enterobacter phage Arya,4,NA,NA,NA,4,1,NA,NA
Enterobacter phage CC31,6,15,22,9,4,2,8,8
Enterobacter phage E-2,NA,NA,NA,NA,2,1,2,1
Enterobacter phage EcP1,NA,NA,NA,NA,NA,NA,1,NA
Enterobacter phage PG7,1,NA,NA,NA,NA,1,7,NA
Enterobacter phage phiEap-2,3,4,5,7,1,1,2,4
Enterobacter sp. 638,419,364,272,329,388,304,287,319
Enterobacter sp. E20,478,490,389,544,340,273,340,368
Enterobacter sp. FY-07,213,240,208,297,210,253,208,270
Enterobacter sp. HK169,465,488,385,534,350,265,317,352
Enterobacter sp. ODB01,243,245,227,263,224,195,236,241
Enterobacter sp. R4-368,392,354,279,395,333,292,373,333
Enterobacter xiangfangensis,318,367,367,384,234,235,251,279
Enterobacterales,11,14,9,9,3,5,4,7
Enterobacteria phage 285P,NA,NA,NA,NA,3,5,2,5
Enterobacteria phage 933W,1,NA,NA,NA,145,363,165,253
Enterobacteria phage 933W sensu lato,NA,NA,NA,NA,NA,1,NA,NA
Enterobacteria phage BP-4795,1,NA,NA,NA,67,153,75,106
Enterobacteria phage Bp4,NA,NA,NA,NA,1,2,3,1
Enterobacteria phage Bp7,NA,NA,NA,NA,NA,2,2,NA
Enterobacteria phage CAjan,NA,NA,NA,NA,NA,NA,1,NA
Enterobacteria phage cdtI,NA,NA,NA,NA,6,20,7,10
Enterobacteria phage fiAA91-ss,NA,NA,NA,NA,1,2,1,1
Enterobacteria phage GEC-3S,NA,NA,NA,NA,NA,1,NA,NA
Enterobacteria phage HK106,NA,NA,NA,NA,1,1,2,1
Enterobacteria phage HK140,NA,NA,NA,NA,NA,1,1,NA
Enterobacteria phage HK225,1,NA,NA,NA,NA,NA,NA,NA
Enterobacteria phage HK446,NA,NA,NA,NA,NA,NA,1,NA
Enterobacteria phage HK544,NA,NA,NA,NA,4,1,2,1
Enterobacteria phage HK629,NA,NA,NA,NA,3,10,1,6
Enterobacteria phage HK630,NA,NA,NA,NA,3,11,4,5
Enterobacteria phage HK633,NA,NA,NA,NA,NA,NA,1,NA
Enterobacteria phage IME08,1,NA,NA,NA,1,3,6,1
Enterobacteria phage IME10,1,NA,NA,NA,1,5,5,2
Enterobacteria phage JenP1,NA,NA,NA,NA,1,NA,NA,1
Enterobacteria phage JS10,60,31,15,12,51,6,3,7
Enterobacteria phage JS98,NA,NA,NA,NA,NA,1,1,NA
Enterobacteria phage JSE,NA,NA,NA,NA,NA,3,1,2
Enterobacteria phage K1F,NA,NA,2,NA,1,1,NA,NA
Enterobacteria phage mEp043 c-1,NA,NA,NA,NA,1,NA,NA,NA
Enterobacteria phage mEp235,NA,NA,NA,NA,NA,1,2,1
Enterobacteria phage mEp460,NA,NA,NA,NA,7,15,3,14
Enterobacteria phage mEpX1,NA,NA,NA,NA,1,2,2,5
Enterobacteria phage mEpX2,NA,NA,NA,NA,NA,1,1,NA
Enterobacteria phage Min27,NA,NA,NA,NA,129,297,143,228
Enterobacteria phage NJ01,NA,NA,NA,NA,NA,NA,3,NA
Enterobacteria phage P88,NA,NA,NA,NA,1,1,NA,3
Enterobacteria phage Phi1,NA,NA,NA,NA,NA,1,NA,NA
Enterobacteria phage phi92,NA,NA,NA,NA,1,3,2,1
Enterobacteria phage phiEcoM-GJ1,NA,NA,NA,NA,NA,3,NA,1
Enterobacteria phage phiK,NA,NA,NA,NA,NA,5,2,2
Enterobacteria phage phiP27,1,NA,NA,NA,NA,NA,NA,NA
Escherichia phage phiX174,NA,NA,NA,NA,5,14,67,19
Enterobacteria phage QL01,NA,NA,NA,NA,NA,3,5,NA
Tequatrovirus RB14,1,2,3,NA,NA,1,3,4
Pseudotevenvirus RB16,NA,NA,NA,1,1,NA,1,NA
Tequatrovirus RB32,1,2,3,NA,NA,1,1,NA
Enterobacteria phage RB43,NA,NA,NA,NA,1,NA,1,NA
Enterobacteria phage RB49,NA,NA,NA,NA,NA,NA,NA,1
Enterobacteria phage RB51,1,2,3,NA,1,NA,NA,NA
Enterobacteria phage RB69,1,1,NA,NA,5,13,7,6
Enterobacteria phage Sf101,1,NA,NA,NA,NA,1,NA,NA
Enterobacteria phage SfI,NA,NA,NA,NA,4,5,3,4
Enterobacteria phage St-1,NA,NA,NA,NA,NA,5,2,2
Enterobacteria phage ST104,NA,NA,1,NA,2,1,4,NA
Enterobacteria phage T3,NA,NA,NA,1,NA,NA,NA,NA
Enterobacteria phage T4,1,2,3,NA,NA,2,NA,2
Enterobacteria phage UAB_Phi20,NA,NA,1,NA,2,1,4,NA
Enterobacteria phage vB_EcoM_VR5,NA,NA,NA,NA,NA,1,4,1
Enterobacteria phage vB_EcoP_ACG-C91,NA,NA,NA,NA,NA,2,NA,NA
Enterobacteria phage vB_EcoS_NBD2,NA,NA,NA,NA,1,3,2,1
Enterobacteria phage vB_KleM-RaK2,NA,NA,NA,NA,NA,2,4,3
Enterobacteria phage VT2-Sakai,NA,NA,NA,NA,154,407,174,297
Enterobacteria phage VT2phi_272,NA,NA,NA,NA,113,256,120,203
Enterobacteria phage YYZ-2008,NA,NA,NA,NA,118,265,115,159
Enterobacteriaceae,15,25,15,40,19,34,19,18
Enterobacteriaceae bacterium strain FGI 57,564,457,438,495,481,310,339,328
Enterobacterial phage mEp213,NA,NA,NA,NA,1,2,2,1
Enterobacterial phage mEp234,NA,NA,NA,NA,1,1,2,1
Enterobacteriaphage UAB_Phi87,1,NA,NA,NA,NA,1,NA,NA
Enterococcaceae,1,NA,NA,NA,NA,NA,NA,1
Enterococcus,NA,1,NA,NA,1,3,3,NA
Enterococcus casseliflavus,176,117,89,125,245,365,603,315
Enterococcus durans,83,54,55,60,250,486,1172,447
Enterococcus faecalis,935,954,1153,856,1385,2082,3043,2018
Enterococcus faecium,1544,2170,2178,2694,5676,13752,79405,18935
Enterococcus gallinarum,133,114,95,124,216,377,605,358
Enterococcus hirae,234,159,91,179,432,554,1414,548
Enterococcus mundtii,283,150,105,145,429,396,774,394
Enterococcus phage BC611,NA,NA,NA,NA,NA,1,1,1
Enterococcus phage Ec-ZZ2,7,15,11,23,4,3,1,6
Enterococcus phage ECP3,NA,NA,NA,NA,1,6,11,2
Enterococcus phage EfaCPT1,1,NA,1,1,NA,4,3,2
Enterococcus phage EFC-1,NA,NA,NA,NA,NA,1,2,1
Enterococcus phage EFDG1,NA,1,1,NA,NA,1,NA,NA
Enterococcus phage EFLK1,NA,NA,NA,NA,1,5,3,1
Enterococcus phage IME_EF3,NA,NA,NA,NA,NA,2,NA,NA
Enterococcus phage IME-EF4,7,15,11,23,4,3,1,5
Enterococcus phage IME-EFm1,NA,NA,NA,NA,1,3,13,7
Enterococcus phage phiEF24C,NA,NA,NA,NA,NA,3,8,5
Enterococcus phage phiFL1A,NA,NA,NA,NA,1,6,5,6
Enterococcus phage phiFL2A,NA,NA,NA,NA,1,6,6,6
Enterococcus phage phiFL3A,NA,NA,NA,NA,1,6,4,5
Enterococcus phage SANTOR1,NA,NA,NA,NA,NA,NA,NA,1
Enterococcus phage vB_EfaS_IME196,1,NA,1,1,NA,NA,NA,2
Enterococcus phage vB_EfaS_IME197,NA,NA,NA,NA,NA,2,1,NA
Enterococcus phage vB_EfaS_IME198,NA,NA,NA,NA,NA,2,3,2
Enterococcus phage VD13,NA,NA,NA,NA,NA,1,3,2
Epinotia aporema granulovirus,NA,NA,NA,NA,NA,NA,2,2
Epiphyas postvittana nucleopolyhedrovirus,NA,NA,NA,NA,NA,NA,1,NA
Epizootic hemorrhagic disease virus (serotype 1 / strain New Jersey),NA,NA,NA,NA,NA,1,1,1
Equid herpesvirus 3,NA,1,NA,NA,NA,NA,1,1
Equid alphaherpesvirus 4,NA,NA,NA,NA,NA,NA,1,1
Equid herpesvirus 5,NA,NA,NA,NA,1,2,1,1
Equine rhinitis B virus 1,1,NA,NA,NA,NA,NA,NA,NA
Erinnyis ello granulovirus,NA,NA,NA,NA,2,1,2,1
Erwinia,20,21,5,20,18,10,10,11
Erwinia amylovora,222,222,144,260,243,192,121,175
Erwinia billingiae,701,612,486,711,669,394,274,415
Erwinia gerundensis,518,463,444,421,524,265,199,303
Erwinia phage Ea35-70,49,39,20,46,67,6,1,17
Erwinia phage phiEa104,NA,NA,NA,NA,1,1,NA,NA
Erwinia phage phiEa21-4,NA,NA,NA,NA,1,1,NA,NA
Erwinia phage PhiEaH1,NA,NA,NA,NA,NA,NA,1,NA
Erwinia phage phiEaH2,NA,1,NA,NA,6,9,3,5
Erwinia phage vB_EamM_Asesino,NA,NA,NA,NA,2,5,1,5
Erwinia phage vB_EamM_Caitlin,NA,NA,NA,NA,NA,1,5,NA
Erwinia phage vB_EamM_ChrisDB,NA,NA,NA,NA,1,3,1,NA
Erwinia phage vB_EamM_EarlPhillipIV,NA,NA,NA,NA,NA,3,3,4
Erwinia phage vB_EamM_Huxley,NA,NA,NA,NA,1,3,NA,4
Erwinia phage vB_EamM_Kwan,9,13,8,6,3,7,14,10
Erwinia phage vB_EamP_Frozen,NA,NA,NA,NA,NA,1,NA,NA
Erwinia phage vB_EamP-L1,NA,NA,NA,NA,NA,NA,1,1
Erwinia pyrifoliae,151,161,142,174,169,208,198,200
Erwinia sp. Ejp617,123,127,125,138,172,235,195,212
Erwinia tasmaniensis,273,320,242,340,208,236,199,249
Erwiniaceae,7,10,5,14,8,7,NA,8
Erysipelothrix,NA,NA,NA,NA,NA,NA,NA,1
Erysipelothrix rhusiopathiae,87,121,131,149,238,495,837,548
Erysipelothrix sp. LV19,109,72,40,49,231,409,508,342
Erysipelotrichaceae bacterium I46,880,1018,884,1193,4029,9309,6069,6810
Erythrobacter,9,11,3,12,5,3,1,4
Erythrobacter atlanticus,115,170,134,157,91,102,91,118
Erythrobacter litoralis,603,587,497,540,499,318,336,391
Erythrobacteraceae,15,14,9,16,15,4,4,5
Escherichia,NA,NA,2,NA,1,NA,1,NA
Escherichia albertii,140,193,170,230,328,679,415,524
Escherichia coli,1662,1410,1056,1673,139321,361429,160491,223551
Escherichia fergusonii,620,522,436,595,810,935,578,688
Escherichia phage 121Q,NA,NA,NA,NA,2,NA,3,4
Escherichia phage 172-1,NA,NA,NA,NA,NA,NA,3,NA
Escherichia phage 4MG,NA,NA,NA,NA,NA,1,2,4
Escherichia phage APCEc01,NA,NA,NA,NA,1,7,3,2
Escherichia phage Av-05,1,NA,NA,NA,NA,NA,2,NA
Escherichia phage Cba120,NA,NA,NA,NA,NA,1,NA,NA
Escherichia phage ECBP2,NA,NA,NA,NA,NA,NA,3,NA
Escherichia phage ECML-117,NA,NA,NA,NA,NA,NA,2,1
Escherichia phage ECML-134,1,2,3,NA,NA,NA,1,1
Escherichia phage ECML-4,NA,NA,NA,NA,NA,1,NA,NA
Escherichia phage Eps7,NA,NA,NA,NA,3,6,6,5
Escherichia phage FFH2,NA,NA,NA,NA,NA,2,4,NA
Escherichia phage FV3,NA,NA,NA,NA,NA,NA,4,1
Escherichia phage HK578,NA,NA,NA,NA,1,NA,NA,NA
Escherichia phage HX01,NA,1,NA,NA,2,2,3,2
Escherichia phage HY01,1,2,3,NA,NA,2,1,1
Escherichia phage HY03,NA,1,1,NA,1,2,NA,1
Escherichia phage ime09,NA,NA,NA,NA,NA,1,1,NA
Escherichia phage JES2013,NA,NA,NA,NA,NA,NA,4,NA
Escherichia phage JH2,NA,NA,NA,NA,1,NA,NA,1
Escherichia phage KBNP1711,NA,NA,NA,NA,NA,NA,3,1
Escherichia phage Lw1,NA,NA,NA,1,NA,NA,NA,NA
Escherichia phage P13374,NA,NA,NA,NA,33,103,48,68
Escherichia phage P483,NA,NA,NA,NA,2,2,2,2
Escherichia phage PA2,NA,NA,NA,NA,112,245,117,201
Escherichia phage PBECO 4,NA,NA,NA,NA,1,1,1,1
Escherichia phage PE3-1,NA,1,NA,NA,NA,NA,NA,NA
Escherichia phage phAPEC8,8,8,10,9,8,5,5,1
Escherichia phage PhaxI,NA,NA,NA,NA,NA,2,1,1
Escherichia phage phi191,NA,NA,NA,NA,25,86,40,58
Escherichia phage phiKT,NA,NA,NA,NA,1,1,NA,NA
Escherichia phage phiV10,NA,NA,NA,2,NA,1,1,NA
Escherichia phage Pollock,NA,NA,NA,NA,1,NA,1,NA
Escherichia phage pro147,NA,NA,NA,NA,1,NA,NA,NA
Escherichia phage pro483,NA,NA,NA,NA,2,4,1,1
Escherichia phage Rtp,NA,NA,NA,NA,NA,NA,1,NA
Escherichia phage slur02,1,2,3,NA,1,NA,NA,NA
Escherichia phage slur05,NA,3,1,1,3,NA,NA,NA
Escherichia phage slur07,NA,NA,NA,NA,NA,1,2,2
Escherichia phage slur08,1,2,3,NA,NA,NA,NA,NA
Escherichia phage slur16,NA,NA,NA,NA,NA,4,4,NA
Escherichia phage SUSP1,2,3,NA,4,1,1,2,1
Escherichia phage SUSP2,3,3,NA,4,NA,1,1,3
Escherichia phage TL-2011b,NA,NA,NA,2,NA,2,2,2
Escherichia phage TL-2011c,NA,NA,NA,NA,53,135,58,98
Escherichia phage Tls,NA,NA,NA,NA,NA,1,3,1
Escherichia phage UFV-AREG1,1,2,3,NA,NA,NA,NA,2
Escherichia phage V5,NA,NA,NA,NA,NA,NA,3,NA
Escherichia phage vB_EcoM_112,1,2,3,NA,NA,1,2,1
Escherichia phage vB_EcoM_ACG-C40,NA,NA,NA,NA,NA,1,2,4
Escherichia phage vB_EcoM_ECO1230-10,NA,NA,NA,NA,1,NA,NA,NA
Escherichia phage vB_EcoM_JS09,NA,1,NA,NA,3,15,7,6
Escherichia phage vB_EcoM_PhAPEC2,NA,NA,NA,NA,6,15,7,6
Escherichia phage vB_EcoM_VR20,NA,NA,NA,1,NA,NA,NA,NA
Escherichia phage vB_EcoM_VR25,3,2,2,NA,1,2,5,4
Escherichia phage vB_EcoM_VR26,2,2,3,6,1,5,4,3
Escherichia phage vB_EcoM_VR7,3,2,2,NA,NA,NA,NA,1
Escherichia phage vB_EcoM-ep3,NA,NA,NA,NA,NA,NA,NA,1
Escherichia phage vB_EcoM-UFV13,NA,NA,NA,NA,1,NA,NA,NA
Escherichia phage wV7,NA,NA,NA,NA,NA,NA,1,1
Escherichia phage YD-2008.s,NA,NA,NA,NA,NA,NA,2,NA
Escherichia Stx1 converting phage,NA,NA,NA,NA,151,374,163,267
Shamshuipovirus HK022,NA,NA,NA,NA,1,NA,1,1
Byrnievirus HK97,NA,NA,NA,NA,1,1,1,NA
Mosigvirus HX01,NA,NA,NA,NA,NA,NA,NA,1
Vectrevirus K1E,NA,NA,NA,NA,1,1,1,1
Lambdavirus lambda,NA,NA,NA,NA,6,17,5,6
Peduovirus P2,NA,NA,NA,NA,1,2,1,1
Ethanoligenens,5,11,7,6,4,3,3,4
Ethanoligenens harbinense,4129,5982,4694,7536,2105,2470,1698,3488
Eubacterium limosum,1919,2582,2254,3244,3483,7182,4775,5450
Euphorbia ringspot virus,NA,NA,NA,NA,1,NA,NA,NA
Exiguobacterium,1,NA,1,1,NA,NA,1,NA
Exiguobacterium antarcticum,65,106,122,107,119,248,234,204
Exiguobacterium artemiae,109,94,71,81,197,331,274,265
Exiguobacterium sp. AT1b,83,105,104,103,191,383,287,324
Exiguobacterium sp. MH3,68,102,107,124,123,263,228,204
Exiguobacterium sp. U13-1,61,72,89,78,120,231,199,174
Faecalibaculum,NA,NA,NA,1,NA,NA,1,NA
Faecalibaculum rodentium,1134,1570,1314,1856,828,1109,1037,1316
Fako virus,NA,NA,NA,NA,1,NA,2,NA
Falconid herpesvirus 1,NA,NA,NA,NA,NA,2,3,NA
Feldmannia species virus,1,1,1,3,NA,NA,1,NA
Felid herpesvirus 1,NA,NA,NA,NA,1,4,2,1
Feline infectious peritonitis virus,NA,NA,NA,NA,NA,NA,1,NA
Felis catus gammaherpesvirus 1,4,4,3,2,3,3,2,2
Fermentimonas,NA,2,2,NA,1,2,NA,2
Fermentimonas caenicola,3799,2226,1297,2250,3908,1424,1238,1568
Ferret papillomavirus,NA,NA,NA,NA,NA,2,1,1
Ferrimonadaceae,3,6,1,4,NA,NA,NA,NA
Ferrimonas,NA,4,1,6,NA,NA,NA,4
Ferrimonas balearica,583,569,562,687,405,306,264,360
Ferroglobus placidus,112,55,38,71,114,34,42,33
Ferroplasma acidarmanus,59,27,9,27,78,34,43,26
