species,Healthy_stool_10_1_noerr,Healthy_stool_10_10_noerr,Healthy_stool_10_100_noerr,Healthy_stool_10_50_noerr,Healthy_stool_100_1_noerr,Healthy_stool_100_10_noerr,Healthy_stool_100_100_noerr,Healthy_stool_100_50_noerr
Laribacter hongkongensis,39,35,32,28,38,23,29,26
Lawsonella clevelandensis,11,12,15,14,6,10,4,7
Lawsonia intracellularis,4,NA,4,7,3,12,11,11
Leadbetterella byssophila,54,33,26,44,57,31,36,36
Leclercia adecarboxylata,31,32,28,26,21,30,21,39
Legionella,NA,NA,NA,NA,NA,1,NA,NA
Legionella fallonii,14,4,6,10,15,12,8,10
Legionella hackeliae,1,7,5,3,6,15,18,10
Legionella longbeachae,NA,3,3,4,3,11,9,7
Legionella oakridgensis,3,7,3,7,7,8,6,5
Legionella pneumophila,81,57,26,44,97,43,36,39
Leifsonia,1,1,2,1,NA,NA,NA,NA
Leifsonia xyli,50,58,85,45,31,36,34,48
Leisingera methylohalidivorans,21,34,32,38,23,17,15,25
Lelliottia amnigena,34,41,46,44,24,25,20,27
Lentibacillus amyloliquefaciens,44,27,17,23,42,29,27,28
Lentzea sp. DHS C013,24,35,25,28,17,17,26,24
Leporid herpesvirus 4,NA,NA,NA,NA,NA,1,NA,NA
Leptolyngbya,NA,NA,NA,NA,NA,NA,NA,1
Leptolyngbya sp. NIES-3755,18,15,7,8,17,21,10,12
Leptolyngbya sp. O-77,41,48,41,68,31,25,31,27
Leptolyngbya sp. PCC 7376,37,18,15,25,32,8,17,11
Leptospira alstonii,29,10,5,14,34,18,12,18
Leptospira biflexa,18,11,8,10,33,18,20,12
Leptospira borgpetersenii,1,6,5,6,15,24,15,12
Leptospira interrogans,19,19,23,15,22,32,26,26
Leptospira santarosai,3,5,5,7,12,13,12,9
Leptospirillum ferriphilum,12,16,7,6,10,9,4,13
Leptospirillum ferrooxidans,2,6,2,5,5,7,7,11
Leptospirillum sp. Group II 'CF-1',13,11,9,4,7,8,3,10
Leptothrix
 
 <b-proteobacteria>
 
,1,NA,NA,NA,1,NA,NA,2
Leptothrix cholodnii,57,72,104,78,47,42,35,45
Leptotrichia buccalis,16,15,15,15,14,32,27,26
Leptotrichia sp. oral taxon 212,28,8,6,11,31,41,44,38
Leptotrichia sp. oral taxon 847,14,11,10,10,22,30,23,16
Leucania separata nucleopolyhedrovirus,NA,NA,NA,NA,NA,NA,NA,1
Leuconostoc,3,6,NA,1,NA,NA,NA,1
Leuconostoc carnosum,9,18,12,16,15,30,12,18
Leuconostoc citreum,10,18,12,18,6,13,20,11
Leuconostoc gelidum,25,18,15,15,19,27,26,23
Leuconostoc kimchii,20,26,13,20,18,13,14,17
Leuconostoc lactis,10,17,12,17,10,12,11,8
Leuconostoc mesenteroides,15,20,18,20,18,29,12,20
Leuconostoc phage P793,NA,2,3,2,NA,NA,NA,1
Leuconostoc phage phiLN34,NA,NA,NA,NA,1,NA,1,1
Leuconostoc phage phiLNTR2,NA,NA,NA,NA,1,NA,1,1
Leuconostoc phage phiLNTR3,NA,NA,NA,NA,1,NA,1,1
Leuconostoc sp. C2,30,27,14,27,21,25,12,17
Liberibacter crescens,1,1,3,3,4,7,13,10
Liberibacter phage SC1,NA,NA,NA,NA,NA,1,NA,NA
Liberibacter phage SC2,NA,NA,NA,NA,NA,1,NA,NA
Limnochorda,NA,1,NA,1,NA,NA,NA,1
Limnochorda pilosa,56,68,62,71,33,22,29,42
Limnohabitans sp. 103DPR2,15,9,7,14,18,8,16,17
Limnohabitans sp. 63ED37-2,29,38,44,37,27,12,16,15
Listeria innocua,15,14,5,14,17,25,32,27
Listeria ivanovii,14,9,7,15,29,47,51,32
Listeria monocytogenes,27,25,15,31,41,56,69,62
Listeria phage 2389,NA,NA,NA,NA,1,NA,NA,1
Listeria phage A500,NA,NA,NA,NA,NA,NA,1,1
Listeria phage List-36,NA,NA,NA,NA,NA,2,NA,NA
Listeria phage LP-026,NA,NA,NA,NA,NA,NA,1,NA
Listeria phage LP-030-2,NA,NA,NA,NA,1,NA,NA,1
Listeria phage LP-037,NA,NA,NA,NA,NA,NA,1,NA
Listeria phage LP-101,NA,NA,NA,NA,NA,1,NA,NA
Listeria phage LP-110,NA,NA,NA,NA,NA,NA,1,NA
Listeria phage LP-114,NA,NA,NA,NA,NA,NA,1,NA
Listeria phage P70,NA,NA,NA,NA,NA,NA,1,NA
Listeria seeligeri,4,8,8,12,17,42,20,20
Pecentumvirus A511,NA,NA,NA,NA,NA,1,NA,NA
Listeria welshimeri,7,10,7,11,10,26,34,27
Lumpy skin disease virus NI-2490,NA,NA,NA,NA,NA,3,1,1
Luteipulveratus mongoliensis,43,44,52,50,16,17,22,19
Lutibacter sp. LP1,8,1,3,9,15,24,33,17
Lutibacter sp. LPB0138,20,20,11,29,28,31,30,31
Lymphocystis disease virus - isolate China,5,2,4,3,4,1,1,1
Lysinibacillus fusiformis,19,8,10,9,24,27,31,27
Lysinibacillus sphaericus,10,1,3,9,24,35,38,34
Lysinibacillus varians,21,11,11,12,40,42,35,24
Lysobacter,NA,NA,1,NA,NA,NA,NA,NA
Lysobacter antibioticus,31,49,46,39,29,22,27,42
Lysobacter capsici,25,35,41,31,16,25,30,36
Lysobacter gummosus,23,36,31,32,23,21,25,36
Macacine herpesvirus 3,1,1,1,NA,NA,NA,NA,1
Macacine gammaherpesvirus 5,NA,NA,NA,NA,NA,1,NA,NA
Macrococcoides caseolyticum,2,2,9,6,14,35,25,19
Mageeibacillus,NA,1,NA,NA,NA,NA,NA,NA
Mageeibacillus indolicus,33,27,34,48,41,72,75,62
Magnetococcus marinus,13,27,21,39,16,13,16,26
Magnetospira,NA,NA,NA,NA,NA,NA,NA,1
Magnetospira sp. QH-2,18,33,29,22,16,18,24,17
Magnetospirillum,NA,NA,NA,NA,NA,NA,NA,1
Magnetospirillum gryphiswaldense,37,40,41,36,19,26,22,34
Paramagnetospirillum magneticum,57,68,75,80,31,23,42,52
Magnetospirillum sp. XM-1,36,49,74,58,15,25,36,51
Mahella australiensis,22,14,16,27,21,26,33,25
Maize bushy stunt phytoplasma,1,3,3,4,3,6,2,8
Mamestra brassicae multiple nucleopolyhedrovirus,1,1,2,2,1,1,NA,NA
Mamestra configurata nucleopolyhedrovirus B,1,1,2,2,1,1,NA,NA
Mannheimia,NA,NA,NA,NA,NA,1,5,NA
Mannheimia haemolytica,14,12,17,18,20,20,25,21
Mannheimia phage vB_MhM_3927AP2,NA,NA,NA,NA,NA,1,1,NA
Mannheimia sp. USDA-ARS-USMARC-1261,12,13,10,18,14,14,19,16
Mannheimia varigena,10,14,10,14,18,26,27,29
Maribacter,NA,NA,NA,NA,NA,1,NA,NA
Maribacter sp. 1_2014MBL_MicDiv,68,32,23,32,74,32,28,20
Maribacter sp. HTCC2170,46,19,15,23,45,19,26,27
Maricaulis maris,38,39,26,34,43,15,14,23
Marichromatium,NA,NA,NA,NA,NA,NA,NA,1
Marichromatium purpuratum,51,66,46,56,51,30,23,41
Marinithermus hydrothermalis,36,40,45,36,21,10,11,20
Marinitoga piezophila,4,3,4,2,13,27,31,15
Marinobacter,1,1,NA,3,1,NA,1,1
Marinobacter adhaerens,33,33,23,33,26,16,14,22
Marinobacter nauticus,68,79,56,87,63,33,26,60
Marinobacter psychrophilus,15,20,21,18,9,8,12,6
Marinobacter salarius,12,18,16,13,6,18,21,13
Marinobacter similis,34,30,22,23,37,20,8,17
Marinobacter sp. BSs20148,17,18,27,24,7,6,7,7
Marinobacter sp. CP1,36,37,31,35,30,15,14,18
Marinobacter sp. Hb8,18,17,10,18,26,18,13,12
Marinobacter sp. LQ44,18,22,15,30,8,25,17,18
Marinobacterium sp. ST58-10,62,54,49,67,40,24,27,42
Marinomonas mediterranea,7,10,15,10,11,15,14,16
Marinomonas posidonica,60,40,17,29,62,22,13,20
Marinomonas sp. MWYL1,8,7,5,7,10,5,10,18
Marinovum,NA,1,NA,NA,NA,NA,NA,NA
Marinovum algicola,25,28,41,44,24,21,17,32
Marivirga tractuosa,44,24,17,18,47,18,31,24
Marseillevirus marseillevirus,NA,NA,NA,NA,NA,NA,NA,1
Martelella,NA,1,1,1,1,NA,NA,NA
Martelella endophytica,53,47,50,54,29,30,33,43
Martelella sp. AD-3,37,42,58,61,30,37,27,36
Maruca vitrata nucleopolyhedrovirus,NA,NA,NA,NA,NA,NA,NA,1
Massilia,6,3,1,3,3,NA,1,2
Massilia sp. NR 4-1,38,54,68,84,37,26,33,41
Massilia sp. WG5,29,44,53,55,19,40,45,45
Megasphaera elsdenii,94,88,76,96,509,1126,6323,1340
Meiothermus ruber,34,31,50,45,19,15,17,26
Allomeiothermus silvanus,17,21,27,21,11,10,11,19
Melanoplus sanguinipes entomopoxvirus,NA,NA,NA,NA,1,NA,NA,NA
Marseillevirus sp. 'Melbournevirus'
 
 
 <species>
 
,NA,NA,NA,NA,NA,1,NA,1
Melioribacter roseus,41,31,25,27,23,22,26,20
Melissococcus plutonius,30,12,4,10,24,29,27,27
Mesoplasma florum,NA,4,2,3,7,18,16,16
Mesorhizobium,NA,2,NA,2,1,NA,1,2
Mesorhizobium amorphae,13,28,43,40,31,30,28,25
Mesorhizobium australicum,31,45,39,41,37,12,28,29
Mesorhizobium ciceri,55,63,76,72,44,37,28,54
Mesorhizobium loti,38,69,71,54,39,38,43,47
Mesorhizobium opportunistum,33,37,44,30,17,20,19,38
Mesorhizobium phage vB_MloP_Lo5R7ANS,NA,NA,NA,1,NA,NA,NA,NA
Mesotoga prima,7,1,4,5,5,7,4,6
Metallosphaera cuprina,2,2,1,6,3,2,1,2
Metallosphaera sedula,NA,NA,NA,1,1,1,1,2
Methanobacterium formicicum,11,4,3,12,19,17,11,5
Methanobacterium lacus,NA,1,NA,2,2,13,13,4
Methanobacterium paludis,1,4,1,NA,4,10,10,4
Methanobacterium sp. MB1,NA,NA,NA,2,NA,6,3,5
Methanobrevibacter millerae,14,6,7,9,16,20,18,19
Methanobrevibacter olleyae,1,NA,NA,1,4,17,8,12
Methanobrevibacter ruminantium,13,18,13,8,18,18,16,12
Methanobrevibacter smithii,9,6,7,10,2650,6913,5236,4253
Methanobrevibacter sp. AbM4,14,15,12,17,17,16,14,13
Methanobrevibacter sp. YE315,2,2,3,4,7,15,13,6
Methanocaldococcus bathoardescens,9,NA,4,8,7,7,8,5
Methanocaldococcus fervens,2,4,7,2,NA,4,5,3
Methanocaldococcus infernus,3,4,3,2,3,5,7,2
Methanocaldococcus jannaschii,2,2,2,1,4,6,7,9
Methanocaldococcus sp. FS406-22,1,NA,NA,NA,4,7,9,2
Methanocaldococcus vulcanius,NA,NA,NA,NA,2,4,4,2
Methanocella,NA,NA,NA,NA,NA,NA,1,1
Methanocella arvoryzae,15,9,5,14,7,8,12,13
Methanocella conradii,5,7,5,4,2,2,3,6
Methanococcoides burtonii,8,8,9,13,10,14,12,10
Methanococcoides methylutens,1,3,1,2,7,11,2,7
Methanococcus aeolicus,NA,1,1,NA,3,8,11,4
Methanococcus maripaludis,22,14,2,10,33,32,33,24
Methanococcus vannielii,1,NA,1,1,5,7,6,7
Methanococcus voltae,14,5,9,15,16,15,7,10
Methanocorpusculum labreanum,14,7,5,7,17,13,9,17
Methanoculleus bourgensis,7,8,9,6,7,8,9,7
Methanoculleus marisnigri,10,9,10,8,8,6,10,3
Methanoculleus sp. MAB1,10,8,8,7,7,5,7,3
methanogenic archaeon ISO4-H5,22,13,8,12,19,11,8,15
Methanohalobium evestigatum,9,6,1,7,5,14,7,13
Methanohalophilus mahii,1,2,2,3,4,6,3,5
Methanolacinia petrolearia,25,23,6,9,15,15,6,10
Methanolobus psychrophilus,11,8,4,4,10,12,4,7
Methanomethylovorans hollandica,27,16,13,29,34,10,8,12
Methanoregula boonei,3,2,5,1,3,4,4,6
Methanoregula formicica,28,19,19,18,34,11,10,18
Methanoregulaceae,NA,NA,NA,NA,NA,1,NA,NA
Methanothrix soehngenii,6,3,6,6,9,8,4,9
Methanothrix harundinacea,6,9,8,12,1,6,3,5
Methanosalsum zhilinae,9,4,1,5,14,12,13,6
Methanosarcina acetivorans,4,11,4,9,9,14,13,12
Methanosarcina barkeri,13,16,12,23,20,31,29,29
Methanosarcina horonobensis,24,20,11,18,17,24,18,16
Methanosarcina lacustris,12,8,6,14,5,5,7,2
Methanosarcina mazei,21,16,5,20,23,22,13,19
Methanosarcina siciliae,11,7,5,14,10,13,8,11
Methanosarcina sp. Kolksee,17,18,10,13,11,18,16,7
Methanosarcina sp. MTP4,16,16,10,16,11,8,8,11
Methanosarcina sp. WH1,11,7,5,11,3,14,9,9
Methanosarcina sp. WWM596,7,5,4,6,3,15,14,7
Methanosarcina thermophila,10,3,5,6,18,10,6,13
Methanosarcina vacuolata,8,14,4,9,10,19,12,7
Methanosphaera stadtmanae,8,2,5,1,10,18,10,8
Methanosphaerula palustris,18,9,13,12,20,11,7,12
Methanospirillum hungatei,17,16,9,10,32,4,5,17
Methanothermobacter marburgensis,NA,1,3,3,1,2,1,2
Methanothermobacter sp. CaT2,NA,4,1,1,3,3,NA,4
Methanothermobacter thermautotrophicus,NA,2,2,NA,4,3,NA,4
Methanothermococcus okinawensis,NA,NA,NA,NA,5,12,6,5
Methanothermus fervidus,1,3,1,1,3,5,4,1
Methanotorris igneus,NA,1,5,6,3,6,8,4
Candidatus Methylacidiphilum fumarolicum,6,2,12,9,9,13,13,12
Candidatus Methylacidiphilum infernorum,NA,NA,NA,NA,6,6,4,4
Methylibium,1,NA,NA,NA,1,NA,NA,NA
Methylibium petroleiphilum,42,60,55,52,34,28,31,31
Methylobacillus flagellatus,32,35,22,23,20,15,17,22
Methylobacteriaceae,2,NA,1,NA,NA,NA,NA,NA
Methylobacterium,NA,3,3,2,1,1,1,3
Methylobacterium aquaticum,46,76,47,64,37,28,29,29
Methylorubrum extorquens,40,57,78,53,29,44,46,51
Methylobacterium nodulans,25,36,44,30,19,12,29,25
Methylorubrum populi,34,42,40,43,22,21,22,33
Methylobacterium radiotolerans,50,71,59,50,40,36,34,43
Methylobacterium sp. 4-46,44,65,60,57,38,28,42,25
Methylobacterium sp. AMS5,45,41,48,50,23,16,31,46
Methylobacterium sp. C1,38,41,34,42,30,21,28,27
Methyloceanibacter,NA,1,NA,NA,NA,NA,NA,NA
Methyloceanibacter caenitepidi,23,29,36,37,16,12,11,21
Methylocella silvestris,15,17,24,4,8,14,16,16
Methylococcaceae,NA,NA,NA,NA,1,NA,NA,NA
Methylococcus,NA,1,NA,NA,NA,NA,NA,NA
Methylococcus capsulatus,12,21,29,27,14,16,17,27
Methylocystis,NA,1,1,1,NA,NA,NA,NA
Methylocystis sp. SC2,13,17,26,11,6,8,15,20
Methylotuvimicrobium alcaliphilum,20,26,16,18,22,19,11,15
Methylomonas,NA,NA,NA,1,NA,NA,NA,NA
Methylomonas denitrificans,21,28,24,22,22,24,29,32
Methylomonas methanica,19,21,15,19,13,10,18,15
Methylomonas sp. DH-1,40,61,59,44,32,34,24,39
Methylophaga,1,NA,NA,NA,NA,NA,NA,NA
Methylophaga frappieri,12,7,3,8,12,9,9,6
Methylophaga nitratireducenticrescens,26,14,15,14,19,15,17,15
Methylophilus sp. TWE2,7,8,6,7,10,10,12,6
Methylotenera mobilis,7,7,6,5,10,12,12,8
Methylotenera versatilis,5,1,3,3,5,15,15,10
Methyloversatilis sp. RAC08,29,38,44,44,26,23,22,24
Methylovorus,1,NA,NA,NA,NA,1,1,NA
Methylovorus glucosotrophus,7,16,18,17,13,9,14,13
Methylovorus sp. MP688,13,18,21,21,13,13,13,19
Micavibrio aeruginosavorus,20,23,16,16,17,22,21,31
Microbacteriaceae,NA,2,1,4,3,1,NA,NA
Microbacterium,NA,NA,1,NA,1,NA,NA,NA
Microbacterium chocolatum,6,12,10,8,10,10,5,8
Microbacterium phage vB_MoxS-ISF9,NA,1,NA,NA,NA,NA,NA,NA
Microbacterium sp. BH3-3-3,11,25,28,20,7,19,22,15
Microbacterium sp. CGR1,8,21,21,13,9,11,16,13
Microbacterium sp. No. 7,18,22,42,20,13,17,19,22
Microbacterium sp. PAMC 28756,24,52,42,23,15,24,18,29
Microbacterium sp. XT11,19,39,39,18,15,19,14,18
Microbacterium testaceum,32,46,39,27,26,16,15,21
Microbulbifer,2,NA,1,1,NA,NA,NA,1
Microbulbifer sp. CCB-MM1,47,35,42,47,26,26,26,28
Microbulbifer thermotolerans,25,36,34,38,24,20,17,22
Microbulbiferaceae,1,NA,1,1,2,NA,NA,NA
Micrococcaceae,1,2,1,2,1,1,NA,1
Micrococcales,NA,1,NA,1,NA,NA,1,2
Micrococcus luteus,26,22,32,22,13,7,17,23
Microcoleaceae,NA,NA,NA,NA,NA,NA,NA,1
Microcoleus sp. PCC 7113,16,10,13,20,20,26,21,19
Microcystis
 
 <cyanobacteria>
 
,NA,NA,NA,NA,NA,NA,NA,1
Microcystis aeruginosa,21,13,11,27,23,12,18,24
Microcystis panniformis,18,13,17,17,20,8,19,14
Microlunatus phosphovorus,33,40,37,31,39,22,22,22
Micromonas pusilla virus 12T,NA,NA,NA,NA,1,NA,NA,1
Micromonas sp. RCC1109 virus MpV1,NA,NA,2,NA,NA,NA,NA,NA
Micromonospora,NA,1,NA,NA,2,NA,NA,NA
Micromonospora aurantiaca (nom. illeg.),56,68,54,74,38,24,27,36
Micromonospora sp. L5,42,58,51,63,25,22,35,36
Micromonosporaceae,7,2,NA,1,3,2,1,1
Microterricola,NA,NA,1,NA,NA,NA,NA,NA
Microterricola viridarii,29,37,56,25,26,18,16,32
Roseateles,NA,1,NA,NA,NA,NA,NA,NA
Mitsuaria sp. 7,51,62,58,61,37,27,33,34
Mobiluncus curtisii,5,6,11,9,44,115,75,79
Modestobacter,7,1,NA,2,4,1,NA,1
Modestobacter marinus,30,39,55,39,10,13,28,26
Mollivirus sibericum,1,NA,NA,NA,NA,NA,NA,NA
Molluscum contagiosum virus subtype 1,NA,NA,1,NA,NA,NA,1,NA
Moorena producens,28,18,17,16,28,17,17,15
Neomoorella thermoacetica,16,21,30,16,13,18,26,20
Moraxella catarrhalis,10,16,7,16,11,18,13,14
Faucicola osloensis,15,6,10,15,7,9,8,3
Moraxella ovis,14,8,16,14,9,11,8,11
Morganella
 
 <basidiomycete fungi>
 
,NA,NA,NA,NA,NA,1,2,NA
Morganella morganii,6,10,19,19,15,31,24,21
Morganellaceae,1,NA,NA,NA,NA,NA,NA,NA
Moritella viscosa,9,10,6,9,11,12,23,15
Mucilaginibacter sp. PAMC 26640,61,48,37,48,39,44,41,32
Mucinivorans hirudinis,112,135,127,110,122,66,76,97
Muricauda lutaonensis,48,30,30,23,28,23,28,23
Flagellimonas ruestringensis,42,40,36,36,45,28,30,28
Murid betaherpesvirus 2,2,4,2,4,2,2,3,NA
Murray Valley encephalitis virus,NA,NA,NA,NA,NA,NA,NA,1
Mycobacteriaceae,NA,NA,NA,1,NA,NA,NA,2
Mycobacterium,8,9,7,5,7,4,9,3
Mycobacteroides abscessus,40,56,39,50,34,25,19,26
Mycobacterium tuberculosis variant africanum,13,13,10,11,4,7,10,7
Mycobacterium avium,43,62,54,57,24,18,34,39
Mycobacterium tuberculosis variant bovis,13,13,10,11,5,10,10,8
Mycobacterium canetti,10,12,5,8,3,7,8,5
Mycobacteroides chelonae,17,25,26,24,9,5,8,14
Mycobacterium chimaera,21,34,26,29,8,16,11,18
Mycolicibacterium chubuense,10,28,40,22,5,14,15,19
Mycolicibacterium fortuitum,15,37,24,32,8,14,17,21
Mycolicibacterium gilvum,33,45,46,29,16,29,25,30
Mycobacterium goodii,37,44,39,44,23,21,16,24
Mycobacterium haemophilum,28,20,30,26,23,8,14,11
Mycobacterium immunogenum,14,16,37,24,15,9,8,16
Mycobacterium intracellulare subsp. intracellulare,16,25,21,24,8,17,13,16
Mycobacterium intracellulare,17,32,33,33,10,19,14,28
Mycobacterium kansasii,23,28,26,33,13,22,16,28
Mycobacterium leprae,9,9,10,9,9,4,6,6
Mycobacterium liflandii,17,19,15,26,11,18,23,22
Mycobacterium marinum,23,23,19,34,18,21,27,28
Mycolicibacterium neoaurum,27,37,48,38,13,14,13,31
Mycobacterium phage 20ES,3,2,9,NA,1,1,1,2
Mycobacterium phage Adler,NA,NA,NA,NA,NA,1,NA,NA
Mycobacterium phage Alice,NA,NA,NA,NA,NA,1,1,NA
Mycobacterium phage Anubis,NA,NA,NA,NA,NA,NA,NA,1
Mycobacterium phage Archie,2,NA,2,1,NA,1,NA,1
Mycobacterium phage Ariel,NA,NA,1,NA,NA,1,NA,NA
Mycobacterium phage Bane1,NA,NA,1,NA,NA,NA,1,1
Mycobacterium phage Barnyard,13,7,4,6,12,4,NA,2
Mycobacterium phage BellusTerra,4,1,NA,1,2,2,NA,NA
Mycobacterium phage Bernal13,7,5,NA,2,4,2,NA,NA
Mycobacterium phage Bethlehem,1,NA,2,2,NA,NA,NA,NA
Mycobacterium phage Bipolar,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Bobi,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Breeniome,NA,NA,NA,NA,NA,1,1,NA
Mycobacterium phage Bruin,1,1,1,4,1,NA,1,2
Mycobacterium phage Brusacoram,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage BTCU-1,NA,2,1,NA,NA,1,NA,NA
Mycobacterium phage CaptainTrips,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Catdawg,1,NA,NA,2,NA,2,NA,NA
Mycobacterium phage Contagion,1,1,1,4,1,NA,1,2
Mycobacterium phage Cooper,NA,NA,NA,1,NA,1,1,1
Mycobacterium phage Corndog,1,NA,NA,2,NA,2,NA,NA
Mycobacterium phage Dante,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage DD5,1,NA,2,2,NA,NA,NA,NA
Mycobacterium phage DeadP,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage DrDrey,1,1,1,4,1,NA,1,2
Mycobacterium phage DS6A,1,2,2,NA,NA,NA,NA,NA
Mycobacterium phage Dumbo,1,1,1,4,1,NA,1,2
Mycobacterium phage Dylan,1,NA,NA,2,NA,2,NA,1
Mycobacterium phage Euphoria,1,NA,2,2,NA,NA,NA,NA
Mycobacterium phage First,3,2,9,NA,1,1,1,2
Mycobacterium phage FlagStaff,1,NA,NA,NA,NA,NA,NA,NA
Mycobacterium phage Florinda,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Fredward,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Goku,1,1,1,4,1,NA,1,2
Mycobacterium phage Hades,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage HufflyPuff,1,1,1,4,1,NA,1,2
Mycobacterium phage HyRo,NA,NA,NA,NA,NA,1,1,NA
Mycobacterium phage Iracema64,4,1,NA,2,2,2,NA,1
Mycobacterium phage Jabbawokkie,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Jolie1,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Kampy,4,1,NA,1,2,2,NA,NA
Mycobacterium phage L5,NA,NA,1,NA,NA,NA,NA,NA
Mycobacterium phage Lilac,1,1,1,4,1,NA,1,2
Mycobacterium phage Lockley,1,NA,2,2,NA,NA,NA,NA
Mycobacterium phage Loser,2,NA,2,NA,1,NA,1,1
Mycobacterium phage MarQuardt,NA,NA,NA,NA,NA,NA,NA,1
Mycobacterium phage MiaZeal,NA,NA,1,NA,NA,1,NA,NA
Mycobacterium phage Mindy,1,1,1,4,1,NA,1,2
Mycobacterium phage MOOREtheMARYer,NA,NA,NA,NA,NA,1,1,NA
Mycobacterium phage Murphy,1,1,1,4,1,NA,1,2
Mycobacterium phage Myrna,NA,NA,NA,NA,NA,NA,NA,1
Mycobacterium phage Nala,1,1,1,4,1,NA,1,2
Mycobacterium phage NelitzaMV,1,1,1,4,1,NA,1,2
Mycobacterium phage Nigel,1,NA,NA,1,NA,NA,NA,NA
Mycobacterium phage Nyxis,4,1,NA,1,2,2,NA,NA
Mycobacterium phage Obama12,NA,NA,NA,NA,NA,NA,NA,1
Mycobacterium phage Ovechkin,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Panchino,NA,NA,NA,NA,NA,1,NA,NA
Mycobacterium phage Peaches,4,1,NA,1,2,2,NA,NA
Mycobacterium phage PhatBacter,1,1,1,4,1,NA,1,2
Mycobacterium phage Phaux,1,1,1,4,1,NA,1,2
Mycobacterium phage Phlei,1,NA,1,NA,NA,NA,NA,NA
Mycobacterium phage Phrux,1,1,1,4,1,NA,1,2
Mycobacterium phage PopTart,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Quico,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Quink,1,1,1,4,1,NA,1,2
Mycobacterium phage Redi,NA,NA,NA,1,NA,NA,NA,NA
Mycobacterium phage Redno2,NA,NA,1,NA,NA,1,NA,1
Mycobacterium phage Seagreen,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage ShedlockHolmes,NA,1,1,NA,1,NA,NA,NA
Mycobacterium phage SiSi,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Smeadley,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Sparkdehlily,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Squirty,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage SWU1,NA,NA,1,NA,NA,NA,NA,NA
Mycobacterium phage Taj,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage TheloniousMonk,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Thibault,2,1,NA,1,2,NA,NA,NA
Mycobacterium phage TM4,NA,NA,1,NA,NA,NA,NA,NA
Mycobacterium phage Tonenili,NA,1,NA,NA,NA,1,1,1
Mycobacterium phage Validus,NA,NA,NA,NA,NA,NA,NA,1
Mycobacterium phage Wee,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Wile,NA,2,1,NA,NA,1,NA,NA
Mycobacterium phage XFactor,NA,NA,NA,NA,NA,NA,1,NA
Mycolicibacterium phlei,36,57,54,56,23,23,19,38
Mycolicibacterium rhodesiae,30,32,28,28,20,5,23,30
Mycobacterium sinense,18,36,19,27,12,16,15,16
Mycolicibacterium smegmatis,21,49,32,43,30,15,15,31
Mycobacterium sp. djl-10,33,35,47,37,25,22,30,29
Mycobacterium sp. EPa45,22,28,29,22,10,23,14,15
Mycobacterium sp. JLS,14,26,24,21,15,15,12,16
Mycobacterium sp. JS623,16,38,46,50,16,23,25,26
Mycobacterium sp. KMS,12,26,24,24,16,15,13,15
Mycobacterium sp. MCS,12,26,23,24,16,15,13,15
Mycobacterium sp. MOTT36Y,22,32,36,34,9,19,14,17
Mycolicibacterium neoaurum,27,37,48,38,13,14,13,31
Mycobacterium sp. QIA-37,21,29,29,33,10,8,13,21
Mycobacterium sp. VKM Ac-1817D,14,36,28,33,15,18,15,21
Mycobacterium sp. YC-RL4,23,34,36,32,14,17,14,23
Mycobacterium tuberculosis,13,13,10,12,4,7,10,8
Mycolicibacterium vaccae,74,77,69,70,50,26,26,37
Mycolicibacterium vanbaalenii,26,36,38,33,17,16,18,24
Mycobacterium intracellulare subsp. yongonense,17,26,25,26,8,18,10,17
Mycoplasmopsis agalactiae,21,10,9,10,20,7,6,13
Mycoplasmopsis arginini,NA,3,3,1,2,5,8,4
Metamycoplasma arthritidis,2,2,NA,1,1,2,6,2
Mycoplasmopsis bovis,3,3,4,3,7,8,11,6
Mesomycoplasma bovoculi,NA,3,3,2,1,3,7,4
Mycoplasmopsis californica,NA,NA,NA,NA,2,6,8,8
Mycoplasma canadense,NA,NA,NA,NA,4,6,3,9
Mycoplasmopsis canis,2,1,4,5,5,15,7,8
