"TaxonomyID","read_count"
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
1123263,9.5
1300165,4.8
290052,7
1122228,7
762211,12.2
1134435,9.5
NA,7.3
1506471,7.7
667120,6.6
344612,4.1
556268,7.8
1035196,7.1
226185,6.3
768486,6
1121296,8.4
553175,7.6
29524,5.8
NA,6.1
NA,6
NA,6
NA,6
NA,6
NA,6
NA,6
NA,6
883112,5.3
299766,6.6
911023,6.6
871963,10.9
1122155,6.4
1076550,6.4
875454,4.9
1329411,4.6
1034345,6.2
NA,5.3
573058,5.6
28141,6.2
35760,5.6
1171377,4.2
908338,3.5
78344,5
82983,5
NA,5
NA,5
NA,5
NA,5
NA,5
105219,5.5
NA,13.1
334735,5
1121333,5
379893,5.7
NA,5.3
1871030,6.1
1944646,5.8
553178,4.2
467705,3.5
NA,6.4
1423814,5.5
1732,3.4
997352,3.6
NA,4
NA,4
NA,4
NA,4
NA,4
NA,4
NA,4.2
NA,4
667015,4.1
880074,4
NA,4
1109412,4.2
NA,4
1870991,4.1
1870997,4
936054,4.3
1416032,4.1
NA,7.4
525919,5.3
47917,3.4
908937,6.3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
1122142,3
290054,3
NA,3
NA,3
NA,3
1122983,3
1236509,3.2
NA,3
604330,3
742818,3
938289,11.1
1235834,4.1
1211813,3
796943,2.3
1769291,3
1776392,3
1796620,3.1
1917880,3.4
2681594,3
1147156,3
279808,1.9
171101,1.9
1688,2.4
1120918,2
NA,0.7
65786,2.1
1304883,2
1316932,2.2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,1.5
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
1354267,2
1158607,2
NA,2
862515,2
261392,4.2
322095,2
356829,2
441769,2
467210,2
NA,2.4
NA,2
1236508,2
796334,2
938293,1.9
1225786,2.3
1095770,1
573983,1.9
1033731,2
883156,4.4
1505727,1.9
1561004,1.5
1603886,3.2
1610493,1.8
1776381,2.1
2897707,2
1852362,2
1871022,2
2681617,2
1147143,2
1150869,2
1407493,1.2
1124655,2
1675531,2
432201,2
1649240,2
NA,1
1124991,1
1122985,2.1
203120,0.3
388919,1.2
568814,0.7
1123317,0.6
1377,1.1
1505,1
NA,1.3
1280692,1
431943,0.7
324831,1
1601,1.1
1423721,1.3
883081,0.5
1692,0.8
NA,1
NA,1
880526,1
NA,1
700015,1.1
NA,1
NA,1.8
1408428,1
1236520,1.8
NA,1
39495,1
883114,1.9
1123323,1.5
1458469,1.8
NA,1
500635,0.6
1224150,1
1125702,1
76123,3.1
77635,1
561180,1
1274722,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
1123301,1
1123058,1.6
1042878,1
108981,1.7
121290,0.9
883077,1.4
NA,1
1122987,1
1120996,1.3
1258574,1
1410653,0.7
NA,1
NA,1
NA,1
1388748,1.1
875093,1
690567,1
1122979,1
NA,1
NA,1
1122986,1
862517,1
1121129,1
1121866,0.8
NA,1
NA,1
NA,0.4
1236516,1.1
679199,1.1
1437609,2.4
1076620,0.6
1129897,3.9
1239307,1
947969,1.1
1393034,1
1400001,1
1432052,1
1118057,1
1033744,1.1
NA,1.2
NA,1
NA,1.4
NA,1
1522309,1.3
1522311,0.5
1619234,1.2
1653434,1
1673724,1.1
1712031,1
1720204,1
1723382,1.4
1852374,1.4
1891675,1.1
NA,0.9
2681626,1
10730,0.9
