"TaxonomyID","read_count"
1122985,5.4
553175,5
29524,5
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
911023,7.1
871963,5
1120979,5
1034346,3.5
1297617,6.4
1870997,5.8
1907654,6.2
768486,4.2
NA,4
1044999,4.2
NA,4
NA,4
NA,4
NA,4
NA,4
NA,4
NA,4
NA,4
NA,4
478749,4.2
1050201,4.8
1076620,2.7
NA,3.3
344612,4
966,3.6
568814,3.2
NA,3
679200,2.7
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,2.8
NA,2.9
NA,3
108981,2.4
1123311,2.5
915438,2
1122155,3.1
1121333,3
1122228,3
379893,3
NA,3
NA,3
NA,3
NA,3
NA,3
1225786,3.9
444461,4.1
1160721,3
1329411,3.2
947969,3
1211813,8.3
1118060,3.3
NA,4.7
1723382,3.5
1769291,3
1796646,3
1841868,6.8
1871022,3.8
1917878,3
194948,3.7
1660368,3
273526,1.8
553178,1.5
203120,1.2
1423814,2.6
1122973,2
411468,2
525255,2
1242245,2.5
765909,2.4
65735,1.7
79604,2.1
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
105219,2.1
1122142,2.1
158822,2
225992,1
290052,2.1
888062,1.9
1410674,2
NA,1.5
NA,2
NA,2.1
NA,2
NA,1.6
1388748,2
742733,2
667015,2.1
1121129,2
NA,2
762211,1.5
1134435,1
1118057,3.3
1471761,4.3
NA,2
NA,2.1
NA,2
1712031,2
1745713,2
1908236,1.8
2681611,2.1
2905959,1.6
929814,2
1147143,2
1655645,2
591001,1
1246,1
573058,1.2
1267,1
388919,1
210007,0.6
553184,0.5
1348623,0.6
NA,0.5
767031,1.1
1122984,1.3
NA,1.2
28141,1.2
428126,1
997350,1
35760,1
908937,1
54911,0.9
357809,1.2
339671,0.5
1224150,1
1125702,1.2
1158601,1.1
1082705,1.1
78344,2.6
82983,1
89059,0.9
NA,1.5
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
883112,0.5
155865,3.1
156978,1.1
883111,0.6
NA,4.6
NA,1
1123488,0.8
706434,0.7
1349765,0.8
1258574,1
518636,1.3
NA,1
880074,1
467210,1
1423759,1
742818,0.8
1236498,1
1437609,1
1437608,1.5
980251,0.7
2731255,1.6
NA,0.7
796943,1.1
NA,1
1603886,0.5
1691903,1
1720204,1
1720313,1
1776381,1
1776382,1
1796620,1.1
1852362,1.1
1870991,2.8
1944646,1.2
5061,0.7
2681626,1
414970,1.2
10730,1.1
432201,1
1147153,1
