"TaxonomyID","read_count"
478749,15.3
518636,14.3
1121129,8.9
1006000,12.2
880074,12
1203606,12.2
1416032,6.1
1815968,12.1
365659,11
28141,10.7
3158780,11
908937,10.8
NA,10.4
NA,11
585502,11.2
1236498,11.2
1437608,10.8
796942,11
1871030,24.5
NA,10
NA,10
NA,10
1122987,9.8
742733,10
1034345,14.6
NA,10
1147153,10.5
1121296,9.3
1236520,8.7
NA,9
NA,9
NA,9
667015,9.5
NA,9.4
1118057,7.8
1723382,10.2
1870997,9
553175,7.6
1042417,8
752555,9.5
NA,8
NA,8
NA,8
NA,8
NA,8
1122142,8.8
1134435,4.4
1129897,8
740709,8
1221996,5.5
1776391,7.3
194948,8
1225789,23.3
768486,6.6
565655,6.2
1242245,5.8
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
NA,7
1120979,7
1035839,8.6
1329411,10
1871018,8.1
1090133,8.4
1147149,7.3
NA,6
NA,6
NA,6
NA,6
NA,6
NA,6
NA,6
NA,6
1121333,6
1122228,6
1121866,4.3
NA,6.2
NA,6.2
1590550,6
966,5.7
1123313,7.2
1601,6.4
930942,2.4
411473,4.6
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
379893,4.7
NA,5.1
1301100,4.9
NA,4.7
1852374,6.9
1944646,5
NA,5.5
467705,5.4
742740,4.3
1423814,4.3
997352,5.4
1069080,4
78344,4.4
NA,4
NA,4
NA,4
NA,4
NA,4
NA,4
NA,4.6
NA,4
105219,4
883112,3.6
290054,4.5
334735,4
NA,4
NA,4
NA,4
742818,3.9
1650662,4
1769291,4
1776381,3
NA,4.7
1675531,4
1035196,2.6
226185,3.6
NA,2.6
NA,3
29524,3
35760,3.6
44008,3.5
65786,2.7
NA,5.9
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
108981,2.3
156978,2.3
NA,3
1122983,2.8
1121003,3
1236517,5
1236509,3.2
NA,3
679199,4.7
762211,3.2
875454,3
1384589,3
1712031,3.2
1796620,3
379329,3
929814,3
1147143,4
1177632,3
432201,3
203120,1.1
1267,1.5
279808,1.9
NA,2
NA,2
1688,2
1732,2.5
1122984,3.7
1122949,2
NA,2
65735,2
1082705,1.4
79604,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
NA,2
1123263,2
1042878,2
1123311,1.7
883077,2.4
1423740,1.5
911023,2
1158607,2
NA,2.1
NA,2
NA,2
1349765,1.7
322095,2
1122155,2
356829,2
467210,2
NA,2
NA,2
1191699,1.8
1239307,2.6
1095770,1.2
2731255,2.3
1033744,1.7
1211813,2
NA,3
NA,2.2
1653434,7.1
1691903,2.5
1776392,2
1852362,2.1
1870991,2.3
1871022,2
1891675,2.6
NA,2
2681617,2
1150869,2
1649240,2
NA,1
553178,4.7
573058,0.8
388919,1.1
1123317,0.6
1377,1.1
553184,0.6
1505,1
1280692,1
431943,0.8
NA,3.5
1599,0.9
1423721,1.1
1423821,1
362948,2.6
873513,1
767031,0.7
873533,1
NA,1.8
880526,1
1280689,1
525254,1
525919,1
NA,1.1
1408428,1
883114,1
1245471,1
908338,1.4
60547,1
61652,2
357809,0.5
66429,1.3
1125702,0.7
70584,2.3
1304883,0.6
77635,1.1
561180,1.2
398578,1
NA,1
610130,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
525328,1
NA,1
152331,0.9
158822,0.8
1354267,1
596154,1
180332,1
634500,1
1120929,1.1
293826,1.2
1122991,0.9
1121348,1
1258574,1
1410653,1
NA,1
NA,1
690567,1
441769,1
1122979,1
NA,1
1123075,1
1122986,1
NA,1
1236518,8.3
NA,1
NA,1
NA,1
604330,1
1437605,1.6
1078846,1
796334,1
NA,1
938293,1
1235834,1.4
1197717,0.8
1232681,0.6
1200284,1
1297750,2.8
947969,1
1393034,1
1413210,1
1432052,1
NA,1
NA,1.1
NA,1
796943,1
NA,1
NA,1
1619313,1
1673724,1.3
1689303,1
1720200,2.7
1720204,1.1
1807766,1
1814128,1.5
1816695,1.9
2897707,1.1
344612,1
1277687,1
2905959,1
1124654,1.3
1407493,2.1
1124655,1
432200,1
