"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","healthy_stool_10_1","healthy_stool_10_10","healthy_stool_10_100","healthy_stool_10_50","healthy_stool_100_1","healthy_stool_100_10","healthy_stool_100_100","healthy_stool_100_50"
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia difficilis","Blautia difficilis",104,6,0,0,0,27,0,0,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecicola","Blautia faecicola",105,0,0,0,0,0,0,6,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia glucerasea","Blautia glucerasea",106,0,3,0,1,0,0,26,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia hansenii","Blautia hansenii",107,0,0,0,0,0,27,0,38
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia intestinalis","Blautia intestinalis",108,0,0,0,0,4,0,0,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia intestinihominis","Blautia intestinihominis",109,0,0,0,0,0,0,0,1
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti","Blautia luti",110,0,0,0,7,69,0,0,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia marasmi","Blautia marasmi",111,0,0,0,0,0,0,3,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum","Blautia obeum",112,0,0,0,0,475,1231,986,824
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia schinkii","Blautia schinkii",113,0,0,0,0,0,0,2,1
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia segnis","Blautia segnis",114,0,0,0,0,1,0,0,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia stercoris","Blautia stercoris",115,0,0,0,0,0,1,16,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","Blautia wexlerae",116,0,0,0,0,448,1382,1210,915
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bombiscardovia","Bombiscardovia apis","Bombiscardovia apis",117,0,1,0,0,0,0,0,0
NA,"Bacillota","Clostridia","Eubacteriales",NA,"Bovifimicola","Bovifimicola ammoniilytica","Bovifimicola ammoniilytica",118,0,0,0,0,34,0,0,0
NA,"Bacillota","Clostridia","Eubacteriales",NA,"Brotomerdimonas","Brotomerdimonas butyrica","Brotomerdimonas butyrica",119,0,0,0,0,0,0,0,1
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Brotonthovivens","Brotonthovivens ammoniilytica","Brotonthovivens ammoniilytica",120,0,0,0,0,0,0,3,0
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Brucella","Brucella gallinifaecis","Brucella gallinifaecis",121,0,0,0,0,0,0,0,1
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Butyribacter","Butyribacter intestini","Butyribacter intestini",122,0,0,0,0,0,0,0,5
NA,"Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus faecihominis","Butyricicoccus faecihominis",123,3,0,2,1,0,0,126,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas faecalis","Butyricimonas faecalis",124,0,0,0,0,1,5,0,20
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas faecihominis","Butyricimonas faecihominis",125,2,0,1,0,0,0,0,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas hominis","Butyricimonas hominis",126,0,0,1,0,0,0,2,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas paravirosa","Butyricimonas paravirosa",127,7,21,12,3,11,0,0,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Candidatus Bacteroides intestinigallinarum","Candidatus Bacteroides intestinigallinarum",128,0,0,0,0,0,0,0,86
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Candidatus Collinsella stercoripullorum","Candidatus Collinsella stercoripullorum",129,2,0,0,0,0,0,0,0
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Castellaniella","Castellaniella caeni","Castellaniella caeni",130,0,0,0,0,0,0,0,1
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium","Catenibacterium faecis","Catenibacterium faecis",131,0,0,0,0,9,18,201,63
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium","Catenibacterium tridentinum","Catenibacterium tridentinum",132,0,0,0,0,18,34,48,26
NA,"Actinomycetota","Actinomycetes","Catenulisporales","Catenulisporaceae","Catenulispora","Catenulispora yoronensis","Catenulispora yoronensis",133,0,0,0,0,0,0,1,11
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Catonella","Catonella morbi","Catonella morbi",134,0,0,0,0,0,0,2,0
NA,"Bacillota","Clostridia","Christensenellales","Christensenellaceae","Christensenella","Christensenella massiliensis","Christensenella massiliensis",135,0,0,0,0,0,0,0,1
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium lacus","Chryseobacterium lacus",136,0,0,0,0,1,0,0,0
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium taklimakanense","Chryseobacterium taklimakanense",137,0,0,0,0,1,0,0,0
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter portucalensis","Citrobacter portucalensis",138,0,0,0,0,0,0,0,2
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Claveliimonas","Claveliimonas bilis","Claveliimonas bilis",139,0,0,0,0,2,0,0,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Claveliimonas","Claveliimonas monacensis","Claveliimonas monacensis",140,0,0,0,0,0,0,0,1
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Clostridium aminophilum","[Clostridium] aminophilum",141,0,3,0,0,0,0,0,0
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Faecalibacillus","Clostridium ammoniilyticum","Clostridium ammoniilyticum",142,0,0,0,0,0,0,1,0
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium cellulovorans","Clostridium cellulovorans",143,0,0,0,0,0,0,0,1
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium fessum","Clostridium fessum",144,1,0,1,1,0,0,0,3
