"Domain","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1","Healthy_stool_10_10","Healthy_stool_10_100","Healthy_stool_10_50","Healthy_stool_100_1","Healthy_stool_100_10","Healthy_stool_100_100","Healthy_stool_100_50"
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bifidobacterium catenulatum/kashiwanohense","Bifidobacterium catenulatum/kashiwanohense",3680,0,0,0,0,17765.41,43345.855,100002.782,47612.548
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bifidobacterium adolescentis","Bifidobacterium adolescentis",3682,445474.87,680231.275,898139.77,425495.379,188224.733,176927.812,84647.755,320486.05
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroides intestinalis","Bacteroides intestinalis",3786,0,0,0,0,6473.88,33024.225,91921.675,44213.136
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroides sp.","Bacteroides sp.",3787,0,0,0,0,15808.279,56504.077,71626.183,33774.627
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Flavonifractor plautii","Flavonifractor plautii",3946,0,0,0,0,4139.216,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bifidobacterium bifidum","Bifidobacterium bifidum",4089,0,0,0,0,22359.629,65391.648,89533.18,40026.098
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Prevotella disiens","Prevotella disiens",4434,0,0,0,0,5497.008,9325.437,86468.823,18161.331
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroides caccae","Bacteroides caccae",4435,0,0,0,0,53578.251,134316.738,92905.134,82787.587
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroides finegoldii","Bacteroides finegoldii",4436,0,0,0,0,2967.104,12409.771,43245.015,13835.482
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroides sp.","Bacteroides sp.",4437,0,0,0,0,74804.277,203406.192,193227.347,116291.992
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroides caecimuris","Bacteroides caecimuris",4438,0,0,0,0,14126.825,20093.631,39877.42,12726.13
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Eubacterium ramulus","Eubacterium ramulus",4532,0,0,0,0,7520.699,23305.824,104483.61,30940.496
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Akkermansia muciniphila","Akkermansia muciniphila",4553,0,0,0,0,97801.756,256155.488,97364.375,169166.786
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Rikenellaceae sp.","Rikenellaceae sp.",4555,0,0,0,0,17295.474,42356.774,95547.332,57780.561
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Barnesiella intestinihominis","Barnesiella intestinihominis",4557,0,0,0,0,56677.815,120573.196,93589.796,74594.355
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Collinsella aerofaciens","Collinsella aerofaciens",4588,434277.636,617124.789,967648.732,391116.324,186322.008,157938.974,92223.102,307534.096
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","","",4594,0,0,0,0,67758.048,183704.061,96893.378,97144.385
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Parabacteroides distasonis","Parabacteroides distasonis",4602,0,0,0,0,65724.511,170506.089,95318.17,102149.541
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Firmicutes sp.","Firmicutes sp.",4603,0,0,0,0,9433.79,25686.718,90603.983,38304.891
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","","",4619,481701.021,739649.1,975965.46,464114.616,224554.211,200174.805,90959.905,346887.215
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Dorea formicigenerans","Dorea formicigenerans",4630,0,0,0,0,27138.632,70003.371,99833.462,46480.04
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Parasutterella excrementihominis","Parasutterella excrementihominis",4636,0,0,0,0,10838.189,26876.184,99005.649,36545.062
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Alistipes finegoldii","Alistipes finegoldii",4644,0,0,0,0,39970.362,101277.883,80673.756,72010.947
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Alistipes putredinis","Alistipes putredinis",4645,385343.748,602231.594,1007667.18,361218.021,172221.966,150389.253,100582.469,256674.11
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Eshraghiella crossota","Eshraghiella crossota",4648,0,0,0,0,59120.935,125004.464,85142.533,76954.741
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Intestinibacter bartlettii","Intestinibacter bartlettii",4649,0,0,0,0,8783.757,17185.259,96873.334,28516.358
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Coprococcus comes","Coprococcus comes",4652,0,0,0,0,59546.214,155958.503,99582.974,83820.268
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Dialister invisus","Dialister invisus",4653,0,0,0,0,9591.563,19152.247,101067.423,27135.351
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Dorea longicatena","Dorea longicatena",4654,0,0,0,0,87264.805,231288.705,86140.57,136141.149
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Methanobrevibacter smithii","Methanobrevibacter smithii",4657,0,0,0,0,47076.214,123994.811,94663.645,77899.973
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Odoribacter splanchnicus","Odoribacter splanchnicus",4659,0,0,0,0,26600.123,69293.629,97131.669,43918.623
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Paraprevotella xylaniphila","Paraprevotella xylaniphila",4661,0,0,0,0,8257.668,16234.477,91455.417,32709.276
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Phascolarctobacterium succinatutens","Phascolarctobacterium succinatutens",4662,0,0,0,0,30240.836,81439.943,93314.244,43797.12
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Segatella copri","Segatella copri",4663,5023141.118,2500537.673,994164.118,2393166.298,4931091.028,493719.59,98020.613,840191.405
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Roseburia intestinalis","Roseburia intestinalis",4664,0,0,0,0,29429.918,95579.44,87049.138,50079.477
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","","",4665,0,0,0,0,74930.363,193580.791,102799.001,105714.074
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Lachnospira multipara/pectinoschiza","Lachnospira multipara/pectinoschiza",4795,0,0,0,0,48264.947,130011.355,92433.113,78133.681
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Prevotella bivia","Prevotella bivia",4824,0,0,0,0,20137.919,47022.109,105362.913,70067.008
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bifidobacterium angulatum","Bifidobacterium angulatum",5283,0,0,0,0,7019.958,21792.815,87816.879,29946.703
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Ruthenibacterium lactatiformans","Ruthenibacterium lactatiformans",5672,0,0,0,0,11238.184,36640.463,93169.175,59680.005
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Phocaeicola plebeius","Phocaeicola plebeius",6005,0,0,0,0,64057.333,182602.725,97067.089,102355.034
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Blautia obeum","Blautia obeum",6075,0,0,0,0,47974.82,127553.344,96646.994,78873.59
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Flavonifractor plautii","Flavonifractor plautii",6174,0,0,0,0,6943.169,28685.084,108045.636,29325.042
