species,abundance_cols.Healthy_stool_10_1,abundance_cols.Healthy_stool_10_10,abundance_cols.Healthy_stool_10_100,abundance_cols.Healthy_stool_10_50,abundance_cols.Healthy_stool_100_1,abundance_cols.Healthy_stool_100_10,abundance_cols.Healthy_stool_100_100,abundance_cols.Healthy_stool_100_50
SAR86 cluster bacterium REDSEA-S09_B4,0,0,0,0,0,0,0,0
Marine group II euryarchaeote REDSEA-S11_B3N4,0,0,0,0,0,0,0,0
Rhodohalobacter halophilus,0,0,0,0,0,0,0,0
Flavihumibacter sp. CACIAM 22H1,0,0,0,0,0,0,0,0
Campylobacter hepaticus,0,0,0,0,0,0,0,0
Limnobacter sp. CACIAM 66H1,0,0,0,0,0,0,0,0
Luteitalea pratensis,0,0,0,0,0,0,0,0
Colwellia sp. PAMC 20917,0,0,0,0,0,0,0,0
Christensenella timonensis,0,0,0,0,0,0,0,0
Vaginella massiliensis,0,0,0,0,0,0,0,0
Paenibacillus tuaregi,0,0,0,0,0,0,0,0
Corynebacterium sp. Marseille-P2417,0,0,0,0,0,0,0,0
Halomonas sp. Marseille-P2426,0,0,0,0,0,0,0,0
Cohnella sp. 6021052837,0,0,0,0,0,0,0,0
Bacillus massiliglaciei,0,0,0,0,0,0,0,0
Bacillus tuaregi,0,0,0,0,0,0,0,0
Gracilibacillus timonensis,0,0,0,0,0,0,0,0
Microgenomates group bacterium RBG_16_45_19,0,0,0,0,0,0,0,0
Candidatus Muproteobacteria bacterium RBG_16_60_9,0,0,0,0,0,0,0,0
Candidatus Muproteobacteria bacterium RBG_16_62_13,0,0,0,0,0,0,0,0
Candidatus Muproteobacteria bacterium RBG_16_65_34,0,0,0,0,0,0,0,0
Candidatus Lambdaproteobacteria bacterium RIFOXYD2_FULL_50_16,0,0,0,0,0,0,0,0
Candidatus Wallbacteria bacterium GWC2_49_35,0,0,0,0,0,0,0,0
Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_43_23,0,0,0,0,0,0,0,0
Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_46_14,0,0,0,0,0,0,0,0
Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_50_11,0,0,0,0,0,0,0,0
Candidatus Fischerbacteria bacterium RBG_13_37_8,0,0,0,0,0,0,0,0
Candidatus Fraserbacteria bacterium RBG_16_55_9,0,0,0,0,0,0,0,0
Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11,0,0,0,0,0,0,0,0
Candidatus Lindowbacteria bacterium RIFCSPLOWO2_12_FULL_62_27,0,0,0,0,0,0,0,0
Candidatus Margulisbacteria bacterium GWF2_35_9,0,0,0,0,0,0,0,0
Candidatus Riflebacteria bacterium GWC2_50_8,0,0,0,0,0,0,0,0
Candidatus Wirthbacteria bacterium CG2_30_54_11,0,0,0,0,0,0,0,0
Candidatus Desantisbacteria bacterium CG1_02_38_46,0,0,0,0,0,0,0,0
Candidatus Desantisbacteria bacterium CG1_02_49_89,0,0,0,0,0,0,0,0
Candidatus Desantisbacteria bacterium CG2_30_40_21,0,0,0,0,0,0,0,0
Bacillus marinisedimentorum,0,0,0,0,0,0,0,0
Helicobacter cetorum,0,0,0,0,0,0,0,0
Desulfuromonas sp. DDH964,0,0,0,0,0,0,0,0
Candidatus Nitrosocosmicus exaquare,0,0,0,0,0,0,0,0
Pedobacter psychrophilus,0,0,0,0,0,0,0,0
Rheinheimera sp. SA_1,0,0,0,0,0,0,0,0
Nitrospira sp. SG-bin1,0,0,0,0,0,0,0,0
Proteobacteria bacterium SG_bin4,0,0,0,0,0,0,0,0
Proteobacteria bacterium SG_bin5,0,0,0,0,0,0,0,0
Proteobacteria bacterium SG_bin6,0,0,0,0,0,0,0,0
Proteobacteria bacterium SG_bin7,0,0,0,0,0,0,0,0
Proteobacteria bacterium SG_bin9,0,0,0,0,0,0,0,0
Proteobacteria bacterium HN_bin10,0,0,0,0,0,0,0,0
Desulfotomaculum ferrireducens,0,0,0,0,0,0,0,0
Mycobacterium sp. 1100029.7,0,0,0,0,0,0,0,0
Mycobacterium sp. 1245111.1,0,0,0,0,0,0,0,0
Mycobacterium sp. 1274761.0,0,0,0,0,0,0,0,0
Mycobacterium sp. 852002-51057_SCH5723018,0,0,0,0,0,0,0,0
Mycobacterium sp. 852013-51886_SCH5428379,0,0,0,0,0,0,0,0
Mycobacterium sp. ACS1612,0,0,0,0,0,0,0,0
Mycobacterium sp. E740,0,0,0,0,0,0,0,0
Hungateiclostridiaceae bacterium KB18,0,0,0,0,0,0,0,0
Muribaculum intestinale,0,0,0,0,0,0,0,0
Burkholderiales bacterium YL45,0,0,0,0,0,0,0,0
Fibrella sp. ES10-3-2-2,0,0,0,0,0,0,0,0
secondary endosymbiont of Trabutina mannipara,0,0,0,0,0,0,0,0
Maribacter sp. T28,0,0,0,0,0,0,0,0
Candidatus Thorarchaeota archaeon AB_25,0,0,0,0,0,0,0,0
Streptomonospora alba,0,0,0,0,0,0,0,0
Desulfotomaculum copahuensis,0,0,0,0,0,0,0,0
Candidatus Syntrophoarchaeum caldarius,0,0,0,0,0,0,0,0
Lacunisphaera limnophila,0,0,0,0,0,0,0,0
Dehalogenimonas formicexedens,0,0,0,0,0,0,0,0
Rappaport israeli,0,0,0,0,0,0,0,0
Candidatus Syntrophoarchaeum butanivorans,0,0,0,0,0,0,0,0
Candidatus Arthromitus sp. SFB-turkey,0,0,0,0,0,0,0,0
Cycloclasticus sp. symbiont of Poecilosclerida sp. N,0,0,0,0,0,0,0,0
Cycloclasticus sp. symbiont of Poecilosclerida sp. M,0,0,0,0,0,0,0,0
Candidatus Heimdallarchaeota archaeon AB_125,0,0,0,0,0,0,0,0
Candidatus Heimdallarchaeota archaeon LC_2,0,0,0,0,0,0,0,0
Candidatus Heimdallarchaeota archaeon LC_3,0,0,0,0,0,0,0,0
Candidatus Odinarchaeota archaeon LCB_4,0,0,0,0,0,0,0,0
Planctopirus hydrillae,0,0,0,0,0,0,0,0
Mycobacterium sp. AB57,0,0,0,0,0,0,0,0
Mycobacterium sp. AB215,0,0,0,0,0,0,0,0
Agrococcus sp. Marseille-P2731,0,0,0,0,0,0,0,0
Gordonibacter massiliensis (ex Liu et al. 2021)
 
 
 <species>
 
,0,0,0,0,0,0,0,0
Mediterranea massiliensis,0,0,0,0,0,0,0,0
Provencibacterium massiliense,0,0,0,0,0,0,0,0
Pelobacter sp. SFB93,0,0,0,0,0,0,0,0
Acidovorax sp. RAC01,0,0,0,0,0,0,0,0
Sinorhizobium sp. RAC02,0,0,0,0,0,0,0,0
Rhodoferax koreense,0,0,0,0,0,0,0,0
Sphingomonas montana,0,0,0,0,0,0,0,0
Phaeobacter porticola,0,0,0,0,0,0,0,0
Erythrobacter sp. ANT-B3C2,0,0,0,0,0,0,0,0
Marivirga sp. ANT-B6,0,0,0,0,0,0,0,0
Paenibacillus oryzae,0,0,0,0,0,0,0,0
Lactobacillus allii,0,0,0,0,0,0,0,0
Pseudonocardia thermophila,0,0,0,0,0,0,0,0
Methylovorus sp. MM2,0,0,0,0,0,0,0,0
Methylobacillus sp. MM3,0,0,0,0,0,0,0,0
Clostridium sp. Bc-iso-3,0,0,0,0,0,0,0,0
Muricauda sp. CP2A,0,0,0,0,0,0,0,0
Rothia sp. ND6WE1A,0,0,0,0,0,0,0,0
Flavobacteriaceae bacterium CP2B,0,0,0,0,0,0,0,0
Sulfitobacter sp. EhC04,0,0,0,0,0,0,0,0
Rhodobacteraceae bacterium EhC02,0,0,0,0,0,0,0,0
Sphingomonadales bacterium EhC05,0,0,0,0,0,0,0,0
Clostridium sp. W14A,0,0,0,0,0,0,0,0
Candidatus Altiarchaeales archaeon WOR_SM1_SCG,0,0,0,0,0,0,0,0
Jannaschia sp. EhC01,0,0,0,0,0,0,0,0
Balneola sp. EhC07,0,0,0,0,0,0,0,0
Psychrobacter sp. SHUES1,0,0,0,0,0,0,0,0
Auricoccus indicus,0,0,0,0,0,0,0,0
Labilibacter aurantiacus,0,0,0,0,0,0,0,0
Algibacter aquaticus,0,0,0,0,0,0,0,0
Lutibacter sp. LPB0138,0,0,0,0,0,0,0,0
Tenacibaculum todarodis,0,0,0,0,0,0,0,0
Arcobacter sp. LPB0137,0,0,0,0,0,0,0,0
Phormidesmis priestleyi,0,0,0,0,0,0,0,0
Bacillus sp. FJAT-27264,0,0,0,0,0,0,0,0
Arachidicoccus sp. BS20,0,0,0,0,0,0,0,0
Phycisphaerae bacterium SM-Chi-D1,0,0,0,0,0,0,0,0
Christensenella sp. AF73-05CM02,0,0,0,0,0,0,0,0
Bacteroides ihuae,0,0,0,0,0,0,0,0
Enterococcus timonensis,0,0,0,0,0,0,0,0
Fusobacterium massiliense,0,0,0,0,0,0,0,0
Varibaculum sp. Marseille-P2802,0,0,0,0,0,0,0,0
Murdochiella vaginalis,0,0,0,0,0,0,0,0
Ezakiella massiliensis,0,0,0,0,0,0,0,0
Colibacter massiliensis,0,0,0,0,0,0,0,0
Ruminococcaceae bacterium Marseille-P2935,0,0,0,0,0,0,0,0
Massilimaliae massiliensis,0,0,0,0,0,0,0,0
Olsenella provencensis,0,0,0,0,0,0,0,0
Paenibacillus aquistagni,0,0,0,0,0,0,0,0
Oceanicaulis sp. BBD 1991-10,0,0,0,0,0,0,0,0
Parvularcula sp. BBD 1991-13,0,0,0,0,0,0,0,0
Flammeovirgaceae bacterium BBD 1991-12,0,0,0,0,0,0,0,0
Ectothiorhodospiraceae bacterium BBD 1991-15,0,0,0,0,0,0,0,0
Rhodospirillales bacterium BBD 1991-14,0,0,0,0,0,0,0,0
Perlucidibaca aquatica,0,0,0,0,0,0,0,0
Albidiferax sp. OV413,0,0,0,0,0,0,0,0
Cohnella sp. OV330,0,0,0,0,0,0,0,0
Dyella sp. OK004,0,0,0,0,0,0,0,0
Mucilaginibacter sp. OK098,0,0,0,0,0,0,0,0
Oscillibacter sp. PC13,0,0,0,0,0,0,0,0
Polaromonas sp. OV174,0,0,0,0,0,0,0,0
Pseudoxanthomonas sp. CF125,0,0,0,0,0,0,0,0
Cellulomonas sp. KH9,0,0,0,0,0,0,0,0
Prevotella sp. KH2C16,0,0,0,0,0,0,0,0
Nitrosospira sp. Nsp14,0,0,0,0,0,0,0,0
Polaribacter sp. KT25b,0,0,0,0,0,0,0,0
Nitrosovibrio sp. Nv17,0,0,0,0,0,0,0,0
Nitrosovibrio sp. Nv6,0,0,0,0,0,0,0,0
Oribacterium sp. WCC10,0,0,0,0,0,0,0,0
Leuconostocaceae bacterium R-53105,0,0,0,0,0,0,0,0
Candidatus Aquiluna sp. UB-MaderosW2red,0,0,0,0,0,0,0,0
bacterium A52C2,0,0,0,0,0,0,0,0
bacterium A37T11,0,0,0,0,0,0,0,0
Ruminococcaceae bacterium KH2T8,0,0,0,0,0,0,0,0
Williamwhitmania taraxaci,0,0,0,0,0,0,0,0
Sphingobium sp. EP60837,0,0,0,0,0,0,0,0
Variovorax sp. KK3,0,0,0,0,0,0,0,0
Alteromonas lipolytica,0,0,0,0,0,0,0,0
Mycobacterium parmense,0,0,0,0,0,0,0,0
Streptococcus bovimastitidis,0,0,0,0,0,0,0,0
Corynebacterium spheniscorum,0,0,0,0,0,0,0,0
Actinomyces vulturis,0,0,0,0,0,0,0,0
Bacteriovorax sp. MedPE-SWde,0,0,0,0,0,0,0,0
Flavobacterium sp. MedPE-SWcel,0,0,0,0,0,0,0,0
Alphaproteobacteria bacterium MedPE-SWcel,0,0,0,0,0,0,0,0
Gammaproteobacteria bacterium MedPE,0,0,0,0,0,0,0,0
Bacteroidetes bacterium MedPE-SWsnd-G1,0,0,0,0,0,0,0,0
Bacteroidetes bacterium MedPE-SWsnd-G2,0,0,0,0,0,0,0,0
Halothiobacillus sp. LS2,0,0,0,0,0,0,0,0
Erythrobacter sp. QSSC1-22B,0,0,0,0,0,0,0,0
Bizionia sp. APA-3,0,0,0,0,0,0,0,0
Dubosiella newyorkensis,0,0,0,0,0,0,0,0
Rhizobiales bacterium NRL2,0,0,0,0,0,0,0,0
Candidatus Palibaumannia cicadellinicola,0,0,0,0,0,0,0,0
Candidatus Palibaumannia cicadellinicola,0,0,0,0,0,0,0,0
Desulfobacterales bacterium C00003104,0,0,0,0,0,0,0,0
Candidatus Methanomethylicus oleusabulum,0,0,0,0,0,0,0,0
Candidatus Methanosuratus petracarbonis,0,0,0,0,0,0,0,0
Candidatus Terasakiella magnetica,0,0,0,0,0,0,0,0
Rhizobium oryziradicis,0,0,0,0,0,0,0,0
Chromatiales bacterium (ex Bugula neritina AB1),0,0,0,0,0,0,0,0
PVC group bacterium (ex Bugula neritina AB1),0,0,0,0,0,0,0,0
Rhodobacteraceae bacterium (ex Bugula neritina AB1),0,0,0,0,0,0,0,0
Prosthecochloris sp. CIB 2401,0,0,0,0,0,0,0,0
Humibacillus sp. DSM 29435,0,0,0,0,0,0,0,0
Desulfobacterales bacterium S7086C20,0,0,0,0,0,0,0,0
Anaerococcus mediterraneensis,0,0,0,0,0,0,0,0
Arabia massiliensis,0,0,0,0,0,0,0,0
Collinsella vaginalis,0,0,0,0,0,0,0,0
Paenibacillus bouchesdurhonensis,0,0,0,0,0,0,0,0
Massilioclostridium coli,0,0,0,0,0,0,0,0
Urmitella timonensis,0,0,0,0,0,0,0,0
Ileibacterium massiliense,0,0,0,0,0,0,0,0
Acidaminococcus timonensis,0,0,0,0,0,0,0,0
Anaerosalibacter sp. Marseille-P3206,0,0,0,0,0,0,0,0
Sneathia vaginalis,0,0,0,0,0,0,0,0
Mobilibacterium timonense,0,0,0,0,0,0,0,0
Arcanobacterium urinimassiliense,0,0,0,0,0,0,0,0
Pseudoflavonifractor sp. Marseille-P3106,0,0,0,0,0,0,0,0
Collinsella phocaeensis,0,0,0,0,0,0,0,0
Angelakisella massiliensis,0,0,0,0,0,0,0,0
Clostridium sp. Marseille-P3244,0,0,0,0,0,0,0,0
Libanicoccus massiliensis,0,0,0,0,0,0,0,0
Millionella massiliensis,0,0,0,0,0,0,0,0
Ndongobacter massiliensis,0,0,0,0,0,0,0,0
Actinomyces mediterranea,0,0,0,0,0,0,0,0
Merdibacter massiliensis,0,0,0,0,0,0,0,0
Olsenella mediterranea,0,0,0,0,0,0,0,0
Olsenella urininfantis,0,0,0,0,0,0,0,0
Propionimicrobium sp. Marseille-P3275,0,0,0,0,0,0,0,0
Thermodesulfovibrio sp. N1,0,0,0,0,0,0,0,0
Acinetobacter defluvii,0,0,0,0,0,0,0,0
Criibacterium bergeronii,0,0,0,0,0,0,0,0
Alkalilimnicola ehrlichii,0,0,0,0,0,0,0,0
Pseudaminobacter manganicus,0,0,0,0,0,0,0,0
Microbacteriaceae bacterium,0,0,0,0,0,0,0,0
Marinobacter salinus,0,0,0,0,0,0,0,0
Buchnera aphidicola,0,0,0,0,0,0,0,0
Candidatus Fukatsuia symbiotica,0,0,0,0,0,0,0,0
Candidatus Altiarchaeales archaeon IMC4,0,0,0,0,0,0,0,0
Mycobacterium sp. djl-10,0,0,0,0,0,0,0,0
Marinobacter sp. AC-23,0,0,0,0,0,0,0,0
Acinetobacter sp. WCHAc010034,0,0,0,0,0,0,0,0
Crenothrix sp. D3,0,0,0,0,0,0,0,0
Devosia sp. YR412,0,0,0,0,0,0,0,0
Rhodanobacter sp. OK091,0,0,0,0,0,0,0,0
Chitinophaga sp. YR573,0,0,0,0,0,0,0,0
Pseudoxanthomonas sp. GM95,0,0,0,0,0,0,0,0
Massilia sp. CF038,0,0,0,0,0,0,0,0
Mucilaginibacter sp. OK283,0,0,0,0,0,0,0,0
Nitrosomonas sp. Nm166,0,0,0,0,0,0,0,0
Consotaella salsifontis,0,0,0,0,0,0,0,0
Clostridium sp. USBA 49,0,0,0,0,0,0,0,0
Sphingomonas sp. OV641,0,0,0,0,0,0,0,0
Alicyclobacillus montanus,0,0,0,0,0,0,0,0
Beijerinckia sp. 28-YEA-48,0,0,0,0,0,0,0,0
Opitutus sp. GAS368,0,0,0,0,0,0,0,0
Paenibacillus sp. GP183,0,0,0,0,0,0,0,0
Bacillus sp. OK048,0,0,0,0,0,0,0,0
Phyllobacterium sp. OV277,0,0,0,0,0,0,0,0
Rhodovulum sp. ES.010,0,0,0,0,0,0,0,0
Variovorax sp. YR216,0,0,0,0,0,0,0,0
Verrucomicrobium sp. GAS474,0,0,0,0,0,0,0,0
Paenibacillaceae bacterium GAS479,0,0,0,0,0,0,0,0
Frankineae bacterium MT45,0,0,0,0,0,0,0,0
Pajaroellobacter abortibovis,0,0,0,0,0,0,0,0
Selenomonas sp. oral taxon 920,0,0,0,0,0,0,0,0
Rhodobacter sp. 24-YEA-8,0,0,0,0,0,0,0,0
Psychrobacillus sp. OK032,0,0,0,0,0,0,0,0
Novosphingobium sp. CF614,0,0,0,0,0,0,0,0
Chitinophaga sp. CF118,0,0,0,0,0,0,0,0
Mesorhizobium sp. YR577,0,0,0,0,0,0,0,0
Paenibacillus sp. OV219,0,0,0,0,0,0,0,0
Salibacterium halotolerans,0,0,0,0,0,0,0,0
Epulopiscium sp. Nuni2H_MBin001,0,0,0,0,0,0,0,0
Epulopiscium sp. Nuni2H_MBin003,0,0,0,0,0,0,0,0
Mycobacterium grossiae,0,0,0,0,0,0,0,0
Mucilaginibacter sp. PPCGB 2223,0,0,0,0,0,0,0,0
Paenibacillus sp. TI45-13ar,0,0,0,0,0,0,0,0
Streptococcus himalayensis,0,0,0,0,0,0,0,0
Desulfosporosinus sp. OL,0,0,0,0,0,0,0,0
Sphingomonas turrisvirgatae,0,0,0,0,0,0,0,0
Colwellia mytili,0,0,0,0,0,0,0,0
Marine Group III euryarchaeote CG-Epi1,0,0,0,0,0,0,0,0
Jannaschia helgolandensis,0,0,0,0,0,0,0,0
Thioclava sp. SK-1,0,0,0,0,0,0,0,0
Fabibacter sp. 4D4,0,0,0,0,0,0,0,0
Proteiniborus sp. DW1,0,0,0,0,0,0,0,0
Acinetobacter celticus,0,0,0,0,0,0,0,0
Sulfolobus sp. A20,0,0,0,0,0,0,0,0
Sporanaerobacter sp. PP17-6a,0,0,0,0,0,0,0,0
Piscirickettsia litoralis,0,0,0,0,0,0,0,0
Fuerstia marisgermanicae,0,0,0,0,0,0,0,0
Microbacterium sp. AR7-10,0,0,0,0,0,0,0,0
Neptunicoccus sediminis,0,0,0,0,0,0,0,0
Cellulosilyticum sp. I15G10I2,0,0,0,0,0,0,0,0
Hyphomicrobium sp. CS1BSMeth3,0,0,0,0,0,0,0,0
Hyphomicrobium sp. CS1GBMeth3,0,0,0,0,0,0,0,0
Hyphomicrobium sp. NDB2Meth4,0,0,0,0,0,0,0,0
Alteromonadales bacterium BS08,0,0,0,0,0,0,0,0
Acidobacteriales bacterium 59-55,0,0,0,0,0,0,0,0
Actinobacteria bacterium 69-20,0,0,0,0,0,0,0,0
Afipia sp. 64-13,0,0,0,0,0,0,0,0
Alphaproteobacteria bacterium 33-17,0,0,0,0,0,0,0,0
Alphaproteobacteria bacterium 40-19,0,0,0,0,0,0,0,0
Alphaproteobacteria bacterium 41-28,0,0,0,0,0,0,0,0
Alphaproteobacteria bacterium 43-37,0,0,0,0,0,0,0,0
Alphaproteobacteria bacterium 62-8,0,0,0,0,0,0,0,0
Alphaproteobacteria bacterium 64-11,0,0,0,0,0,0,0,0
Altererythrobacter sp. 66-12,0,0,0,0,0,0,0,0
Candidatus Amoebophilus sp. 36-38,0,0,0,0,0,0,0,0
Armatimonadetes bacterium 55-13,0,0,0,0,0,0,0,0
Bacteroidales bacterium 36-12,0,0,0,0,0,0,0,0
Bacteroidia bacterium 43-41,0,0,0,0,0,0,0,0
Burkholderiales bacterium 70-64,0,0,0,0,0,0,0,0
Caedibacter sp. 37-49,0,0,0,0,0,0,0,0
Caedibacter sp. 38-128,0,0,0,0,0,0,0,0
Cellulomonas sp. 73-145,0,0,0,0,0,0,0,0
Cellulomonas sp. 73-92,0,0,0,0,0,0,0,0
Chlamydiales bacterium 38-26,0,0,0,0,0,0,0,0
Chryseobacterium sp. 39-10,0,0,0,0,0,0,0,0
Clostridiales bacterium 38-18,0,0,0,0,0,0,0,0
Devosia sp. 66-22,0,0,0,0,0,0,0,0
Devosia sp. 67-54,0,0,0,0,0,0,0,0
Flavobacteriia bacterium 40-80,0,0,0,0,0,0,0,0
Gammaproteobacteria bacterium 39-13,0,0,0,0,0,0,0,0
'Candidatus Kapabacteria' thiocyanatum,0,0,0,0,0,0,0,0
Magnetospirillum sp. 64-120,0,0,0,0,0,0,0,0
Mesorhizobium sp. 65-26,0,0,0,0,0,0,0,0
Microbacterium sp. 67-17,0,0,0,0,0,0,0,0
Microbacterium sp. 69-10,0,0,0,0,0,0,0,0
Microbacterium sp. 70-16,0,0,0,0,0,0,0,0
Micrococcales bacterium 72-143,0,0,0,0,0,0,0,0
Micrococcales bacterium 73-13,0,0,0,0,0,0,0,0
Micrococcales bacterium 73-15,0,0,0,0,0,0,0,0
Mucilaginibacter sp. 44-25,0,0,0,0,0,0,0,0
Myxococcales bacterium 68-20,0,0,0,0,0,0,0,0
Nitrobacter sp. 62-23,0,0,0,0,0,0,0,0
Planctomycetales bacterium 71-10,0,0,0,0,0,0,0,0
Pseudonocardia sp. 73-21,0,0,0,0,0,0,0,0
Rhizobiales bacterium 62-17,0,0,0,0,0,0,0,0
Rhizobiales bacterium 62-47,0,0,0,0,0,0,0,0
Rhizobiales bacterium 63-22,0,0,0,0,0,0,0,0
Rhizobiales bacterium 63-7,0,0,0,0,0,0,0,0
Rhizobiales bacterium 64-17,0,0,0,0,0,0,0,0
Rhizobiales bacterium 65-79,0,0,0,0,0,0,0,0
Rhizobiales bacterium 65-9,0,0,0,0,0,0,0,0
Rhizobiales bacterium 68-8,0,0,0,0,0,0,0,0
Rhodospirillales bacterium 69-11,0,0,0,0,0,0,0,0
Rhodospirillales bacterium 70-18,0,0,0,0,0,0,0,0
Candidatus Saccharibacteria bacterium 47-87,0,0,0,0,0,0,0,0
Candidatus Saccharibacteria bacterium 49-20,0,0,0,0,0,0,0,0
Solirubrobacterales bacterium 70-9,0,0,0,0,0,0,0,0
Sphingobacteriales bacterium 40-81,0,0,0,0,0,0,0,0
Sphingobacteriales bacterium 44-15,0,0,0,0,0,0,0,0
Sphingobacteriales bacterium 44-61,0,0,0,0,0,0,0,0
Sphingobacteriales bacterium 46-32,0,0,0,0,0,0,0,0
Sphingobacteriales bacterium 50-39,0,0,0,0,0,0,0,0
Sphingobium sp. 66-54,0,0,0,0,0,0,0,0
Sphingomonadales bacterium 63-6,0,0,0,0,0,0,0,0
Sphingomonas sp. 66-10,0,0,0,0,0,0,0,0
Sphingomonas sp. 67-36,0,0,0,0,0,0,0,0
Thiobacillus sp. 65-29,0,0,0,0,0,0,0,0
Xanthomonadales bacterium 63-13,0,0,0,0,0,0,0,0
Paludibacter sp. 47-17,0,0,0,0,0,0,0,0
Nitrosospira sp. 56-18,0,0,0,0,0,0,0,0
Chryseobacterium sp. 36-9,0,0,0,0,0,0,0,0
Bacteroidetes bacterium 37-13,0,0,0,0,0,0,0,0
Bacteroidetes bacterium 41-46,0,0,0,0,0,0,0,0
Bacteroidetes bacterium 43-16,0,0,0,0,0,0,0,0
Bacteroidetes bacterium 43-93,0,0,0,0,0,0,0,0
Bacteroidetes bacterium 46-16,0,0,0,0,0,0,0,0
Bacteroidetes bacterium 47-18,0,0,0,0,0,0,0,0
Chloroflexi bacterium 44-23,0,0,0,0,0,0,0,0
Chloroflexi bacterium 54-19,0,0,0,0,0,0,0,0
Luteimonas sp. JM171,0,0,0,0,0,0,0,0
Porphyrobacter sp. LM 6,0,0,0,0,0,0,0,0
Fibrobacter sp. UWEL,0,0,0,0,0,0,0,0
Fibrobacter sp. UWP2,0,0,0,0,0,0,0,0
Azospirillum sp. 51_20,0,0,0,0,0,0,0,0
Bacteroides sp. 43_108,0,0,0,0,0,0,0,0
Bacteroides sp. CAG:1060_57_27,0,0,0,0,0,0,0,0
Clostridium sp. 26_22,0,0,0,0,0,0,0,0
Clostridium sp. 27_14,0,0,0,0,0,0,0,0
Oscillibacter sp. 57_20,0,0,0,0,0,0,0,0
Verrucomicrobia bacterium CAG:312_58_20,0,0,0,0,0,0,0,0
Bacteroidales bacterium 52_46,0,0,0,0,0,0,0,0
Marinobacter sp. X15-166B,0,0,0,0,0,0,0,0
Motiliproteus sp. MSK22-1,0,0,0,0,0,0,0,0
Arcobacter sp. LA11,0,0,0,0,0,0,0,0
Clostridiales bacterium,0,0,0,0,0,0,0,0
Hydrogenophaga sp. PML113,0,0,0,0,0,0,0,0
Methanopyrus kandleri,0,0,0,0,0,0,0,0
Candidatus Tokpelaia hoelldoblerii,0,0,0,0,0,0,0,0
Candidatus Methanohalarchaeum thermophilum,0,0,0,0,0,0,0,0
Brachybacterium sp. P6-10-X1,0,0,0,0,0,0,0,0
Mailhella massiliensis,0,0,0,0,0,0,0,0
Traorella massiliensis,0,0,0,0,0,0,0,0
Jeotgalibaca sp. PTS2502,0,0,0,0,0,0,0,0
Photobacterium proteolyticum,0,0,0,0,0,0,0,0
Betaproteobacteria bacterium GR16-43,0,0,0,0,0,0,0,0
Nocardiopsis sp. CNR-923,0,0,0,0,0,0,0,0
Ornithinimicrobium sp. CNJ-824,0,0,0,0,0,0,0,0
marine bacterium AO1-C,0,0,0,0,0,0,0,0
Candidatus Gastranaerophilus phascolarctosicola,0,0,0,0,0,0,0,0
Candidatus Obscuribacter phosphatis,0,0,0,0,0,0,0,0
Candidatus Caenarcanum bioreactoricola,0,0,0,0,0,0,0,0
Candidatus Gastranaerophilales bacterium Zag_111,0,0,0,0,0,0,0,0
Natronomonas sp. CBA1134,0,0,0,0,0,0,0,0
Tessaracoccus sp. ZS01,0,0,0,0,0,0,0,0
Hyphomonas sp. Mor2,0,0,0,0,0,0,0,0
Rodentibacter heylii,0,0,0,0,0,0,0,0
Microbacterium sp. RU33B,0,0,0,0,0,0,0,0
Chryseobacterium sp. RU37D,0,0,0,0,0,0,0,0
Bosea sp. TND4EK4,0,0,0,0,0,0,0,0
Rhizobium sp. RU36D,0,0,0,0,0,0,0,0
Aeromonas sp. RU39B,0,0,0,0,0,0,0,0
Bacteroides ilei,0,0,0,0,0,0,0,0
Rodentibacter myodis,0,0,0,0,0,0,0,0
Rodentibacter genomosp. 1,0,0,0,0,0,0,0,0
Tenacibaculum agarivorans,0,0,0,0,0,0,0,0
Treponema sp. CETP13,0,0,0,0,0,0,0,0
Oceanibaculum nanhaiense,0,0,0,0,0,0,0,0
Synechococcus lacustris,0,0,0,0,0,0,0,0
bacterium CG10_49_38,0,0,0,0,0,0,0,0
bacterium CG10_46_32,0,0,0,0,0,0,0,0
Nioella sediminis,0,0,0,0,0,0,0,0
Methylocaldum sp. 14B,0,0,0,0,0,0,0,0
Bacillus sp. FJAT-44921,0,0,0,0,0,0,0,0
Actinomyces sp. VUL4_3,0,0,0,0,0,0,0,0
Peptoniphilus sp. ING2-D1G,0,0,0,0,0,0,0,0
Actinophytocola xanthii,0,0,0,0,0,0,0,0
Arthrobacter sp. UCD-GKA,0,0,0,0,0,0,0,0
Gramella salexigens,0,0,0,0,0,0,0,0
Sphingopyxis sp. LPB0140,0,0,0,0,0,0,0,0
Desulfurobacterium indicum,0,0,0,0,0,0,0,0
Rhodobacteraceae bacterium WDS1C4,0,0,0,0,0,0,0,0
Streptococcus sp. 'caviae',0,0,0,0,0,0,0,0
Sphingomonas jeddahensis,0,0,0,0,0,0,0,0
Corynebacterium atypicum,0,0,0,0,0,0,0,0
Candidatus Gastranaerophilales bacterium HUM_9,0,0,0,0,0,0,0,0
Synechococcus sp. SynAce01,0,0,0,0,0,0,0,0
Shewanella sp. UCD-KL12,0,0,0,0,0,0,0,0
