species,healthy_stool_10_1,healthy_stool_10_10,healthy_stool_10_100,healthy_stool_10_50,healthy_stool_100_1,healthy_stool_100_10,healthy_stool_100_100,healthy_stool_100_50
Senegalimassilia anaerobia,14,0,0,0,0,0,0,0
Senegalimassilia faecalis,0,0,0,0,0,0,5,0
Sharpea azabuensis,0,0,0,0,0,0,0,1
Shewanella profunda,0,0,0,0,0,0,0,6
Shewanella xiamenensis,0,0,0,0,2,0,0,0
Shigella boydii,0,0,0,0,0,0,0,6
Shigella flexneri,0,0,0,0,0,0,0,1
Simiaoa sunii,0,0,0,0,0,0,2,0
Slackia equolifaciens,0,0,0,0,0,0,1,0
Slackia isoflavoniconvertens,0,0,0,0,59,157,655,226
Stomatobaculum longum,0,0,0,0,0,5,0,0
Streptococcus caecimuris,0,0,0,0,0,0,1,0
Streptococcus dentalis,0,0,0,0,1,0,1,1
Streptococcus gingivalis,0,0,0,0,0,1,0,0
Streptococcus hyovaginalis,0,0,0,0,4,0,0,1
Streptococcus lingualis,0,0,0,0,1,0,0,0
Streptococcus lutetiensis,0,0,0,0,0,0,0,1
Streptococcus macedonicus,0,0,0,0,1,0,0,0
Streptococcus parasanguinis,0,0,0,0,40,108,607,153
Streptococcus salivarius,0,0,0,0,132,342,632,499
Streptococcus suis,0,0,0,0,0,0,0,1
Streptococcus thermophilus,0,0,0,0,95,253,479,366
Streptococcus vestibularis,0,0,0,0,0,0,1,0
Suilimivivens aceti,0,0,0,0,31,0,0,1
Suonthocola fibrivorans,3,0,0,0,12,0,0,0
Terrisporobacter glycolicus,0,0,0,0,0,1,0,0
Thermophilibacter provencensis,0,0,0,0,0,0,0,10
Tidjanibacter massiliensis,0,0,0,0,112,294,0,0
Traorella massiliensis,0,0,0,0,2,0,0,0
Treponema succinifaciens,0,0,0,0,0,0,11,0
Urinicoccus massiliensis,0,0,0,0,2,0,0,3
Urinicoccus timonensis,0,0,0,0,0,0,0,2
Varibaculum vaginae,0,0,0,0,0,0,1,0
Veillonella faecalis,0,0,0,0,0,3,0,0
Veillonella hominis,0,0,0,0,0,19,0,0
Veillonella infantium,0,0,0,0,1,0,0,0
Veillonella parvula,0,0,0,0,29,56,603,113
Vibrio olivae,0,0,0,0,0,0,0,1
Waltera acetigignens,0,0,5,0,0,78,23,22
Weissella jogaejeotgali,0,0,0,0,0,1,0,0
Xylanibacter caecicola,0,0,0,0,3,0,0,0
Xylanibacter rarus,0,0,0,0,2,11,1,0
Yeguia hominis,0,0,0,0,0,0,0,1
