species,healthy_stool_10_1,healthy_stool_10_10,healthy_stool_10_100,healthy_stool_10_50,healthy_stool_100_1,healthy_stool_100_10,healthy_stool_100_100,healthy_stool_100_50
Helcococcus kunzii,0,0,0,0,0,0,0,3
Hespellia stercorisuis,0,0,0,0,6,0,0,0
Holdemanella biformis,0,0,0,0,1131,2963,6296,4218
Holdemanella hominis,0,0,0,0,1,0,0,2
Holdemanella porci,0,0,0,0,0,0,423,0
Hominibacterium faecale,0,0,0,0,0,1,0,0
Hominifimenecus microfluidus,0,0,0,0,2,61,8,1
Hominilimicola fabiformis,0,0,0,0,0,1,0,0
Hominiventricola aquisgranensis,0,0,0,0,1,0,444,353
Hominiventricola filiformis,0,0,0,0,0,47,0,4
Hornefia butyriciproducens,0,0,0,0,0,0,4,1
Hornefia porci,0,0,0,0,0,0,0,2
Hoylesella buccalis,0,0,0,0,714,1964,9931,2912
Hoylesella enoeca,0,0,0,0,1,0,0,0
Hoylesella marshii,0,0,0,0,14,15,0,29
Hoylesella saccharolytica,0,0,0,0,0,2,0,0
Hoylesella timonensis,0,0,0,0,505,1445,7625,1666
Hugonella massiliensis,0,0,0,0,1,0,0,0
Huintestinicola butyrica,0,2,2,1,30,0,0,0
Ileibacterium valens,0,0,0,0,0,0,0,1
Intestinibacter bartlettii,0,0,0,0,611,1594,8526,2293
Intestinibaculum porci,0,0,0,0,0,0,4,0
Intestinimonas timonensis,0,0,0,0,0,0,4,0
Jeotgalibaca caeni,0,0,0,0,0,0,1,0
Jingyaoa shaoxingensis,0,0,1,0,0,0,0,0
Johnsonella ignava,0,0,0,0,0,9,0,0
Kaistia adipata,0,0,0,0,0,0,1,0
Kandleria vitulina,0,0,0,0,5,10,51,19
Kitasatospora arboriphila,0,0,0,0,0,0,1,0
Klebsiella grimontii,0,0,0,0,2,2,2,0
Klebsiella pasteurii,0,0,0,0,3,0,0,8
Klebsiella pneumoniae,0,0,0,0,2505,6528,17355,9444
Klebsiella quasipneumoniae,0,0,0,0,0,0,0,1
Klebsiella variicola,0,0,0,0,728,1942,14257,2792
Kosakonia sacchari,0,0,0,0,1,0,0,1
Kurthia huakuii,0,0,0,0,0,0,1,0
Labrys sp. ZIDIC5,0,0,0,0,1,0,0,0
Lachnoclostridium phytofermentans,0,0,0,0,0,0,1,0
Lachnospira eligens,1,2,9,1,5853,15253,7756,9417
Lachnospira hominis (ex Hitch et al. 2024),0,0,0,0,0,0,393,52
Lachnospira pectinoschiza,0,0,0,0,3809,9965,7642,6123
Lacrimispora sp. JR3,0,0,0,0,0,0,0,1
Lacticaseibacillus manihotivorans,0,0,0,0,0,0,1,0
Lacticaseibacillus pabuli,0,0,0,0,0,2,0,0
Lactimicrobium massiliense,0,0,0,0,3,0,0,0
Lactobacillus rogosae,0,0,0,0,0,1,0,481
Pseudolactococcus chungangensis,0,0,0,0,0,0,8,0
Lactococcus fujiensis,0,0,0,0,0,0,1,0
Lactococcus intestinalis,0,0,0,0,0,4,0,0
Lactococcus protaetiae,0,0,0,0,0,1,0,0
Lactonifactor longoviformis,0,0,0,0,0,58,0,100
Laedolimicola ammoniilytica,0,0,4,1,304,0,0,0
Laedolimicola intestinihominis,0,0,0,0,18,0,642,769
Leclercia adecarboxylata,0,0,0,0,0,0,1,0
Leuconostoc kimchii,0,0,0,0,0,0,0,1
Levilactobacillus yiduensis,0,0,0,0,0,0,0,3
Leyella lascolaii,0,0,0,0,0,1,0,7
Leyella stercorea,639,926,667,96,3444,8064,10264,5738
Ligaoa zhengdingensis,0,0,1,0,0,0,0,0
Ligilactobacillus agilis,0,0,0,0,0,4,0,0
Ligilactobacillus faecis,0,0,0,0,0,2,0,1
Ligilactobacillus ruminis,0,0,0,0,512,1330,5841,1928
Ligilactobacillus saerimneri,0,0,0,0,0,1,0,0
Limosilactobacillus antri,0,0,0,0,0,0,1,0
Luxibacter massiliensis,0,0,0,0,0,3,0,0
Maccoya intestinihominis,0,0,0,0,0,1,0,1607
