species,healthy_stool_10_1,healthy_stool_10_10,healthy_stool_10_100,healthy_stool_10_50,healthy_stool_100_1,healthy_stool_100_10,healthy_stool_100_100,healthy_stool_100_50
Flintibacter faecis,4,0,0,98,0,0,0,0
Floricoccus tropicus,0,0,0,0,0,1,0,0
Fusarium subglutinans,0,0,0,0,0,1,1,0
Fusibacillus kribbianus,4,0,0,3,10,0,6,0
Fusicatenibacter faecihominis,1,0,0,161,159,0,0,0
Fusicatenibacter saccharivorans,0,0,0,0,14703,37853,10212,23099
Fusobacterium gastrosuis,0,0,0,0,0,0,0,3
Gallalistipes aquisgranensis,1,0,0,3,0,0,0,0
Gallintestinimicrobium propionicum,0,0,0,0,0,1385,0,720
Gardnerella greenwoodii,1,0,0,0,0,0,0,0
Gardnerella pickettii,1,0,0,0,0,0,0,0
Gemmiger formicilis,9,3,55,4,1407,3391,8793,4958
Gordonibacter faecis,0,0,0,1,1,0,13,0
Gordonibacter pamelaeae,0,0,0,0,477,1242,9653,1808
Gordonibacter urolithinfaciens,0,0,0,0,1,0,0,0
Gregarina niphandrodes,0,0,0,0,0,1,0,0
Guopingia tenuis,0,0,0,1,0,0,0,0
Hafnia paralvei,0,0,0,0,0,1,0,0
Hallella absiana,0,0,0,0,0,0,0,1
Hallella bergensis,0,0,0,1,10,0,0,81
Hallella colorans,0,0,0,0,0,25,0,42
Hallella faecis,0,0,0,0,0,0,0,1
Hallella multisaccharivorax,0,2,1,0,0,0,0,0
Hallella seregens,0,0,0,0,0,1,0,0
Hallerella succinigenes,0,0,0,0,0,0,1,0
Herbinix luporum,0,0,0,0,1,0,0,0
Hespellia stercorisuis,0,0,0,0,0,3,10,0
Holdemanella biformis,0,0,0,0,1165,3047,6898,4410
Holdemanella hominis,0,0,0,0,1,0,0,3
Holdemania massiliensis,0,0,0,0,0,1,1,3
Hominenteromicrobium mulieris,0,0,0,0,74,0,264,0
Hominifimenecus microfluidus,0,0,0,0,199,1,0,0
Hominimerdicola aceti,2,0,0,0,0,38,0,42
Hominisplanchenecus faecis,0,0,0,0,93,0,466,0
Hominiventricola aquisgranensis,2,0,0,0,0,0,167,0
Hominiventricola filiformis,6,0,0,2,128,0,172,0
Hornefia porci,0,0,0,0,0,0,4,0
Hoylesella buccalis,1,0,0,0,705,1962,9732,2761
Hoylesella marshii,0,0,0,0,22,12,60,32
Hoylesella nanceiensis,0,0,0,0,1,0,0,0
Hoylesella oralis,1,0,0,0,0,0,0,0
Hoylesella timonensis,0,0,0,0,516,1197,8217,1738
Hugonella massiliensis,0,0,0,0,0,3,0,0
Huintestinicola butyrica,0,24,3,36,0,0,0,0
Idiomarina xiamenensis,0,0,0,0,0,1,0,0
Intestinibacillus massiliensis,0,0,0,0,1,0,0,0
Intestinibacter bartlettii,0,0,0,0,611,1593,8438,2290
Intestinimonas timonensis,0,0,0,0,11,3,0,0
Johnsonella ignava,0,4,1,4,0,2,4,3
Kandleria vitulina,0,0,0,0,3,8,28,7
Kitasatospora cinereorecta,0,0,0,0,8,5,0,0
Klebsiella aerogenes,0,0,0,0,0,0,0,1
Klebsiella africana,0,0,0,0,0,0,4,0
Klebsiella electrica,0,0,0,0,0,0,10,0
Klebsiella grimontii,0,0,0,0,0,0,0,7
Klebsiella huaxiensis,0,0,0,0,0,0,1,0
Klebsiella oxytoca,0,0,0,0,1,0,0,0
Klebsiella pasteurii,0,0,0,0,0,0,1,0
Klebsiella pneumoniae,0,0,0,0,2503,5746,17593,9406
Klebsiella quasipneumoniae,0,0,0,0,0,1,0,87
Klebsiella quasivariicola,0,0,0,0,0,0,14,0
Klebsiella variicola,0,0,0,0,728,2706,13980,2678
Kluyvera intermedia,0,0,0,0,0,0,2,0
Kosakonia cowanii,0,0,0,0,0,2,0,0
Kosakonia oryzae,0,0,0,0,0,0,4,0
Kosakonia oryziphila,0,0,0,0,0,1,0,0
Kosakonia radicincitans,0,0,0,0,0,0,0,2
Kosakonia sacchari,0,0,0,0,0,0,2,1
Kosakonia sp. BYX6,0,0,0,0,0,1,0,0
Kushneria phyllosphaerae,0,0,0,0,0,1,0,0
Lachnoanaerobaculum saburreum,0,0,0,1,0,0,0,0
Lachnoclostridium phytofermentans,0,0,1,0,0,0,0,1
Lachnospira eligens,1,164,17,62,5555,15087,8106,9343
Lachnospira hominis (ex Hitch et al. 2024),0,0,0,0,0,5,0,14
Lachnospira multipara,0,0,0,0,0,3032,0,1860
Lachnospira pectinoschiza,0,0,0,0,3808,6938,7632,4265
Lacrimispora celerecrescens,0,0,0,0,0,0,1,0
Lacrimispora saccharolytica,0,0,0,0,0,2,0,0
Lactimicrobium massiliense,0,0,0,0,1,17,0,0
Lactobacillus pasteurii,3,4,3,0,0,2,0,1
Lactonifactor longoviformis,0,0,0,0,0,37,2,3
Laedolimicola ammoniilytica,0,83,0,0,0,1,0,0
Laedolimicola intestinihominis,0,0,0,0,0,0,346,0
Lapidilactobacillus bayanensis,0,0,0,0,1,0,0,0
Leclercia pneumoniae,0,0,0,0,0,0,2,0
Leucobacter celer,0,0,0,0,0,0,2,0
Leucobacter iarius,0,0,0,0,1,0,0,0
Leuconostoc kimchii,0,0,0,0,0,0,0,1
Levyella massiliensis,0,0,0,0,2,1,0,4
Leyella lascolaii,0,0,0,0,207,25,0,98
Leyella stercorea,741,258,347,139,2532,7753,8220,4952
Lientehia hominis,0,0,0,0,0,0,0,1
Ligaoa zhengdingensis,1,0,5,0,0,0,0,0
Ligilactobacillus agilis,0,0,0,0,0,0,1,0
Ligilactobacillus animalis,0,0,0,0,0,1,0,0
Ligilactobacillus aviarius,0,0,0,0,2,0,1,0
Ligilactobacillus equi,0,0,0,0,1,0,0,0
Ligilactobacillus murinus,0,0,0,0,0,6,0,0
Ligilactobacillus ruminis,0,0,0,0,513,1332,5841,1929
Ligilactobacillus salivarius,0,0,0,0,0,0,1,0
Limosilactobacillus albertensis,0,6,0,1,0,0,0,0
Limosilactobacillus oris,0,0,0,0,0,0,1,11
Limosilactobacillus vaginalis,0,0,0,0,0,0,0,4
Longicatena caecimuris,0,0,0,0,0,0,0,1
Luxibacter massiliensis,0,0,0,0,10,11,45,0
