"TaxonomyID","read_count"
194948,183.1
NA,183
585502,186
NA,180
1590550,178.8
1124655,233.1
742817,176.5
796942,169.5
NA,169.5
1903263,273.8
476272,159.8
NA,159
NA,158
NA,157
NA,156
NA,156
626937,154.6
478749,156.2
1852374,134.9
NA,151.8
NA,145
NA,145
NA,142
NA,139
1118057,123.9
1745713,149.5
1907654,162
NA,135
36847,134.1
NA,129
365659,124.9
NA,124
NA,123
NA,123
1242245,120.9
762211,88.8
1236509,114
3158780,117.8
NA,117
1076550,109.7
1121321,88.4
NA,109
431947,125.9
NA,108
1720313,140.5
441769,136.2
1120979,105
1236498,105.1
NA,105.7
NA,103
NA,102
NA,99
NA,104.6
28141,109.3
78344,103.2
NA,98
NA,97
796334,96.9
518636,93.5
1121296,104.7
911023,85.3
1147148,200.4
NA,90
NA,86
1118062,85.4
556268,118.8
379893,88.9
1723382,80
414970,97.1
NA,83
NA,82
417368,69.5
NA,83
NA,81
1122155,78.8
1044999,77.2
NA,77
667120,96.4
565655,75.2
1416032,96.3
82983,72
NA,74
299766,88.2
61647,74.8
880074,70
1006000,73.3
290052,71.2
1121333,66.3
667015,73.5
NA,70
NA,70
NA,70
NA,68
NA,68
NA,67
226185,65.9
1349822,68
1034345,69.3
553178,56.8
29524,70.1
1437608,98.5
1121331,85.9
NA,62
1035196,67.5
431943,67.3
NA,75.3
1034346,41.8
NA,58
1437609,66.1
NA,57
1076620,32.7
1796646,58
1246,45.2
334735,55.4
NA,56.1
NA,55
344612,54
966,46.2
44008,64.5
NA,54
1121323,59.8
1122228,54
1870997,54.1
NA,53
NA,47.8
432198,56.4
1147146,216.5
883112,46
883114,49.3
NA,49.3
NA,50.4
1134435,53.6
NA,48.5
NA,54.2
NA,49
742733,50.2
875454,72.4
258723,46.2
1871022,46.7
NA,46
NA,46
1147153,46
936054,45.9
1069080,24.7
NA,44.1
NA,43
1410674,41.8
1122142,42
NA,39.8
NA,41
NA,40
NA,40
1720200,53.4
1147143,38.7
768486,37.5
NA,38.1
2731255,31.3
1891675,43.6
432201,38.4
NA,37.7
NA,35.7
NA,37.9
NA,35
NA,35
1300165,40.6
1225786,36.8
1109412,32
NA,33
NA,33
1841868,34
NA,32.7
NA,29
65735,31.5
79604,36.4
NA,31
883111,21.5
NA,31.3
97081,33.5
1123315,30.5
NA,30
1944646,30.1
NA,29
105219,29.2
NA,28
NA,29.4
NA,28
1215103,25.3
NA,28
NA,27
871963,33
1297617,29.4
1211813,27
1688,27
553175,24.7
77635,26.8
500633,17.3
NA,26
1423740,17.8
208224,27.3
NA,25
467210,25.7
NA,25
742818,25
1235834,27.1
1769291,26
35760,24
NA,24
NA,24
NA,24
1432052,25
1712031,24.1
1122978,25
NA,23
NA,23.5
NA,23
1158607,23.3
1258574,23
573058,18.9
NA,22
NA,21.9
596154,15.4
1129897,23
1852362,22
568814,21
NA,21.7
1122949,17.6
862515,20.3
NA,21
1121129,21.2
1384589,22.7
1051631,21
1139996,20.1
NA,20
1316932,18.3
NA,19
158822,20
1329411,19
1871029,69.5
1655645,19
1423814,18
NA,18
NA,18
502393,14.2
1870991,18.1
869213,11.6
1335,16.2
1732,17
1120918,17
997352,16
NA,17
NA,17
NA,17
862517,33.5
1673724,27
1796620,17.7
1649240,16.3
29486,17.7
1408428,16
997353,16.2
1130798,47.2
NA,16.2
NA,16.3
679199,14.2
1776392,15.9
1871111,18.3
1042417,14.8
398578,23.9
NA,11.7
1118056,19.7
1147156,15.1
1236520,14
NA,14
NA,14
NA,14.3
1122987,13.8
290054,14
356829,14
NA,14
NA,17.5
1191699,14.9
1225789,13.8
1675531,37.4
880526,13.5
406818,14.4
765909,11.6
NA,12.7
NA,13
NA,13
NA,13
322095,12.6
938289,13.1
938293,10.4
1653434,13.1
1076,14.2
203120,9.4
1302863,12.9
561180,15.1
NA,12
NA,12
NA,12
NA,12
690567,12
1122979,10.7
1122993,10.8
525255,12.5
1158601,11.1
1274722,10.9
NA,11
NA,8.3
NA,11
NA,11
875093,10.8
480813,15
1236517,11
908937,10
NA,10
NA,10
NA,10
NA,10
NA,10
1122986,10.5
1122971,7.4
604330,9.7
947969,10
NA,15.6
1807766,10
1888195,15.2
591001,36.8
NA,11
428126,9.9
NA,8.8
NA,9
888064,9
NA,9
264731,4.8
926551,4.7
40215,8
NA,8
NA,8
NA,8
NA,8
NA,8
1123263,7.6
1121925,11.2
NA,7.4
NA,8
1008457,9.2
388919,7.5
NA,8.4
NA,7
641143,5.1
61652,6.9
NA,7
NA,7
NA,9.7
590409,7.7
1410653,7.8
NA,7
NA,7
1388748,7.1
NA,7
755172,8.3
1297750,6.9
NA,7
1498227,30.6
1147154,6.1
1280692,6.3
1122984,6.3
39495,9.2
NA,6.8
NA,6
NA,6
NA,6
883077,6
NA,6
1461581,5.7
796943,6
1603886,6
2681626,6
379329,5.6
1147151,6
467705,4.9
525254,6.5
NA,5
1158606,5
1125702,4.9
NA,5
1354267,5
1122991,4.9
1423759,4.6
485602,4.4
1121866,4
NA,5
NA,5
1005928,4.8
1348253,5
1393034,5
1413210,5
NA,5.1
1640685,4.1
1720204,5.5
1150869,5.5
10730,5.1
208435,3.6
862971,2.7
NA,3.7
NA,4.3
82633,4.3
1354252,4
NA,4
525263,4
688246,4.9
NA,4
NA,4
1141660,4.5
NA,4.3
1816678,4.3
2897707,4.5
2681617,4.1
1524881,4.3
343516,3.8
1357825,4
1423721,3
1234679,3
1051646,2.9
997350,3
NA,7.4
1300150,3.7
NA,3
357809,2.3
69222,3
89059,2.1
NA,3
764291,3.1
888832,3.5
NA,3
1123250,3.9
1239307,3.1
1095770,2.7
NA,3.4
NA,3
NA,3
1691903,3
1776382,3
1870984,3.1
155148,3
1124654,3
1392005,2
1124991,2
273526,2.3
1437823,1.5
703,2
1122985,14.9
1229758,4.1
759913,3.4
1346,3.2
297352,2.2
394503,3
873533,2.2
NA,2
999415,2.1
NA,2.2
NA,3
NA,2
42322,2.1
1218092,3.2
1139219,2.5
500635,2
1358411,2
1304883,3.8
883113,2
NA,2.3
NA,2
1123311,2.1
663278,2
165597,2
333962,2
NA,2
393921,2
NA,2
1437603,2
592050,4.3
1236508,2.4
1236516,8.1
980251,2.6
993689,2.1
396588,2.6
1162717,2
NA,2
1560201,2
1619234,2.4
1689303,2.5
1776381,2.3
1871025,2
NA,2
2681594,2.7
55884,2
1090133,2.6
1168548,2.1
432200,2
1147157,2
869209,1
393305,1.1
228410,0.3
521097,0.5
697329,0.9
279808,1
171101,2.3
796606,1
1505,1
NA,1.7
324831,1
1687,1.7
1692,1.3
NA,0.8
879243,1
860228,2.4
1121117,0.5
NA,1.1
525919,1.8
NA,1
700015,0.7
349519,1
NA,1
887901,0.9
43305,0.5
1122164,1
1171377,1
1116391,1
65786,1.5
1082705,1
610130,1.4
471855,1
85698,1
87541,7.8
1216006,1
94624,1.7
96773,0.9
1216973,1.9
NA,1
NA,1.1
NA,1.1
525245,1
1042878,1
626369,1.5
525328,1
1158610,1.4
162209,1
1234381,1
NA,1
NA,1
NA,1
1349765,1
218140,1
218936,1.1
221027,1.2
225992,1
230089,1.5
1121947,1.4
319939,1.1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
1123075,1
NA,1
NA,1
1121116,1
1255705,1
591962,1
NA,1
NA,1
1218074,1
1073423,1.2
444461,1
1193713,0.7
1347393,1.1
1033744,1.5
1118060,1.6
NA,1
NA,1
NA,1
1566886,1
1570016,1
1697053,1
1871002,1
NA,1.2
2009322,1
1277687,1.2
1041607,2.5
2681611,1
2905959,1.2
1407493,1
482822,1
NA,0.5
