"TaxonomyID","read_count"
379329,4.1
1147145,5.3
1437823,3.3
869213,4.8
210007,2.2
1505,6
1692,4.2
NA,3
349519,3
1218092,4.7
1042417,3
69222,3
1082705,2.3
883113,3
649764,3.1
500633,9
NA,3.3
NA,3
764291,3
663278,3
688246,3.5
333962,3.5
NA,3
NA,3
NA,3
417368,3
742816,3.1
NA,9
1176165,3.9
NA,11
NA,6.8
1236508,2.8
980251,2
1393034,3
NA,3
NA,29.6
1619234,2.7
1723384,3.1
1891675,2.8
2681617,3.2
1147156,3.1
1124991,2
1392502,2.3
467705,2
388919,2
1423721,2
860228,1.5
926551,3.8
NA,9.4
39495,2.4
522373,2
595494,2.4
357809,2.5
NA,2.1
NA,2.2
525245,2
525246,2
1042878,2
112903,2
762051,2.1
1123504,1.6
525263,2
169292,3.6
NA,2.1
1122991,2.5
888832,2.2
230089,2
1121024,2.9
NA,2
1122146,1.6
NA,2
NA,2
1123298,2.4
1385519,2.1
472695,2
480813,2
1236516,4.6
686796,2.1
861865,3.5
444461,4.8
1095770,2.2
1413210,2
NA,2
NA,2
NA,2
NA,2
1603886,6.2
1610493,2.2
1689303,2.1
1776391,3
1852384,2.2
2009322,2
1041607,3.6
1647458,2.1
1147157,2
1147154,2.3
1357825,2
NA,1.1
264731,3
1076,1.1
585506,1
764298,1
1426,1
203119,1.1
1599,1.3
1687,1.5
879243,1
1122984,1
NA,1.1
28173,1.5
272560,1
NA,1.2
642492,0.7
NA,1.2
NA,1.1
1336241,1
1123323,1.4
42322,1.2
43305,1.1
290340,1.1
NA,1
NA,1
65735,1
1304883,1.5
1220558,0.7
NA,1
81409,0.7
1354252,1
84024,1
NA,1
NA,0.8
NA,1.9
87541,3.2
89059,3.5
1122619,1.1
NA,1
99656,1.5
1123311,1
123899,1
128780,2.7
134287,1
1120978,1
206506,1
221027,1.4
165597,1
NA,1
1094466,1
1123307,1
319939,1
334715,1
596315,1.2
NA,1
NA,1
NA,1
1121349,1.2
NA,1.9
NA,1
NA,1
NA,1
1423759,0.7
1121116,1
NA,1.3
NA,1
NA,0.7
742725,1
1236976,1
1235794,1
702745,1.8
861298,0.6
NA,2.5
1423802,0.8
938288,1.8
1076550,1.3
1338011,0.7
NA,1
1120995,1.1
1162717,1
1165852,1
1232428,1
1239307,1.1
1301100,8.5
391936,1.1
1347393,1
1428644,1
1033744,1.3
NA,1.1
164759,1
1560201,1
1566886,1
1642646,1
1642647,1
1653434,1
1673723,1.2
1702221,1
1720200,1
1871017,1
NA,1
1277687,1
55884,1
1124654,1
1147151,1.1
866553,1.3
1147147,1.4
