Domain,Phylum,Class,Order,Family,Genus,Species,Name,ti,Healthy_stool_100_100_noerr,Healthy_stool_100_10_noerr,Healthy_stool_100_1_noerr,Healthy_stool_100_50_noerr,Healthy_stool_10_100_noerr,Healthy_stool_10_10_noerr,Healthy_stool_10_1_noerr,Healthy_stool_10_50_noerr
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. LPB0248,Flavobacterium sp. LPB0248,1962,6,3,35,9,5,14,35,18
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. M31R6,Flavobacterium sp. M31R6,1963,10,6,1,8,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. P2-65,Flavobacterium sp. P2-65,1964,9,5,29,7,10,15,20,13
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. Sr18,Flavobacterium sp. Sr18,1965,6,4,7,9,0,5,14,5
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. xlx-214,Flavobacterium sp. xlx-214,1966,2,1,2,5,4,2,3,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Formosa,Formosa agariphila,Formosa agariphila,1973,11,3,5,5,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Formosa,Formosa sediminum,Formosa sediminum,1974,8,5,0,4,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Formosa,Formosa sp. Hel1_31_208,Formosa sp. Hel1_31_208,1975,4,2,5,2,0,0,3,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Formosa,Formosa sp. Hel1_33_131,Formosa sp. Hel1_33_131,1976,1,6,0,6,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Formosa,Formosa sp. Hel3_A1_48,Formosa sp. Hel3_A1_48,1977,7,4,5,3,0,1,1,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Formosa,Formosa sp. L2A11,Formosa sp. L2A11,1978,8,4,5,4,2,2,3,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Galbibacter,Galbibacter sp. BG1,Galbibacter sp. BG1,2400,9,2,1,1,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gillisia,Gillisia sp. Hel1_33_143,Gillisia sp. Hel1_33_143,2453,3,2,0,2,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gilvibacter,Gilvibacter sp. SZ-19,Gilvibacter sp. SZ-19,2454,2,4,10,5,6,5,13,4
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella echinicola,Gramella echinicola,2487,10,2,2,4,3,4,4,5
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella flava,Gramella flava,2488,5,5,15,7,4,7,9,7
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella forsetii,Gramella forsetii,2489,7,4,5,5,6,4,4,6
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella fulva,Gramella fulva,2490,10,7,10,8,5,10,4,4
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella salexigens,Gramella salexigens,2491,3,5,22,9,1,9,11,10
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella sp. MAR_2010_147,Gramella sp. MAR_2010_147,2492,10,10,1,4,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Kordia,Kordia antarctica,Kordia antarctica,2804,3,5,10,5,0,5,8,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Kordia,Kordia sp. SMS9,Kordia sp. SMS9,2805,13,19,77,13,21,42,96,43
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,Lacinutrix sp. 5H-3-7-4,Lacinutrix sp. 5H-3-7-4,2847,1,5,2,1,6,3,3,9
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,Lacinutrix sp. Bg11-31,Lacinutrix sp. Bg11-31,2848,2,5,1,1,0,0,2,2
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,Lacinutrix venerupis,Lacinutrix venerupis,2849,7,4,1,3,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella sp. ZYFB001,Leeuwenhoekiella sp. ZYFB001,2965,3,3,11,10,5,5,5,2
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutibacter,Lutibacter profundi,Lutibacter profundi,3070,4,8,0,8,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter cobaltidurans,Maribacter cobaltidurans,3108,4,8,18,10,3,10,18,7
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter dokdonensis,Maribacter dokdonensis,3109,3,1,0,0,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter sp. 1_2014MBL_MicDiv,Maribacter sp. 1_2014MBL_MicDiv,3110,0,0,0,1,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter sp. HTCC2170,Maribacter sp. HTCC2170,3111,6,5,2,5,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter sp. MJ134,Maribacter sp. MJ134,3112,4,9,19,10,5,10,19,9
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter sp. T28,Maribacter sp. T28,3113,9,5,1,2,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mariniflexile,Mariniflexile sp. TRM1-10,Mariniflexile sp. TRM1-10,3118,12,9,17,5,4,8,13,4
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricauda,Muricauda lutaonensis,Muricauda lutaonensis,3455,3,9,0,2,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricauda,Muricauda ruestringensis,Muricauda ruestringensis,3456,2,6,11,2,3,7,11,6
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricauda,Muricauda sp. 501str8,Muricauda sp. 501str8,3457,3,2,5,10,7,10,4,9
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muriicola,Muriicola sp. MMS17-SY002,Muriicola sp. MMS17-SY002,3458,3,6,0,6,1,0,0,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides odoratimimus,Myroides odoratimimus,3537,0,0,0,1,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides odoratus,Myroides odoratus,3538,11,8,2,3,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides phaeus,Myroides phaeus,3539,12,5,1,8,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides profundi,Myroides profundi,3540,4,0,2,3,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides sp. A21,Myroides sp. A21,3541,1,1,0,1,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides sp. CJ210,Myroides sp. CJ210,3542,1,4,1,5,0,0,2,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides sp. ZB35,Myroides sp. ZB35,3543,0,3,0,0,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens dokdonensis,Nonlabens dokdonensis,3687,4,7,33,5,8,13,18,10
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens marinus,Nonlabens marinus,3688,2,5,0,5,14,5,1,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens sediminis,Nonlabens sediminis,3689,2,0,13,5,2,6,8,5
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens sp. Ci31,Nonlabens sp. Ci31,3690,4,5,15,5,3,5,14,4
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens sp. Hel1_33_55,Nonlabens sp. Hel1_33_55,3691,4,4,5,1,0,2,2,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens sp. MB-3u-79,Nonlabens sp. MB-3u-79,3692,0,2,4,4,0,0,2,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens sp. MJ115,Nonlabens sp. MJ115,3693,2,7,8,8,1,0,16,7
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens sp. SY33080,Nonlabens sp. SY33080,3694,0,0,0,1,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens spongiae,Nonlabens spongiae,3695,1,1,5,1,1,2,4,4
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Oceanihabitans,Oceanihabitans sp. IOP_32,Oceanihabitans sp. IOP_32,3773,10,7,5,5,3,4,1,5
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Olleya,Olleya aquimaris,Olleya aquimaris,3801,2,4,0,0,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Olleya,Olleya sp. Bg11-27,Olleya sp. Bg11-27,3802,8,9,17,7,3,7,17,3
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter reichenbachii,Polaribacter reichenbachii,4181,7,8,2,10,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp. ALD11,Polaribacter sp. ALD11,4182,8,4,1,3,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp. BM10,Polaribacter sp. BM10,4183,2,2,0,1,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp. Hel1_33_78,Polaribacter sp. Hel1_33_78,4184,2,1,1,2,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp. KT 15,Polaribacter sp. KT 15,4185,3,1,9,2,2,4,13,9
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp. KT25b,Polaribacter sp. KT25b,4186,5,5,22,8,2,8,16,6
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp. L3A8,Polaribacter sp. L3A8,4187,12,3,12,9,8,11,17,10
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp. MED152,Polaribacter sp. MED152,4188,2,0,0,1,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp. SA4-10,Polaribacter sp. SA4-10,4189,3,5,1,5,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp. SA4-12,Polaribacter sp. SA4-12,4190,7,9,10,8,4,5,16,4
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter vadi,Polaribacter vadi,4191,5,3,5,6,1,0,1,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Psychroflexus,Psychroflexus torquis,Psychroflexus torquis,4506,10,2,25,9,10,12,33,15
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Psychroserpens,Psychroserpens sp. NJDZ02,Psychroserpens sp. NJDZ02,4509,2,1,1,3,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Robiginitalea,Robiginitalea biformata,Robiginitalea biformata,4655,4,6,26,7,10,18,32,18
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Salegentibacter,Salegentibacter salegens,Salegentibacter salegens,4732,7,6,13,7,8,6,18,5
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Salegentibacter,Salegentibacter sp. T436,Salegentibacter sp. T436,4733,6,8,1,4,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Sediminicola,Sediminicola sp. YIK13,Sediminicola sp. YIK13,4781,13,11,16,5,4,8,15,10
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,Seonamhaeicola sp. S2-3,Seonamhaeicola sp. S2-3,4790,5,16,25,8,13,21,23,9
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Siansivirga,Siansivirga zeaxanthinifaciens,Siansivirga zeaxanthinifaciens,4855,4,6,2,3,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tamlana,Tamlana sp. UJ94,Tamlana sp. UJ94,5365,4,8,28,7,6,13,30,15
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum dicentrarchi,Tenacibaculum dicentrarchi,5377,4,1,1,5,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum jejuense,Tenacibaculum jejuense,5378,7,3,19,4,6,9,18,4
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum maritimum,Tenacibaculum maritimum,5379,8,4,1,4,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum mesophilum,Tenacibaculum mesophilum,5380,4,1,0,0,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum sp. DSM 106434,Tenacibaculum sp. DSM 106434,5382,3,1,1,1,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum sp. SZ-18,Tenacibaculum sp. SZ-18,5383,4,7,30,6,4,16,22,10
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum todarodis,Tenacibaculum todarodis,5384,3,2,1,1,0,2,0,2
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Urechidicola,Urechidicola croceus,Urechidicola croceus,5559,9,4,2,4,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Wenyingzhuangia,Wenyingzhuangia fucanilytica,Wenyingzhuangia fucanilytica,5681,10,5,32,6,5,11,22,11
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sediminis,Winogradskyella sediminis,5684,9,9,6,5,0,0,2,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp. J14-2,Winogradskyella sp. J14-2,5685,6,0,1,4,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp. PC-19,Winogradskyella sp. PC-19,5686,8,4,2,5,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp. PG-2,Winogradskyella sp. PG-2,5687,11,4,1,3,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp. SW133,Winogradskyella sp. SW133,5688,4,4,0,3,5,0,0,4
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp. Z215,Winogradskyella sp. Z215,5689,4,1,1,2,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp. Z354,Winogradskyella sp. Z354,5690,5,6,25,10,3,8,19,10
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Zobellia,Zobellia galactanivorans,Zobellia galactanivorans,5750,9,12,10,4,8,4,13,6
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Zunongwangia,Zunongwangia profunda,Zunongwangia profunda,5752,13,12,30,7,8,22,43,20
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Ichthyobacteriaceae,Ichthyobacterium,Ichthyobacterium seriolicida,Ichthyobacterium seriolicida,2704,2,2,2,0,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Apibacter,Apibacter raozihei,Apibacter raozihei,349,8,4,1,3,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Apibacter,Apibacter sp. B2966,Apibacter sp. B2966,350,3,0,0,2,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Apibacter,Apibacter sp. B3706,Apibacter sp. B3706,351,1,1,0,4,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Bergeyella,Bergeyella cardium,Bergeyella cardium,614,3,3,32,8,11,20,23,17
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium antarcticum,Chryseobacterium antarcticum,1168,5,2,2,3,0,0,1,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium arthrosphaerae,Chryseobacterium arthrosphaerae,1169,8,6,3,1,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium aureum,Chryseobacterium aureum,1170,6,5,6,9,9,12,10,13
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium balustinum,Chryseobacterium balustinum,1171,4,6,7,2,1,1,4,2
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium bernardetii,Chryseobacterium bernardetii,1172,9,6,3,10,4,1,1,2
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium camelliae,Chryseobacterium camelliae,1173,4,19,34,13,14,17,33,13
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium carnipullorum,Chryseobacterium carnipullorum,1174,6,10,29,6,6,22,32,12
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium carnis,Chryseobacterium carnis,1175,11,0,0,1,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium gallinarum,Chryseobacterium gallinarum,1176,16,11,17,12,4,3,10,6
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium glaciei,Chryseobacterium glaciei,1177,8,5,8,4,0,1,3,2
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium gleum,Chryseobacterium gleum,1178,10,14,33,9,4,11,20,8
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium haifense,Chryseobacterium haifense,1179,1,5,12,4,3,2,4,3
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium indologenes,Chryseobacterium indologenes,1180,16,7,26,11,9,9,21,18
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium indoltheticum,Chryseobacterium indoltheticum,1181,10,13,46,22,11,42,45,28
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium jeonii,Chryseobacterium jeonii,1182,7,7,5,3,3,7,8,3
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium joostei,Chryseobacterium joostei,1183,5,12,27,11,7,11,18,9
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium lactis,Chryseobacterium lactis,1184,9,4,2,4,6,7,3,3
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium nakagawai,Chryseobacterium nakagawai,1185,2,7,39,4,5,12,44,16
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium piperi,Chryseobacterium piperi,1186,7,11,3,4,2,0,4,3
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium shandongense,Chryseobacterium shandongense,1187,14,11,21,14,12,16,18,9
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp.,Chryseobacterium sp.,1188,5,6,33,13,4,15,29,12
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. 3008163,Chryseobacterium sp. 3008163,1189,9,6,23,15,7,13,38,10
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. 6424,Chryseobacterium sp. 6424,1190,9,12,1,9,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. cx-624,Chryseobacterium sp. cx-624,1191,8,5,6,6,1,5,8,3
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. F5649,Chryseobacterium sp. F5649,1192,6,6,1,2,1,0,3,2
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. G0162,Chryseobacterium sp. G0162,1193,3,2,3,1,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. G0186,Chryseobacterium sp. G0186,1194,9,5,18,8,4,10,13,10
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. G0201,Chryseobacterium sp. G0201,1195,4,8,3,4,7,5,2,7
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. H3001,Chryseobacterium sp. H3001,1196,3,7,5,5,2,2,6,2
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. H6466,Chryseobacterium sp. H6466,1197,6,0,0,0,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. IHB B 17019,Chryseobacterium sp. IHB B 17019,1198,6,5,48,9,8,17,48,35
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. JV274,Chryseobacterium sp. JV274,1199,4,6,1,5,5,3,3,2
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. NBC 122,Chryseobacterium sp. NBC 122,1200,12,5,22,7,3,3,16,5
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. NEB161,Chryseobacterium sp. NEB161,1201,9,7,21,11,4,10,18,9
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. POL2,Chryseobacterium sp. POL2,1202,2,4,5,3,2,4,10,5
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. SNU WT5,Chryseobacterium sp. SNU WT5,1203,3,3,0,2,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. StRB126,Chryseobacterium sp. StRB126,1204,4,11,51,15,9,16,38,14
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. T16E-39,Chryseobacterium sp. T16E-39,1205,7,4,5,9,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium taihuense,Chryseobacterium taihuense,1206,9,9,36,12,12,14,33,24
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium taklimakanense,Chryseobacterium taklimakanense,1207,16,10,30,12,8,16,25,10
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Cloacibacterium,Cloacibacterium normanense,Cloacibacterium normanense,1233,7,1,3,4,0,0,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,Elizabethkingia anophelis,1634,14,12,44,14,9,19,37,18
