Domain,Phylum,Class,Order,Family,Genus,Species,Name,ti,Run_mock__10eb-90gr-2,Run_mock__50eb-50gr-1,Run_mock__5eb-95gr-2,Run_mock__95eb-5gr-1,Run_mock__ec-Bl-Rp-Rm-Cn-2,Run_mock__vaio-Mock-10-4-1,Run_mock__vaio-Mock-10-4-2,Run_mock__vaio-Mock-10-5-1,Run_mock__vaio-Mock-10-6-3,Run_newprimers__vaio-Mock-Newprimer-4
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella khirikhana,Shewanella khirikhana,1836,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella piezotolerans,Shewanella piezotolerans,1837,0,0,0,0,0,0,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella putrefaciens,Shewanella putrefaciens,1838,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Cardiobacterium hominis,Cardiobacterium hominis,374,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Dichelobacter,Dichelobacter nodosus,Dichelobacter nodosus,542,1,0,0,3,4,3,2,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Agarilytica,Agarilytica rhodophyticola,Agarilytica rhodophyticola,68,0,1,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Cellvibrio sp. PSBB006,Cellvibrio sp. PSBB006,384,0,0,0,0,0,0,3,0,0,2
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Simiduia,Simiduia agarivorans,Simiduia agarivorans,1847,0,0,0,0,0,0,2,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Teredinibacter,Teredinibacter turnerae,Teredinibacter turnerae,1997,0,0,0,1,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer sp. YPW1,Microbulbifer sp. YPW1,1385,0,1,0,1,1,3,0,1,0,2
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Oceanicoccus,Oceanicoccus sagamiensis,Oceanicoccus sagamiensis,1505,5,7,3,53,1,6,1,4,2,1
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,Spongiibacter sp. IMCC21906,Spongiibacter sp. IMCC21906,1894,0,1,0,1,0,0,0,2,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Zhongshania,Zhongshania aliphaticivorans,Zhongshania aliphaticivorans,2109,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Allochromatium,Allochromatium vinosum,Allochromatium vinosum,93,0,0,0,0,0,0,1,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Candidatus Nitrosoglobus,Candidatus Nitrosoglobus terrae,Candidatus Nitrosoglobus terrae,340,0,0,0,0,1,1,1,1,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Marichromatium,Marichromatium purpuratum,Marichromatium purpuratum,1329,0,0,0,0,1,1,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera sp. LHK132,Rheinheimera sp. LHK132,1746,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thermochromatium,Thermochromatium tepidum,Thermochromatium tepidum,2011,0,0,0,0,0,0,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thioflavicoccus,Thioflavicoccus mobilis,Thioflavicoccus mobilis,2020,0,0,0,1,7,2,5,1,3,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Acidihalobacter,Acidihalobacter prosperus,Acidihalobacter prosperus,12,0,2,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Alkalilimnicola,Alkalilimnicola ehrlichii,Alkalilimnicola ehrlichii,90,0,2,2,6,0,0,1,3,2,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Halorhodospira,Halorhodospira halochloris,Halorhodospira halochloris,1138,0,0,0,1,1,2,2,0,1,1
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Spiribacter,Spiribacter sp. 2438,Spiribacter sp. 2438,1885,0,0,0,1,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,Thioalkalivibrio sp. K90mix,Thioalkalivibrio sp. K90mix,2017,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Granulosicoccaceae,Granulosicoccus,Granulosicoccus antarcticus,Granulosicoccus antarcticus,1117,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Granulosicoccaceae,Sulfuriflexus,Sulfuriflexus mobilis,Sulfuriflexus mobilis,1971,0,0,0,0,0,0,1,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus neapolitanus,Halothiobacillus neapolitanus,1140,0,1,1,0,3,2,2,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus sp. LS2,Halothiobacillus sp. LS2,1141,0,0,0,0,0,0,3,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Thioalkalibacteraceae,Guyparkeria,Guyparkeria halophila,Guyparkeria halophila,1119,0,0,0,4,1,0,0,2,4,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Thioalkalispiraceae,Sulfurivermis,Sulfurivermis fontis,Sulfurivermis fontis,1977,0,0,0,0,12,2,9,5,4,8
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Wenzhouxiangellaceae,Wenzhouxiangella,Wenzhouxiangella marina,Wenzhouxiangella marina,2078,0,0,0,2,0,1,2,4,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Woeseiaceae,Woeseia,Woeseia oceani,Woeseia oceani,2085,0,0,0,1,0,0,0,1,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Atlantibacter,Atlantibacter hermannii,Atlantibacter hermannii,145,0,0,0,0,0,0,2,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Annandia,Candidatus Annandia adelgestsuga,Candidatus Annandia adelgestsuga,297,0,0,0,0,3,2,6,1,2,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia,Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus,Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus,223,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia,Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri,Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri,224,0,0,0,3,59,25,23,25,29,5
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia,Candidatus Blochmannia floridanus,Candidatus Blochmannia floridanus,303,0,0,0,0,1,1,2,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia,Candidatus Blochmannia vafer,Candidatus Blochmannia vafer,304,0,0,0,0,1,0,1,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Doolittlea,Candidatus Doolittlea endobia,Candidatus Doolittlea endobia,311,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Gullanella,Candidatus Gullanella endobia,Candidatus Gullanella endobia,320,0,0,0,0,1,0,3,2,2,3
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Hamiltonella,Candidatus Hamiltonella defensa,Candidatus Hamiltonella defensa,321,1,1,0,0,5,2,4,1,6,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Hoaglandella,Candidatus Hoaglandella endobia,Candidatus Hoaglandella endobia,322,0,0,0,0,0,1,2,1,3,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Ishikawaella,Candidatus Ishikawaella capsulata,Candidatus Ishikawaella capsulata,324,0,0,0,0,27,8,16,12,7,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Mikella,Candidatus Mikella endobia,Candidatus Mikella endobia,335,1,0,0,1,0,1,1,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Moranella,Candidatus Moranella endobia,Candidatus Moranella endobia,336,2,3,0,6,10,4,17,6,2,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Purcelliella,Candidatus Purcelliella pentastirinorum,Candidatus Purcelliella pentastirinorum,355,1,5,0,18,2,3,4,2,7,2
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter amalonaticus,Citrobacter amalonaticus,412,0,0,0,0,20,2,2,4,3,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,Citrobacter freundii,413,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii complex sp. CFNIH2,Citrobacter freundii complex sp. CFNIH2,414,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter koseri,Citrobacter koseri,415,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter rodentium,Citrobacter rodentium,416,0,0,1,0,14,1,9,4,5,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter bugandensis,Enterobacter bugandensis,576,0,0,0,0,8,4,3,0,4,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cancerogenus,Enterobacter cancerogenus,577,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,Enterobacter cloacae,578,0,0,0,1,34,8,4,7,5,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae complex sp.,Enterobacter cloacae complex sp.,579,0,1,0,2,21,8,6,14,10,4
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae complex sp. FDA-CDC-AR_0164,Enterobacter cloacae complex sp. FDA-CDC-AR_0164,580,0,0,0,0,1,0,0,0,2,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,Enterobacter hormaechei,581,11,4,1,12,247,68,98,64,79,24
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii,Enterobacter ludwigii,582,0,1,0,0,34,11,19,1,10,4
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,Enterobacter roggenkampii,583,0,0,0,0,2,1,1,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter soli,Enterobacter soli,584,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,Escherichia albertii,608,3,0,0,3,109,32,55,26,21,7
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli,609,20,50,28,123,3454,1054,1782,961,1019,389
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,Escherichia fergusonii,610,0,0,0,0,4,2,0,2,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia marmotae,Escherichia marmotae,611,1,0,0,0,7,5,7,7,1,3
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Izhakiella,Izhakiella sp. KSNA2,Izhakiella sp. KSNA2,1193,0,1,0,1,34,14,27,12,14,10
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella aerogenes,Klebsiella aerogenes,1205,6,2,3,8,75,19,26,15,15,7
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella huaxiensis,Klebsiella huaxiensis,1206,0,0,0,0,7,12,1,3,3,2
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella michiganensis,Klebsiella michiganensis,1207,0,0,0,0,11,6,4,1,3,2
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella oxytoca,Klebsiella oxytoca,1208,0,1,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Klebsiella pneumoniae,1209,10,30,8,101,511,156,243,156,179,76
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella variicola,Klebsiella variicola,1210,0,0,0,1,33,1,12,7,9,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera sp. PO2S7,Kluyvera sp. PO2S7,1211,0,0,0,0,1,0,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Kosakonia cowanii,1214,0,0,0,0,17,4,5,4,5,2
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia radicincitans,Kosakonia radicincitans,1215,0,0,0,0,4,2,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,Leclercia adecarboxylata,Leclercia adecarboxylata,1275,0,0,0,0,2,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,Leclercia sp. 1106151,Leclercia sp. 1106151,1276,0,0,0,0,5,4,4,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,Lelliottia jeotgali,Lelliottia jeotgali,1282,0,1,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella ornithinolytica,Raoultella ornithinolytica,1742,0,0,0,0,27,7,12,4,9,4
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella planticola,Raoultella planticola,1743,0,0,0,2,0,2,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella bongori,Salmonella bongori,1812,0,0,0,2,71,23,51,19,15,5
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica,1813,20,27,5,67,1506,504,837,434,548,241
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella sp. HNK130,Salmonella sp. HNK130,1814,0,0,1,0,19,6,4,6,4,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Scandinavium,Scandinavium goeteborgense,Scandinavium goeteborgense,1818,0,0,0,0,10,1,2,0,3,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,Shigella boydii,1839,0,1,0,2,13,7,5,8,4,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,Shigella dysenteriae,1840,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,Shigella flexneri,1841,2,4,0,8,336,87,175,106,118,33
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,Buchnera aphidicola,Buchnera aphidicola,249,0,2,1,2,21,5,9,9,8,5
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Candidatus Erwinia haradaeae,Candidatus Erwinia haradaeae,314,0,0,0,0,3,2,1,0,4,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia amylovora,Erwinia amylovora,600,0,0,0,0,0,0,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia sp. Ejp617,Erwinia sp. Ejp617,601,0,0,0,0,0,0,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Candidatus Pantoea carbekii,Candidatus Pantoea carbekii,342,0,0,0,0,32,11,19,10,11,2
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea dispersa,Pantoea dispersa,1560,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea eucalypti,Pantoea eucalypti,1561,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea sp. At-9b,Pantoea sp. At-9b,1562,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea stewartii,Pantoea stewartii,1563,1,0,0,0,88,8,11,13,11,5
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Wigglesworthia,Wigglesworthia glossinidia,Wigglesworthia glossinidia,2079,0,0,0,0,2,0,1,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella ictaluri,Edwardsiella ictaluri,559,0,0,0,0,26,9,12,7,4,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Hafnia,Hafnia paralvei,Hafnia paralvei,1125,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Arsenophonus,Arsenophonus endosymbiont of Aleurodicus dispersus,Arsenophonus endosymbiont of Aleurodicus dispersus,141,0,0,0,0,0,2,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Arsenophonus,Arsenophonus endosymbiont of Aphis craccivora,Arsenophonus endosymbiont of Aphis craccivora,142,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Arsenophonus,Arsenophonus nasoniae,Arsenophonus nasoniae,143,0,1,0,1,57,15,25,21,10,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Arsenophonus,Candidatus Arsenophonus lipoptenae,Candidatus Arsenophonus lipoptenae,298,0,0,0,0,2,1,5,1,2,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,Morganella morganii,Morganella morganii,1398,0,1,0,0,25,12,19,12,11,7
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus,Photorhabdus asymbiotica,Photorhabdus asymbiotica,1626,0,0,0,0,8,4,6,0,5,3
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus,Photorhabdus laumondii,Photorhabdus laumondii,1627,0,0,0,0,2,0,0,1,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus mirabilis,Proteus mirabilis,1663,0,0,2,0,5,3,8,4,7,3
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus vulgaris,Proteus vulgaris,1664,0,0,0,0,2,1,2,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia sneebia,Providencia sneebia,1665,0,0,0,0,9,2,4,2,2,2
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus bovienii,Xenorhabdus bovienii,2097,0,0,0,0,8,0,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus doucetiae,Xenorhabdus doucetiae,2098,0,0,0,0,1,0,0,0,2,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus poinarii,Xenorhabdus poinarii,2099,0,3,0,3,19,4,16,8,11,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Brenneria,Brenneria goodwinii,Brenneria goodwinii,239,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,Dickeya chrysanthemi,Dickeya chrysanthemi,543,0,0,0,1,38,12,25,14,13,5
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,Dickeya dadantii,Dickeya dadantii,544,0,0,0,0,2,1,0,1,1,3
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,Dickeya solani,Dickeya solani,545,0,1,0,0,6,3,2,0,3,9
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,Pectobacterium parmentieri,Pectobacterium parmentieri,1603,0,0,0,1,53,18,46,25,15,9
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Sodalis,Candidatus Sodalis pierantonius,Candidatus Sodalis pierantonius,361,0,6,3,9,73,38,35,36,23,9
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Sodalis,Sodalis endosymbiont of Henestaris halophilus,Sodalis endosymbiont of Henestaris halophilus,1855,0,0,0,0,13,0,7,3,3,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Sodalis,Sodalis praecaptivus,Sodalis praecaptivus,1856,0,0,0,0,0,2,0,0,0,2
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Candidatus Fukatsuia,Candidatus Fukatsuia symbiotica,Candidatus Fukatsuia symbiotica,318,0,3,0,7,12,7,12,8,10,5
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Chania,Chania multitudinisentens,Chania multitudinisentens,386,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rahnella,Rahnella aquatilis,Rahnella aquatilis,1736,0,0,0,0,0,0,0,2,0,2
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,Serratia marcescens,1827,0,0,0,0,2,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia plymuthica,Serratia plymuthica,1828,0,0,0,1,9,3,0,5,1,3
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia rubidaea,Serratia rubidaea,1829,0,0,0,1,8,3,2,2,4,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia sp. 3ACOL1,Serratia sp. 3ACOL1,1830,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia symbiotica,Serratia symbiotica,1831,1,0,0,1,32,27,24,12,9,6
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia enterocolitica,Yersinia enterocolitica,2104,0,0,0,0,48,17,24,16,15,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia entomophaga,Yersinia entomophaga,2105,0,0,1,0,59,12,38,26,29,8
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia frederiksenii,Yersinia frederiksenii,2106,0,0,0,1,42,12,28,8,14,7
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia pestis,Yersinia pestis,2107,1,1,0,2,35,9,31,15,21,11
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia pseudotuberculosis,Yersinia pseudotuberculosis,2108,0,0,0,0,1,1,1,1,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,Aquicella lusitana,Aquicella lusitana,130,0,0,0,0,14,3,3,2,6,0
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,Aquicella siphonis,Aquicella siphonis,131,0,0,0,0,3,0,3,3,3,3
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii,Coxiella burnetii,469,0,0,0,0,0,0,0,2,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Coxiella endosymbiont of Amblyomma sculptum,Coxiella endosymbiont of Amblyomma sculptum,470,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,Candidatus Rickettsiella viridis,Candidatus Rickettsiella viridis,357,0,0,0,0,0,2,0,1,1,0
