species,healthy_stool_10_1,healthy_stool_10_10,healthy_stool_10_100,healthy_stool_10_50,healthy_stool_100_1,healthy_stool_100_10,healthy_stool_100_100,healthy_stool_100_50
Phocaeicola salanitronis,52.9,37.9,2.5,46.6,2.1,4.1,21.1,12.7
Phocaeicola vulgatus,138885.918742924,208780.569728324,235290.638003891,264044.528939394,61335.8835252644,69503.6039855073,29319.7682987711,102322.458483853
Phoenicibacter congonensis,0,0,0,0,1.2,5.8,5,6.1
Pluralibacter gergoviae,0,0,0,0,42.8,11.6,31.5,39.2
Porphyromonas cangingivalis,0,0,0,0,0,1.8,3.3,2.6
Porphyromonas catoniae,0,0,0,0,0,0,1.2,0
Porphyromonas circumdentaria,0,0,0,0,5,5.8,6.7,3.6
Porphyromonas endodontalis,0,0,0,0,5,7.6,9.7,9
Porphyromonas gingivalis,0,0,26.1,0,5.8,14.3,7.6,11.6
Porphyromonas levii,0,0,0,0,2,27.2,13,11
Porphyromonas somerae,0,0,0,0,0,2,1.1,2
Prevotella amnii,0,0,0,0,0,1,7.9,2.1
Prevotella aurantiaca,0,0,0,0,14.4,2,0,1
Prevotella bivia,0.4,0,0,0,1153,0,0,0
Prevotella corporis,0,0,0,0,414.2,0,7380.6,0
Prevotella dentalis,0,0,0,0,1,6.3,117.7,2.8
Prevotella dentasini,0,0,0,0,0,3.2,0,1
Prevotella denticola,0,0,0,0,1.1,0,0,1
Prevotella disiens,0,0,0,0,568.6,0,0,0
Prevotella falsenii,0,0,0,0,0,3,5.3,2
Prevotella fusca,0,0,0,0,0,0,6.1,0
Prevotella ihumii,0,0,0,0,3,0,40.1,0
Prevotella intermedia,1.2,0,78.1,0,1.3,0,1.2,1
Prevotella micans,0,0,0,0,0,1,1,0
Prevotella multiformis,0,0,0,0,23.5,24.6,182.7,55.5
Prevotella nigrescens,0,0,0,0,6.6,3.6,2.3,0
Prevotella pallens,0,0,0,0,46.3,79.1,9.9,38.9
Prevotella scopos,0,0,0,0,0,0,2,0
Prevotella veroralis,0,0,0,0,0,0,5.6,1.4
Prevotellamassilia timonensis,0,0,0,0,17,62.9,116.4,54.4
Priestia megaterium,0,0,0,0,0.6,0,0,0
Provencibacterium massiliense,1.8,2.8,1.8,1.4,6.8,7.1,0,3.5
Providencia alcalifaciens,0,0,0,0,0,0,0,0.5
Pseudobacteroides cellulosolvens,0,0,0,0,0,0,1.3,0
Pseudobutyrivibrio ruminis,0,0,0,0,0,1.8,0,3.2
Pseudoflavonifractor capillosus,118.4,7.9,3.3,0,0,98,104.2,158.9
Pseudomonas saudimassiliensis,0,0,0,0,0,0,3.6,0
Pseudomonas luteola,0,0,0,0,2.7,0.6,0,0
Pseudooctadecabacter jejudonensis,0,0,0,0,0,0,0.3,0
Pseudovibrio stylochi,0,0,0,0,0,0,2,1
Punavirus RCS47,0,0,0,0,6,9,47.5,18
Punavirus SJ46,0,0,0,0,14.2,43.6,106,44.3
Ralstonia mannitolilytica,0,0,0,0,2.1,5.5,3,20.6
Riemerella columbina,0,0,0,0,0,1.6,0,0
Rikenella microfusus,0,0,0,0,0,1,5.5,6
Roseburia faecis,83.4,126.1,72.8,0,0,30938.9,0,0
Roseburia hominis,151.366666666667,599.65,322.3,514.516666666667,3621.9,5883.82748917749,14904.0358657513,7835.2
Roseburia intestinalis,12.4166666666667,13.1,18.7,27.6,4513.7608496732,21389.8236363636,23096.9498245614,16004.5878622198
Roseimaritima ulvae,0,0,0,0,6.1,0,0,0
Ruminococcus albus,0,0,1,0,0,0,0,0
Ruminococcus bicirculans (ex Wegman et al. 2014),0,0,0,0,3,22,28,12
Ruminococcus callidus,0,0,0,16.2,8.8,51.4,16.8,16
Ruminococcus flavefaciens,0,1,1.1,0,0,0,0,0.5
[Ruminococcus] lactaris,0,0,0,0,2053.72,6733.3,8665,4172.3
Ruminococcus sp. XPD3002,0,0,0,0,0,0,0,1.5
Ruminococcus sp. YE282,20.6,36.2,50.7,41,13,9.1,4,18
[Ruminococcus] torques,0,0,0,1,5234.20666666667,14564.4127272727,6937.17405415713,8467.84439584472
Ruthenibacterium lactatiformans,0,0,0,0,2563.18529411765,4345.1,10752.4460869565,8746.725
Saccharicrinis fermentans,0,0,0,0,0,0,1.3,1.1
Salmonella enterica,0,0,0,0,13,59.7,522.8,51.2
Salmonella phage SSU5,0,0,0,0,0,0,1,0
Sanguibacteroides justesenii,0,0,0,0,50.9,41,130,0
Sarcina ventriculi,0,0,0,0,1,0,0,1.4
Schaalia turicensis,0,0,0,0,0,1.4,0,0
Segatella albensis,0,0,0,0,0,0,3,3
Segatella buccae,0,0,0,0,0,0,0,14.9
Segatella copri,502981.7,252033.9,102703.011320755,236753.8,497027.175,49237.3,10348.0874304783,84931.2360248447
Segatella maculosa,0,0,0,0,0,1,1.1,0
Segatella salivae,0,0,0,0,0,0,2,0
Sellimonas intestinalis,0,0,0,0,0,1,8.2,0
Senegalimassilia anaerobia,0,1.8,0,0,13.2,6.2,78.6,4
Serratia fonticola,0,0,0,0,0,3.4,1.6,3.6
Serratia marcescens,0,0,0,0,1.8,0,1.4,0
Serratia rubidaea,0,0,0,0,4.8,8.3,5.3,1.4
Shamshuipovirus HK022,0,0,0,0,0,0,2.7,9.4
Sharpea azabuensis,0,0,0,0,2,0,5,12.2
Shigella dysenteriae,0,0,0,0,10463.8,27649.6,1022.4,17065.6
Shigella flexneri,0,0,0,0,839.6,2378.5,11713.9,1486.5
Shigella phage SfIV,0,0,0,0,0,1.2,0,0
Shuttleworthella satelles,0,0,0,0,0,0,0,0.8
Siccibacter turicensis,0,0,0,0,2,1.1,1,0
Slackia heliotrinireducens,0,0,0,0,0,0,2,1
Slackia piriformis,0,0,0,0,0.8,3,3.4,1
Sodalis praecaptivus,0,0,0,0,0,1,1.1,2.1
Solobacterium moorei,99.5,0,0,0,5.9,9.5,1,3.5
Sporobacter termitidis,0,0,0,0,0,0,1,0
Sporosarcina koreensis,0,0,0,0,7,5,12.3,12.8
Staphylococcus haemolyticus,0,0,0,0,0,1.9,0,3.3
Staphylococcus pseudintermedius,0,0,0,0,0,0,1,0
Stenotrophomonas pictorum,0,0,0,0,0,0,1,0
Stomatobaculum longum,85.8,87.4,54.4,106.8,19,15,34,33.6
Streptobacillus notomytis,0,0,0,0,2,1,6,2
Streptococcus cristatus,0,0,0,0,0,0,5.9,2
Streptococcus didelphis,0,0,0,0,0,1,0,0
Streptococcus dysgalactiae,1,0,2,0,0,0,0,0
Streptococcus gallolyticus,0,0,0,0,1,1,2,3
Streptococcus gordonii,0,0,0,0,0,3.5,20.7,0
Streptococcus iniae,0,0,0,0,0,0,2.5,0
Streptococcus minor,0,0,0,0,0,0,0,1
Streptococcus mitis,0,0,0,0,6.1,9,15.4,3.7
Streptococcus mutans,0,0,0,0,0.6,0,0,0
Streptococcus orisratti,0,0,0,2,2.5,0,0,7.9
Streptococcus parasanguinis,0,0,0,0,415.6,1083.1,6063.4,1579.8
Streptococcus phage YMC-2011,0,0,0,0,0,0,4,2
Streptococcus pneumoniae,0,0,0,0,0,1.9,0,0
Streptococcus pseudoporcinus,0,0,0,0,0,1,1,0
Streptococcus salivarius,0,0,0,0,814.1,2322.9,4079.6,3326
Streptococcus sanguinis,0,0,0,0,1,1.2,6.9,0.9
Streptococcus sobrinus,0,0,0,0,0,0.6,0,0
Streptococcus suis,0,0,0,0,3.2,0.7,7,4.7
Streptococcus thermophilus,0,0,0,0,984.2,2361.6,4757.1,3489.2
Subdoligranulum variabile,63.7,400,472.41875,978.941666666667,24.5,27.3,453.5,16.4
Succiniclasticum ruminis,0,0,0,0,0,1.5,2.1,0
Succinispira mobilis,0,0,0,0,0,0,1,0
Syntrophomonas zehnderi,0,0,0,0,0,1,0,1
Tatumella citrea,0,0,0,0,0,0,2.2,1.8
Tessaracoccus flavus,0,0,0,0,0,1.8,0,0
Tessaracoccus massiliensis,0,0,0,0,0,0.5,0,0
Thauera humireducens,0,0,0,0,1,9.5,15.9,1
Thioalkalivibrio sulfidiphilus,0,0,0,0,0,0,1,0
Thiolinea disciformis,0,0,0,0,0,0,0,1.6
Thomasclavelia saccharogumia,0,0,0,0,3,5,9.3,7.6
Thomasclavelia spiroformis,0,0,0,0,1,0,3,1
Trabulsiella odontotermitis,0,0,0,0,3,5.7,12.3,11
Traorella massiliensis,9.8,10.8,0,0,45.9,15.9,22,8.9
Traversvirus II,0,0,0,0,33.2,439.6,343.1,171.8
Traversvirus PA28,0,0,0,0,3,15.5,7.8,13.2
Traversvirus tv24B,0,0,0,0,0,0,1.1,0
Traversvirus tv933W,0,0,0,0,1.1,0.9,0,5.5
Treponema berlinense,20.3,0,0,44.4,0,0,0,0
Treponema porcinum,0,0,0,0,0,4.2,0,0
Treponema putidum,0.9,0,0,3.7,0,0,0,0
Treponema succinifaciens,1,0,0,0,0,0,0,0
Treponema vincentii,2,7,6,3,1.2,1,1,2.2
Urinicoccus massiliensis,0,0,0,0,3.5,1.4,67.3,3
Varibaculum cambriense,0,0,0,0,0.8,0,0,0
Veillonella parvula,0,0,0,0,300,782.4,6032.1,1129.2
Veillonella seminalis,0,1.1,0,0,0,4.4,0,24.9
Vibrio tubiashii,0,0,0,0,0,0,3,0
Weissella jogaejeotgali,0,0,0,0,0,0,0.6,0
Wickerhamomyces ciferrii,0,0,0,0,10.5,33.2,0,0
Winslowiella iniecta,0,0,0,0,0,0,0,3.8
Winslowiella toletana,0,0,0,0,0,1,0,0
Xenophilus azovorans,0,0,0,0,0,0,1,0
Xenorhabdus bovienii,0,0,0,0,0,0,5.2,0
Xenorhabdus cabanillasii,0,0,0,0,29,44,160.9,93.9
Xenorhabdus nematophila,0,0,0,0,0,0,0,1
Xuanwuvirus P88,0,0,0,0,12.3,31.3,17,30.3
Xylanibacter brevis,0,0,0,0,0,0,1,0
Xylanibacter oryzae,0,0,0.6,0,2,0,0,0
Xylanibacter ruminicola,0,0.4,1.5,0,0,0,0,1
Yautsimvirus HK140,0,0,0,0,2,2,0,0
Yersinia pestis,0,0,0,0,22,79.8,183.1,101.1
Yersinia ruckeri,0,0,0,0,0,0,5,0
Yokenella regensburgei,0,0,0,0,7.1,6.6,48,8.7
