"TaxonomyID","read_count"
702745,1.4
1437609,3.7
1118062,3
NA,4.2
1642647,3
1673724,3.7
NA,3
1225789,3
1076,2.7
284502,2
279808,2.3
297352,2
NA,2
NA,2
220668,2
NA,0.7
NA,9.3
NA,2.9
926551,1.5
NA,2
NA,1.5
NA,2.9
39495,2
47229,2.2
1171377,2.3
1245471,4.5
NA,2
29370,5.7
1304883,2
561180,1.5
883113,2.1
649764,3.3
471855,2.1
85698,4.6
89059,2.3
NA,2
NA,2
NA,2
NA,2
1042878,2.3
146817,1.4
525328,1.7
596154,2
590409,2
208224,2.3
NA,2
1121349,2
NA,2
1122979,2.5
1122986,2.6
NA,1.9
862517,2.4
1236518,2.7
NA,1.8
NA,2
938293,2
1120995,2.6
1162717,2.1
1197717,2
1239307,2
1484053,2
NA,2
NA,1.5
NA,2.2
1619234,2.4
1619313,2.4
1642646,1.8
1871002,2
1871023,1.5
155148,2.3
379329,2
1124655,2
1675531,2
1147148,2.2
1392005,1
1003,0.7
203120,0.7
93061,1
862971,1
873449,0.9
862967,1.2
218495,1.1
387344,0.7
883081,1.1
NA,1.2
203275,1
767031,2
1122984,1
873533,1
NA,1
272560,1
NA,2.5
883103,0.7
1450525,0.6
NA,3.3
NA,1
NA,1
883114,1.2
43305,2.8
504474,2
641143,10.9
1458469,1.3
53336,1.1
1219360,1
1158606,0.5
765909,1
61652,1
1069080,1
469378,1.1
84521,1
1236960,1
500633,1.9
1122619,0.5
94624,0.4
NA,1
NA,2.7
NA,1
626369,1
1266845,1
187101,1
1122987,1
207954,0.7
888832,1
230089,1
1121947,1.5
165597,1
NA,1.3
NA,1
NA,1
1121099,1.3
NA,1
NA,1
465721,1
NA,1
NA,1
NA,1
NA,1.1
556325,0.5
NA,0.6
1121866,1
1236508,1.2
742742,1.2
640938,0.7
641665,0.9
1078846,1
1034346,1
444461,2.7
213810,1
1008457,3.5
1193713,0.7
1195760,0.9
1221500,0.9
1200284,0.7
1393034,0.7
1428644,0.6
1446476,0.4
2731255,1.3
NA,1.1
NA,1
NA,1
883156,1
1603886,1.5
1640685,1.6
1653434,1.2
1691903,1
1776381,1
1816678,1
1277687,1
2681594,1
348058,2.3
1407493,1
10730,1
