"TaxonomyID","read_count"
NA,317
1841857,334.3
1121114,315
NA,314
NA,307
NA,305
NA,294
NA,281
1871021,284.4
NA,274.6
NA,271
1006000,251.3
1297750,267.2
478749,321.1
626522,415.3
NA,210.7
NA,257
NA,247
880526,204.3
NA,247.4
NA,236
NA,233
NA,232
NA,229
679200,239.7
NA,227
1437607,528.5
1567486,222
518636,222.1
1160721,221
NA,212.4
1650662,219.2
1034345,219.2
1035839,216.2
796334,212
NA,209
NA,207
1123075,231.8
NA,198
1640685,287.9
NA,198
1300165,177.2
NA,313.8
NA,195.2
1242245,189.6
NA,171.5
768486,190.9
NA,191
1236498,188
563769,229.7
411471,203.1
NA,139.9
752555,200.3
NA,177
NA,176
NA,171
880074,167
NA,165.2
1437608,344
1158614,161
NA,160
NA,160
1871018,155
1121950,154.7
61647,170.2
NA,152
NA,150
NA,146
1236516,143.9
NA,140
76123,376.1
NA,138
NA,157.5
1122993,219.9
NA,134
888064,132.7
334735,132
883114,136.6
411473,125.7
NA,131.6
1122131,125.9
1673724,106.5
NA,125
604330,125.8
875454,124.1
1660368,275.4
2585118,118.8
1449340,86.7
431943,104.1
365659,115.8
411490,114
NA,112
NA,111
755172,116.5
1122973,110
NA,105
NA,111.6
NA,101.4
742740,99.5
1044999,100.6
35760,95.1
1158607,98
NA,97
1121296,124.3
NA,96
NA,95.4
1158601,94.8
NA,94
NA,167.6
742818,96.8
591001,93.6
1769291,93
NA,172.6
NA,92
1035196,94.1
44008,96.7
908937,91.4
467210,116.9
1776381,91.9
667120,98.6
NA,89
1329411,278.6
1150461,87.7
NA,86
NA,86.4
1122986,101.5
NA,85
1432052,85
1796646,109
553175,83.8
1304883,83.2
476272,84.6
29524,88.5
82983,81.9
1903263,82.7
NA,80.8
NA,80
NA,78
194948,274.1
NA,75
1871030,79.4
573058,85.4
290052,75.8
NA,74
1134435,74
1221996,83
NA,73
NA,71.5
NA,71
1123313,86
428126,56.1
525919,93.4
NA,70
NA,69
742733,68.8
77635,75.2
1122983,126.1
1203606,72.9
1852374,94.8
1291050,70.4
1082705,62.7
1236517,63.6
556268,73.4
NA,64
1211813,64
431947,69.5
NA,63.2
1408428,63
208224,80.6
1392005,61.8
NA,64
NA,62
1944646,62.3
1121333,58.5
414970,74.3
1870984,55.5
3158780,57
NA,57
NA,56.2
NA,55
NA,55
1384589,54.6
NA,54
1712031,55.3
NA,50.1
NA,53
596154,51.7
997353,50.5
82633,51.5
NA,51
NA,51
1235834,52.1
78344,51
258723,44.7
1871035,49.9
1147153,50
36847,47.9
NA,49
NA,48
1122142,48
796942,48
1211819,47.7
525255,43.9
NA,48.9
NA,45.3
158822,44.3
679199,78.6
1841868,56.8
406818,42.3
NA,43.9
356829,44
NA,69.2
1410674,43.6
1236518,42.7
84521,44.4
NA,42
1258574,42
NA,42
1051631,42
NA,41
105219,40
NA,40.5
322095,40.3
966,37.8
1688,41.3
1358411,42.2
1122978,38.5
1348253,38
NA,41.8
NA,36
NA,37
NA,37
1297617,37.7
NA,36
1042878,36
1236520,36.1
NA,35
NA,34
1871002,33
NA,32
432201,32.1
NA,31.2
NA,31
NA,31
1129897,31
411468,43.6
1120979,30.2
997350,30
NA,29
NA,29
1437609,142.5
762211,159.7
883156,46.7
1870997,29.1
1871022,26.9
592050,27.8
1776392,28.2
1158606,28.2
371602,25.2
1642647,27.1
553178,25.2
NA,26
NA,25.2
NA,30
871963,26.4
61652,24
NA,24.4
1118056,21.4
1033731,24.1
1147143,27
NA,22.4
NA,23
NA,23.1
1498227,17.1
568814,22
171101,28.2
1121129,22
659018,13.5
761804,16.6
1691903,22.1
1720313,33.9
1807766,22
1649240,21.9
997352,19.7
NA,21
NA,21
NA,20.8
NA,20
1121947,18.4
1871025,20
155148,16.5
1423814,19
NA,19
1235794,300.8
1442599,16.7
1423721,22.7
525254,30.3
1302863,18
1042417,18
69222,18
1348657,9
561180,19.6
NA,18
1122987,18
862515,16.4
742742,17.4
1239307,20.8
NA,8.9
10730,83.1
398578,14
NA,16
883077,16.1
551994,15.9
1118057,21.1
1120918,15.5
29486,18.5
649764,12.4
NA,16
NA,15
1423759,7.9
NA,15
NA,15
NA,17.6
1090133,19.1
1655645,15
500633,15.5
590409,14.6
393921,14
1852362,14
1732,13
1122984,12.6
690567,13
1095770,13.1
1723384,22.8
2905959,11.5
2681626,13
1147149,13.2
1122985,24.8
1123323,13.7
1122991,12.6
290054,12
NA,12
NA,12
NA,12
1236509,13.2
947969,12
NA,16.2
1437823,11.2
NA,10.9
70584,15.3
NA,11
NA,11
1123504,10.8
888832,11
2731255,10.5
1484053,11
1776382,7.3
1917880,10.8
1335,12.9
862967,5.1
NA,10
1354252,10
471855,10.4
NA,9.9
NA,11.6
128780,11.1
1122155,10
1388748,10.8
NA,10
417368,10.1
742816,9.6
NA,10
NA,10.3
1675531,11.2
1139996,39.3
NA,9
NA,10.2
NA,9
1122228,9
1437603,9
297352,8
NA,17.3
522373,8.4
720554,7.2
NA,8
472695,8.3
938288,10.6
1118062,9.3
164759,7.6
1689303,8.5
1870991,8.1
936054,9.5
203120,6.7
879243,7.1
1300150,6.8
1069080,7
883113,7
1408472,7
NA,7
1141661,6.8
1121024,12.4
NA,7
NA,7
441769,7
NA,7
1385512,7
NA,7.1
NA,7
NA,6.7
NA,8.8
344612,7
1127357,7
267608,6
264731,6.7
1246,9.8
1601,34.8
1692,6
NA,6.1
NA,6
500635,6
NA,6
1316932,4.6
1236960,7.6
87541,6.5
NA,6
NA,6
688246,17.5
NA,6
NA,6
NA,6
NA,6.6
1312363,4.1
NA,6
NA,6
1513468,7.9
1603886,6.1
1720200,13.9
273526,5.2
1452269,5
388919,4.5
1218092,6.9
1219360,6.1
1125702,5
610130,11.2
1274722,5.8
1354267,5.2
1121116,5.1
653733,5.6
NA,5.7
NA,5
2681617,5.1
1150869,5
1407493,3.6
432200,5
467705,4.2
862971,4.3
1122974,4
1051646,5.1
999415,4.3
641143,5.1
NA,4
1120978,4
1349765,4
NA,4
465721,4.4
619304,3.3
1120995,4.2
1162717,4
1653434,4
1720204,4.4
1796620,4
NA,4
348058,3.9
469599,3.3
272623,3
1377,2.3
394503,2.5
NA,6.4
NA,3
873533,3
509191,3.8
1139219,8.6
NA,3
85698,6.5
875093,4
1192197,3.5
1121349,4.2
NA,3
NA,3
NA,3
1034346,3
1165852,3
1393034,3
NA,7.5
1871029,3.6
1888195,3
1891675,3
379329,3
1147151,3
1177632,3
1357825,3
697329,3.3
NA,3.5
1505,4.9
1280692,2.5
203275,2
NA,2.2
NA,2.3
349519,2
NA,2
39495,2
595494,2.1
NA,2
89059,3.2
93220,2.2
NA,1.5
1123263,2
123899,1.3
883112,1.6
1158610,2.2
180332,2
866536,2
1410653,2
NA,2
1210046,1.7
1123308,2
1123314,3.2
1121097,2
502393,6.3
742725,2
658167,0.8
745714,2.5
396588,2.1
1076550,2.3
1177982,3.9
1197717,2
1280390,2
1347393,2
796943,2
NA,6.2
1619234,2.1
1720302,2
1776391,6.2
1862672,2
55884,3.5
2932879,2
1416032,14
1124655,6.2
NA,2
NA,1.1
1124991,1
382245,1
1121131,1.4
1392502,0.6
1229758,3.5
279808,1.8
160490,4.8
1346,2.4
1131731,1.9
796606,0.6
220668,1
930942,6.4
1661,1
1188235,0.3
2113,0.3
NA,1
525284,0.5
926551,1.2
NA,2
1195236,1.3
1280689,1
29364,1
NA,1.2
1254439,1
NA,1
1408469,0.3
1122219,1
NA,1
43305,3.1
504474,5.1
NA,1
NA,1
NA,1
435830,1.7
59505,1
59561,1
765909,1
NA,2
NA,0.9
1216006,1.8
112903,1
1123311,1
1219037,1.7
626369,1
NA,1
NA,1
525263,1
169292,1.4
1050201,1
883111,1
230089,1
1236526,1.6
NA,2.4
1123307,1.2
596315,1.8
NA,1
NA,1
NA,1.1
NA,1
NA,1
NA,1
442899,1
1121866,1
NA,1
1218074,1.1
942150,0.6
1225786,1.2
562743,2
391937,0.5
1329516,1
1413210,1
1033744,1.5
NA,1
1118059,1
NA,1
NA,1
1619313,1
1642646,1
1702221,1
1852384,1
NA,1
2009322,1
255431,1
1168548,1
1225789,1
1698360,1
1147154,1.1
