"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1_noerr","Healthy_stool_10_10_noerr","Healthy_stool_10_100_noerr","Healthy_stool_10_50_noerr","Healthy_stool_100_1_noerr","Healthy_stool_100_10_noerr","Healthy_stool_100_100_noerr","Healthy_stool_100_50_noerr"
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Clostridium phage phiCT9441A","Clostridium phage phiCT9441A",1062,NA,NA,NA,NA,NA,NA,2,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Clostridium phage phiCTP1","Clostridium phage phiCTP1",1063,NA,NA,NA,NA,1,NA,1,2
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Yongloolinvirus","Yongloolinvirus MMP01","Clostridium phage phiMMP01",1064,NA,NA,NA,NA,1,NA,5,3
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Colneyvirus","Colneyvirus MMP02","Clostridium phage phiMMP02",1065,1,2,1,4,1,NA,1,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Yongloolinvirus","Yongloolinvirus MMP03","Clostridium phage phiMMP03",1066,NA,NA,NA,NA,1,3,6,3
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Sherbrookevirus","Sherbrookevirus MMP04","Clostridium phage phiMMP04",1067,NA,NA,NA,NA,NA,1,3,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Clostridium phage PhiS63","Clostridium phage PhiS63",1068,NA,NA,NA,NA,1,2,1,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Clostridium phage phiSM101","Clostridium phage phiSM101",1069,21,31,44,34,7,20,11,14
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Guelinviridae","Brucesealvirus","Brucesealvirus ZP2","Clostridium phage phiZP2",1070,NA,NA,NA,NA,4,7,5,4
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium saccharobutylicum","Clostridium saccharobutylicum",1071,247,195,144,213,670,1143,1245,859
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium saccharoperbutylacetonicum","Clostridium saccharoperbutylacetonicum",1072,455,352,332,390,818,1250,1318,940
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium scatologenes","Clostridium scatologenes",1073,241,320,240,361,550,1005,1099,832
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp. BNL1100","Clostridium sp. BNL1100",1074,415,486,475,658,540,1055,1038,937
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp. SY8519","Clostridium sp. SY8519",1075,2225,3057,2373,3949,4017,8368,6730,6684
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sporogenes","Clostridium sporogenes",1076,79,142,171,172,275,629,716,495
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium taeniosporum","Clostridium taeniosporum",1077,79,128,139,134,332,735,971,647
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium tetani","Clostridium tetani",1078,170,153,147,188,610,1302,1217,945
NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium tyrobutyricum","Clostridium tyrobutyricum",1079,203,193,154,251,478,848,784,617
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Yongloolinvirus","Yongloolinvirus C2","Yongloolinvirus C2",1080,NA,NA,NA,NA,1,3,6,3
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Lubbockvirus","Lubbockvirus CD119","Lubbockvirus CD119",1081,1,2,1,4,1,3,5,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Colneyvirus","Colneyvirus CD27","Colneyvirus CD27",1082,NA,NA,NA,NA,3,12,4,6
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Betabaculovirus","Betabaculovirus cnamedinalis","Cnaphalocrocis medinalis granulovirus",1083,NA,NA,NA,NA,1,NA,NA,NA
NA,"Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Ranavirus","Ranavirus rana1","Cod iridovirus",1084,NA,NA,NA,NA,2,2,3,NA
NA,"Cyanobacteriota","Cyanophyceae","Coleofasciculales","Coleofasciculaceae","f_Coleofasciculaceae","f_Coleofasciculaceae","Coleofasciculaceae",1085,2,NA,1,1,NA,NA,NA,NA
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","g_Collimonas","Collimonas",1086,10,14,11,14,8,7,5,15
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","Collimonas arenae","Collimonas arenae",1087,431,488,507,532,355,399,414,446
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","Collimonas fungivorans","Collimonas fungivorans",1088,535,638,564,665,457,352,438,462
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","Collimonas pratensis","Collimonas pratensis",1089,466,589,476,677,344,315,344,407
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia","g_Colwellia","Colwellia",1090,NA,NA,NA,NA,NA,NA,2,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Franklinbayvirus","Franklinbayvirus fv9A","Colwellia phage 9A",1091,NA,NA,NA,NA,NA,NA,6,1
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia","Colwellia psychrerythraea","Colwellia psychrerythraea",1092,125,139,134,180,117,174,173,170
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia","Colwellia sp. MT41","Colwellia sp. MT41",1093,52,93,79,106,68,124,122,135
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia","Colwellia sp. PAMC 20917","Colwellia sp. PAMC 20917",1094,142,136,79,132,148,162,164,150
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","f_Comamonadaceae","f_Comamonadaceae","Comamonadaceae",1095,32,31,17,36,22,18,6,22
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Serpentinimonas","Serpentinimonas raichei","Comamonadaceae bacterium A1",1096,229,353,346,345,103,145,172,224
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Serpentinimonas","Serpentinimonas maccroryi","Comamonadaceae bacterium B1",1097,289,368,340,414,187,168,170,236
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","g_Comamonas","Comamonas",1098,NA,1,1,NA,1,6,26,11
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","Comamonas testosteroni","Comamonas testosteroni",1099,880,954,910,1092,630,584,875,786
NA,"Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae","Badnavirus","Badnavirus maculacommelinae","Commelina yellow mottle virus",1100,NA,NA,NA,NA,NA,NA,1,NA
NA,"Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Deltacoronavirus","Deltacoronavirus gallinulae","Common-moorhen coronavirus HKU21",1101,NA,NA,NA,NA,NA,1,3,NA
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus","Alphabaculovirus covestigialis","Condylorrhiza vestigialis MNPV",1102,12,22,10,21,3,5,1,11
NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Conexibacteraceae","Conexibacter","g_Conexibacter","Conexibacter",1103,1,NA,2,NA,1,2,3,4
NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Conexibacteraceae","Conexibacter","Conexibacter woesei","Conexibacter woesei",1104,303,499,607,387,201,250,312,363
NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Conexibacteraceae","f_Conexibacteraceae","f_Conexibacteraceae","Conexibacteraceae",1105,1,NA,1,NA,NA,3,1,1
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Actibacterium","g_Actibacterium","Actibacterium",1106,1,1,3,1,NA,1,NA,1
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Actibacterium","Actibacterium sp. EMB200-NS6","Confluentimicrobium sp. EMB200-NS6",1107,210,295,303,280,229,186,219,227
NA,"Coprothermobacterota","Coprothermobacteria","Coprothermobacterales","Coprothermobacteraceae","Coprothermobacter","g_Coprothermobacter","Coprothermobacter",1108,NA,NA,NA,NA,NA,NA,NA,1
NA,"Coprothermobacterota","Coprothermobacteria","Coprothermobacterales","Coprothermobacteraceae","Coprothermobacter","Coprothermobacter proteolyticus","Coprothermobacter proteolyticus",1109,194,299,226,408,95,133,56,174
NA,"Verrucomicrobiota","Opitutia","Puniceicoccales","Coraliomargaritaceae","Coraliomargarita","g_Coraliomargarita","Coraliomargarita",1110,NA,1,NA,NA,NA,1,1,NA
NA,"Verrucomicrobiota","Opitutia","Puniceicoccales","Coraliomargaritaceae","Coraliomargarita","Coraliomargarita akajimensis","Coraliomargarita akajimensis",1111,117,146,204,154,74,121,126,143
NA,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Corallococcus","g_Corallococcus","Corallococcus",1112,1,2,2,3,NA,2,NA,NA
NA,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Corallococcus","Corallococcus coralloides","Corallococcus coralloides",1113,720,883,1012,977,406,430,515,622
NA,"Unknown","Unknown","Unknown","Unknown","Unknown","Corey virus","Corey virus",1114,NA,NA,NA,NA,2,2,3,4
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","f_Coriobacteriaceae","f_Coriobacteriaceae","Coriobacteriaceae",1115,NA,NA,NA,NA,NA,2,2,2
NA,"Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Berryella","Berryella intestinalis","Coriobacteriaceae bacterium 68-1-3",1116,1935,2932,3387,2567,1093,1349,2631,2030
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","o_Coriobacteriales","o_Coriobacteriales","o_Coriobacteriales","Coriobacteriales",1117,NA,2,1,NA,NA,NA,NA,1
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Coriobacterium","g_Coriobacterium","Coriobacterium",1118,NA,NA,2,1,NA,NA,NA,NA
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Coriobacterium","Coriobacterium glomerans","Coriobacterium glomerans",1119,4905,7164,10574,4706,2291,2094,1440,3387
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","f_Corynebacteriaceae","f_Corynebacteriaceae","Corynebacteriaceae",1120,5,4,1,2,2,NA,3,NA
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","o_Mycobacteriales","o_Mycobacteriales","o_Mycobacteriales","Mycobacteriales",1121,5,7,7,8,1,3,3,3
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","g_Corynebacterium","Corynebacterium",1122,15,28,26,28,39,52,115,64
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium argentoratense","Corynebacterium argentoratense",1123,98,163,170,156,61,136,78,129
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium atypicum","Corynebacterium atypicum",1124,108,160,159,172,76,109,108,99
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium aurimucosum","Corynebacterium aurimucosum",1125,365,532,544,665,190,228,158,293
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium callunae","Corynebacterium callunae",1126,469,456,439,442,330,191,172,268
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium camporealensis","Corynebacterium camporealensis",1127,108,163,149,153,71,117,118,123
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium casei","Corynebacterium casei",1128,215,207,139,204,183,97,110,137
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium deserti","Corynebacterium deserti",1129,299,221,149,268,255,107,130,156
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium diphtheriae","Corynebacterium diphtheriae",1130,1056,1231,937,1508,768,673,750,873
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium doosanense","Corynebacterium doosanense",1131,319,441,588,387,165,165,150,262
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium efficiens","Corynebacterium efficiens",1132,309,383,338,396,227,216,143,262
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium epidermidicanis","Corynebacterium epidermidicanis",1133,142,147,180,106,100,91,82,106
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium falsenii","Corynebacterium falsenii",1134,283,386,345,458,228,205,161,248
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium glutamicum","Corynebacterium glutamicum",1135,498,381,298,468,468,255,215,294
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium glyciniphilum","Corynebacterium glyciniphilum",1136,241,272,246,295,206,142,138,193
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium halotolerans","Corynebacterium halotolerans",1137,251,327,330,309,167,163,213,210
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium humireducens","Corynebacterium humireducens",1138,204,278,335,304,97,131,181,198
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium imitans","Corynebacterium imitans",1139,195,232,251,212,97,119,126,160
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium jeikeium","Corynebacterium jeikeium",1140,185,251,273,263,126,144,126,162
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium kroppenstedtii","Corynebacterium kroppenstedtii",1141,196,210,183,221,144,85,82,126
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium kutscheri","Corynebacterium kutscheri",1142,57,57,39,64,63,69,64,63
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium lactis","Corynebacterium lactis",1143,156,232,225,227,102,123,133,153
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium marinum","Corynebacterium marinum",1144,237,391,434,361,124,149,206,249
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium maris","Corynebacterium maris",1145,315,279,275,302,235,145,157,189
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium mustelae","Corynebacterium mustelae",1146,169,163,145,166,148,89,87,115
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis",1147,182,153,94,146,235,139,132,155
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium resistens","Corynebacterium resistens",1148,67,93,72,97,58,80,79,96
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium simulans","Corynebacterium simulans",1149,320,442,420,466,234,192,164,260
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium singulare","Corynebacterium singulare",1150,261,181,190,208,217,122,108,141
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium sp. ATCC 6931","Corynebacterium sp. ATCC 6931",1151,316,305,331,296,267,169,117,193
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium crudilactis","Corynebacterium sp. JZ16",1152,547,286,138,262,549,144,119,188
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium sp. NML98-0116","Corynebacterium sp. NML98-0116",1153,911,1212,924,1361,674,558,663,744
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium stationis","Corynebacterium stationis",1154,289,187,121,204,254,123,90,138
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium terpenotabidum","Corynebacterium terpenotabidum",1155,248,296,334,239,192,138,122,166
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium testudinoris","Corynebacterium testudinoris",1156,307,303,304,297,239,141,98,175
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium ulcerans","Corynebacterium ulcerans",1157,268,233,174,209,283,189,156,177
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium urealyticum","Corynebacterium urealyticum",1158,205,201,229,194,137,115,156,156
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium ureicelerivorans","Corynebacterium ureicelerivorans",1159,134,197,250,189,91,106,97,171
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uterequi","Corynebacterium uterequi",1160,171,287,286,317,95,142,159,202
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium variabile","Corynebacterium variabile",1161,202,302,308,271,142,162,170,202
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium vitaeruminis","Corynebacterium vitaeruminis",1162,387,530,562,517,245,251,251,355
NA,"Unknown","Unknown","Unknown","Polydnaviriformidae","Bracoviriform","Bracoviriform congregatae","Cotesia congregata bracovirus",1163,NA,1,1,NA,8,5,6,5
NA,"Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Oryzopoxvirus","Oryzopoxvirus cotia","Cotia virus SPAn232",1164,11,14,10,16,9,18,16,14
NA,"Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Potyvirus","Potyvirus vignae","Cowpea aphid-borne mosaic virus",1165,NA,NA,NA,NA,2,2,NA,2
NA,"Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Orthopoxvirus cowpox","Cowpox virus",1166,NA,NA,NA,NA,NA,1,2,1
NA,"Pseudomonadota","Gammaproteobacteria","Legionellales","Coxiellaceae","Coxiella","Coxiella burnetii","Coxiella burnetii",1167,83,50,32,53,115,77,73,59
NA,"Pseudomonadota","Gammaproteobacteria","Legionellales","Coxiellaceae","Coxiella","Coxiella endosymbiont of Amblyomma americanum","Coxiella endosymbiont of Amblyomma americanum",1168,NA,NA,NA,NA,11,35,27,24
NA,"Pseudomonadota","Gammaproteobacteria","Legionellales","Coxiellaceae","f_Coxiellaceae","Coxiella-like endosymbiont","Coxiella-like endosymbiont",1169,26,25,39,36,24,50,38,37
NA,"Peploviricota","Herviviricetes","Herpesvirales","Orthoherpesviridae","Rhadinovirus","Rhadinovirus cricetidgamma2","Cricetid herpesvirus 2",1170,NA,NA,NA,NA,NA,NA,2,NA
NA,"Cyanobacteriota","Cyanophyceae","Gomontiellales","Gomontiellaceae","Crinalium","Crinalium epipsammum","Crinalium epipsammum",1171,51,58,95,72,83,152,175,134
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Croceibacter","Croceibacter atlanticus","Croceibacter atlanticus",1172,234,164,103,144,277,154,209,169
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Croceicoccus","g_Croceicoccus","Croceicoccus",1173,3,6,8,14,1,2,1,4
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Croceicoccus","Croceicoccus naphthovorans","Croceicoccus naphthovorans",1174,202,247,316,261,138,154,176,189
NA,"Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Crohivirus","g_Crohivirus","Crohivirus",1175,NA,NA,NA,NA,NA,NA,NA,1
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","g_Cronobacter","Cronobacter",1176,15,19,20,21,15,17,9,16
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter condimenti","Cronobacter condimenti",1177,397,402,326,383,280,223,285,332
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter dublinensis","Cronobacter dublinensis",1178,268,335,358,298,236,267,291,299
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter malonaticus","Cronobacter malonaticus",1179,178,253,238,317,176,294,329,328
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter muytjensii","Cronobacter muytjensii",1180,286,366,323,369,220,275,313,309
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Chimalliviridae","Derbicusvirus","Cronobacter phage CR5","Cronobacter phage CR5",1181,NA,1,NA,1,1,1,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Certrevirus","Certrevirus CR9","Cronobacter phage CR9",1182,NA,NA,NA,NA,NA,1,4,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Cronobacter phage ENT39118","Cronobacter phage ENT39118",1183,NA,NA,NA,NA,1,7,2,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Cronobacter phage phiES15","Cronobacter phage phiES15",1184,13,1,1,5,6,2,NA,3
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","f_Straboviridae","Cronobacter phage S13","Cronobacter phage S13",1185,NA,NA,NA,NA,1,5,2,3
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Pseudotevenvirus","Pseudotevenvirus gap161","Cronobacter phage vB_CsaM_GAP161",1186,NA,2,NA,1,NA,2,1,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Seunavirus","Seunavirus GAP31","Cronobacter phage vB_CsaM_GAP31",1187,NA,NA,NA,NA,NA,2,2,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Mimasvirus","Mimasvirus GAP32","Cronobacter phage vB_CsaM_GAP32",1188,NA,NA,NA,NA,NA,1,1,NA
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter sakazakii","Cronobacter sakazakii",1189,316,356,330,419,318,484,536,458
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter turicensis","Cronobacter turicensis",1190,490,461,404,483,399,242,254,306
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter universalis","Cronobacter universalis",1191,346,403,375,454,258,294,274,340
NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Cryobacterium","g_Cryobacterium","Cryobacterium",1192,1,1,4,2,2,NA,NA,NA
NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Cryobacterium","Cryobacterium arcticum","Cryobacterium arcticum",1193,310,339,303,306,222,162,219,222
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Cryomorphaceae","f_Cryomorphaceae","f_Cryomorphaceae","Cryomorphaceae",1194,NA,NA,NA,NA,NA,1,NA,NA
NA,"Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Cryptobacterium","g_Cryptobacterium","Cryptobacterium",1195,4,6,7,2,2,2,1,2
NA,"Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Cryptobacterium","Cryptobacterium curtum","Cryptobacterium curtum",1196,397,567,902,384,233,300,486,466
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","g_Cupriavidus","Cupriavidus",1197,73,64,63,58,73,39,75,52
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus basilensis","Cupriavidus basilensis",1198,383,516,530,545,538,1065,4443,1597
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus gilardii","Cupriavidus gilardii",1199,437,475,477,448,459,382,1152,545
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus metallidurans","Cupriavidus metallidurans",1200,356,491,519,481,12406,32242,156374,46353
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus necator","Cupriavidus necator",1201,670,911,947,1094,504,704,1619,998
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus pinatubonensis","Cupriavidus pinatubonensis",1202,338,530,525,506,228,366,960,511
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus malaysiensis","Cupriavidus sp. USMAA1020",1203,635,929,1009,965,348,420,819,681
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus sp. USMAA2-4","Cupriavidus sp. USMAA2-4",1204,629,873,944,976,564,882,3025,1324
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus sp. USMAHM13","Cupriavidus sp. USMAHM13",1205,645,809,837,903,367,395,814,620
NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Curtobacterium","g_Curtobacterium","Curtobacterium",1206,7,2,NA,3,3,NA,NA,1
NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Curtobacterium","Curtobacterium sp. BH-2-1-1","Curtobacterium sp. BH-2-1-1",1207,227,364,484,273,114,167,154,203
NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Curtobacterium","Curtobacterium sp. MR_MD2014","Curtobacterium sp. MR_MD2014",1208,224,317,389,285,100,118,160,185
