"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1_noerr","Healthy_stool_10_10_noerr","Healthy_stool_10_100_noerr","Healthy_stool_10_50_noerr","Healthy_stool_100_1_noerr","Healthy_stool_100_10_noerr","Healthy_stool_100_100_noerr","Healthy_stool_100_50_noerr"
NA,"Bacillota","Bacilli","Bacillales","Caryophanaceae","Kurthia","Kurthia sp. 11kri321","Kurthia sp. 11kri321",1705,17,14,18,12,23,47,40,29
NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Kutzneria","g_Kutzneria","Kutzneria",1706,NA,NA,NA,1,NA,NA,NA,1
NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Kutzneria","Kutzneria albida","Kutzneria albida",1707,68,70,75,66,35,35,45,50
NA,"Bacillota","Bacilli","Bacillales","Alicyclobacillaceae","Kyrpidia","g_Kyrpidia","Kyrpidia",1708,NA,NA,NA,NA,NA,NA,NA,1
NA,"Bacillota","Bacilli","Bacillales","Alicyclobacillaceae","Kyrpidia","Kyrpidia tusciae","Kyrpidia tusciae",1709,22,23,24,31,10,29,14,24
NA,"Actinomycetota","Actinomycetes","Micrococcales","Kytococcaceae","Kytococcus","g_Kytococcus","Kytococcus",1710,NA,NA,NA,1,NA,NA,NA,NA
NA,"Actinomycetota","Actinomycetes","Micrococcales","Kytococcaceae","Kytococcus","Kytococcus sedentarius","Kytococcus sedentarius",1711,20,25,40,26,18,11,19,21
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Stappiaceae","Labrenzia","Labrenzia sp. CP4","Labrenzia sp. CP4",1712,37,35,34,34,17,27,24,35
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium phytofermentans","Lachnoclostridium phytofermentans",1713,37,31,34,43,257,657,495,392
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium sp. YL32","Lachnoclostridium sp. YL32",1714,197,280,243,401,663,1468,1161,1089
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","f_Lachnospiraceae","f_Lachnospiraceae","Lachnospiraceae",1715,NA,NA,NA,NA,1,NA,NA,NA
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Lacimicrobium","g_Lacimicrobium","Lacimicrobium",1716,1,1,NA,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Lacimicrobium","Lacimicrobium alkaliphilum","Lacimicrobium alkaliphilum",1717,32,60,35,56,42,25,20,29
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Lacinutrix","g_Lacinutrix","Lacinutrix",1718,NA,NA,NA,NA,NA,1,NA,NA
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Lacinutrix","Lacinutrix sp. 5H-3-7-4","Lacinutrix sp. 5H-3-7-4",1719,2,5,4,14,12,16,25,13
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","g_Lactobacillus","Lactobacillus",1720,3,6,NA,1,1,1,NA,2
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acetotolerans","Lactobacillus acetotolerans",1721,2,1,1,1,3,15,12,12
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","Lactobacillus acidophilus",1722,164,191,147,255,140,152,179,158
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus amylovorus","Lactobacillus amylovorus",1723,74,85,55,105,67,45,63,58
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Loigolactobacillus","Loigolactobacillus backii","Lactobacillus backii",1724,10,5,3,12,23,12,16,15
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Levilactobacillus","Levilactobacillus brevis","Levilactobacillus brevis",1725,25,16,10,25,28,13,9,22
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lentilactobacillus","Lentilactobacillus buchneri","Lentilactobacillus buchneri",1726,25,8,7,18,20,26,24,18
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus","Lacticaseibacillus casei","Lacticaseibacillus casei",1727,36,30,26,29,57,40,45,33
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus","Latilactobacillus curvatus","Latilactobacillus curvatus",1728,6,11,10,6,8,11,18,11
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus delbrueckii","Lactobacillus delbrueckii",1729,26,31,30,24,23,25,20,17
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus fermentum","Limosilactobacillus fermentum",1730,16,14,19,26,9,11,25,17
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gallinarum","Lactobacillus gallinarum",1731,18,4,5,12,16,16,16,12
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri","Lactobacillus gasseri",1732,1,4,4,7,8,23,18,27
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus","Companilactobacillus ginsenosidimutans","Lactobacillus ginsenosidimutans",1733,11,16,11,16,19,21,23,18
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus","Companilactobacillus heilongjiangensis","Lactobacillus heilongjiangensis",1734,9,10,2,4,15,17,22,13
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus","Lactobacillus helveticus",1735,46,21,18,28,37,39,35,28
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus","Paucilactobacillus hokkaidonensis","Paucilactobacillus hokkaidonensis",1736,13,7,8,9,11,7,19,12
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii","Lactobacillus johnsonii",1737,73,75,57,92,53,62,98,87
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus kefiranofaciens","Lactobacillus kefiranofaciens",1738,11,4,1,7,6,18,14,8
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Levilactobacillus","Levilactobacillus koreensis","Levilactobacillus koreensis",1739,3,1,7,10,11,12,14,11
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Apilactobacillus","Apilactobacillus kunkeei","Apilactobacillus kunkeei",1740,8,3,4,6,14,11,13,8
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Fructilactobacillus","Fructilactobacillus lindneri","Fructilactobacillus lindneri",1741,2,2,4,6,2,15,11,10
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus mucosae","Limosilactobacillus mucosae",1742,76,93,68,100,55,47,89,73
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus","Lacticaseibacillus paracasei","Lacticaseibacillus paracasei",1743,19,12,11,20,19,21,26,21
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Secundilactobacillus","Secundilactobacillus paracollinoides","Secundilactobacillus paracollinoides",1744,47,43,35,50,35,28,26,30
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactiplantibacillus paraplantarum","Lactiplantibacillus paraplantarum",1745,9,12,8,12,9,11,11,8
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Colunavirus","Colunavirus CL1","Lactobacillus phage CL1",1746,NA,NA,NA,NA,NA,1,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Colunavirus","Colunavirus CL2","Lactobacillus phage CL2",1747,NA,NA,NA,NA,NA,1,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Iaduovirus","Iaduovirus iA2","Lactobacillus phage iA2",1748,NA,NA,NA,NA,1,NA,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Herelleviridae","Hopescreekvirus","Hopescreekvirus LfeInf","Lactobacillus phage LfeInf",1749,NA,NA,NA,NA,NA,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Herelleviridae","Salchichonvirus","Salchichonvirus LP65","Lactobacillus phage LP65",1750,NA,NA,NA,NA,NA,NA,NA,1
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactiplantibacillus plantarum","Lactiplantibacillus plantarum",1751,17,19,17,23,24,23,30,21
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Lactobacillus prophage Lj965","Lactobacillus prophage Lj965",1752,NA,NA,NA,NA,NA,1,NA,NA
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus reuteri","Limosilactobacillus reuteri",1753,66,82,58,89,55,71,74,68
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus","Lacticaseibacillus rhamnosus","Lacticaseibacillus rhamnosus",1754,39,18,26,30,33,24,27,43
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus ruminis","Ligilactobacillus ruminis",1755,27,13,18,27,580,1419,5901,1984
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus","Latilactobacillus sakei","Latilactobacillus sakei",1756,14,19,12,18,11,18,13,20
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus salivarius","Ligilactobacillus salivarius",1757,39,35,32,76,40,63,73,65
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Fructilactobacillus","Fructilactobacillus sanfranciscensis","Fructilactobacillus sanfranciscensis",1758,6,3,5,7,7,12,15,14
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus sp. wkB8","Lactobacillus sp. wkB8",1759,8,6,1,3,10,10,18,14
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus garvieae","Lactococcus garvieae",1760,13,12,15,18,3,21,18,15
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus lactis","Lactococcus lactis",1761,29,36,34,27,52,112,120,95
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Sandinevirus","Lactococcus phage bIL309","Lactococcus phage bIL309",1762,3,NA,NA,NA,NA,NA,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Ceduovirus","Ceduovirus bIL67","Lactococcus phage bIL67",1763,NA,NA,NA,NA,1,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Audreyjarvisvirus","Audreyjarvisvirus L47","Lactococcus phage phiL47",1764,NA,NA,NA,NA,NA,1,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Lactococcus phage r1t","Lactococcus phage r1t",1765,NA,NA,NA,NA,NA,NA,1,NA
NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Pseudolactococcus","Pseudolactococcus piscium","Pseudolactococcus piscium",1766,9,6,11,4,11,25,25,24
NA,"Unknown","Unknown","Unknown","Unknown","Unknown","Lake Sarah-associated circular virus-18","Lake Sarah-associated circular virus-18",1767,1,NA,NA,NA,1,1,NA,NA
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Aquaspirillaceae","Laribacter","g_Laribacter","Laribacter",1768,NA,NA,NA,NA,NA,NA,NA,1
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Aquaspirillaceae","Laribacter","Laribacter hongkongensis","Laribacter hongkongensis",1769,39,35,32,28,38,23,29,26
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Lawsonellaceae","Lawsonella","Lawsonella clevelandensis","Lawsonella clevelandensis",1770,11,12,15,14,6,10,4,7
NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Lawsonia","Lawsonia intracellularis","Lawsonia intracellularis",1771,4,NA,4,7,3,12,11,11
NA,"Bacteroidota","Cytophagia","Cytophagales","Leadbetterellaceae","Leadbetterella","Leadbetterella byssophila","Leadbetterella byssophila",1772,54,33,26,44,57,31,36,36
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Leclercia","Leclercia adecarboxylata","Leclercia adecarboxylata",1773,31,32,28,26,21,30,21,39
NA,"Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","g_Legionella","Legionella",1774,NA,NA,NA,NA,NA,1,NA,NA
NA,"Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella fallonii","Legionella fallonii",1775,14,4,6,10,15,12,8,10
NA,"Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella hackeliae","Legionella hackeliae",1776,1,7,5,3,6,15,18,10
NA,"Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella longbeachae","Legionella longbeachae",1777,NA,3,3,4,3,11,9,7
NA,"Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella oakridgensis","Legionella oakridgensis",1778,3,7,3,7,7,8,6,5
NA,"Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella pneumophila","Legionella pneumophila",1779,81,57,26,44,97,43,36,39
NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Leifsonia","g_Leifsonia","Leifsonia",1780,1,1,2,1,NA,NA,NA,NA
NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Leifsonia","Leifsonia xyli","Leifsonia xyli",1781,50,58,85,45,31,36,34,48
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Leisingera","Leisingera methylohalidivorans","Leisingera methylohalidivorans",1782,21,34,32,38,23,17,15,25
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Lelliottia","Lelliottia amnigena","Lelliottia amnigena",1783,34,41,46,44,24,25,20,27
NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lentibacillus","Lentibacillus amyloliquefaciens","Lentibacillus amyloliquefaciens",1784,44,27,17,23,42,29,27,28
NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Lentzea","Lentzea guizhouensis","Lentzea sp. DHS C013",1785,24,35,25,28,17,17,26,24
NA,"Peploviricota","Herviviricetes","Herpesvirales","Orthoherpesviridae","Simplexvirus","Simplexvirus leporidalpha4","Leporid herpesvirus 4",1786,NA,NA,NA,NA,NA,1,NA,NA
NA,"Cyanobacteriota","Cyanophyceae","Leptolyngbyales","Leptolyngbyaceae","Leptolyngbya","g_Leptolyngbya","Leptolyngbya",1787,NA,NA,NA,NA,NA,NA,NA,1
NA,"Cyanobacteriota","Cyanophyceae","Leptolyngbyales","Leptolyngbyaceae","Leptolyngbya","Leptolyngbya sp. NIES-3755","Leptolyngbya sp. NIES-3755",1788,18,15,7,8,17,21,10,12
NA,"Cyanobacteriota","Cyanophyceae","Leptolyngbyales","Leptolyngbyaceae","Leptolyngbya","Leptolyngbya sp. O-77","Leptolyngbya sp. O-77",1789,41,48,41,68,31,25,31,27
NA,"Cyanobacteriota","Cyanophyceae","Chroococcales","Geminocystaceae","Picosynechococcus","Leptolyngbya sp. PCC 7376","Leptolyngbya sp. PCC 7376",1790,37,18,15,25,32,8,17,11
NA,"Spirochaetota","Spirochaetia","Leptospirales","Leptospiraceae","Leptospira","Leptospira alstonii","Leptospira alstonii",1791,29,10,5,14,34,18,12,18
NA,"Spirochaetota","Spirochaetia","Leptospirales","Leptospiraceae","Leptospira","Leptospira biflexa","Leptospira biflexa",1792,18,11,8,10,33,18,20,12
NA,"Spirochaetota","Spirochaetia","Leptospirales","Leptospiraceae","Leptospira","Leptospira borgpetersenii","Leptospira borgpetersenii",1793,1,6,5,6,15,24,15,12
NA,"Spirochaetota","Spirochaetia","Leptospirales","Leptospiraceae","Leptospira","Leptospira interrogans","Leptospira interrogans",1794,19,19,23,15,22,32,26,26
NA,"Spirochaetota","Spirochaetia","Leptospirales","Leptospiraceae","Leptospira","Leptospira santarosai","Leptospira santarosai",1795,3,5,5,7,12,13,12,9
NA,"Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Leptospirillum","Leptospirillum ferriphilum","Leptospirillum ferriphilum",1796,12,16,7,6,10,9,4,13
NA,"Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Leptospirillum","Leptospirillum ferrooxidans","Leptospirillum ferrooxidans",1797,2,6,2,5,5,7,7,11
NA,"Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Leptospirillum","Leptospirillum sp. Group II 'CF-1'","Leptospirillum sp. Group II 'CF-1'",1798,13,11,9,4,7,8,3,10
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Leptothrix","g_Leptothrix","Leptothrix <b-proteobacteria>",1799,1,NA,NA,NA,1,NA,NA,2
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Leptothrix","Leptothrix cholodnii","Leptothrix cholodnii",1800,57,72,104,78,47,42,35,45
NA,"Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Leptotrichia buccalis","Leptotrichia buccalis",1801,16,15,15,15,14,32,27,26
NA,"Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Leptotrichia sp. oral taxon 212","Leptotrichia sp. oral taxon 212",1802,28,8,6,11,31,41,44,38
NA,"Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Leptotrichia sp. oral taxon 847","Leptotrichia sp. oral taxon 847",1803,14,11,10,10,22,30,23,16
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus","Alphabaculovirus leseparatae","Leucania separata nucleopolyhedrovirus",1804,NA,NA,NA,NA,NA,NA,NA,1
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","g_Leuconostoc","Leuconostoc",1805,3,6,NA,1,NA,NA,NA,1
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Leuconostoc carnosum","Leuconostoc carnosum",1806,9,18,12,16,15,30,12,18
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Leuconostoc citreum","Leuconostoc citreum",1807,10,18,12,18,6,13,20,11
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Leuconostoc gelidum","Leuconostoc gelidum",1808,25,18,15,15,19,27,26,23
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Leuconostoc kimchii","Leuconostoc kimchii",1809,20,26,13,20,18,13,14,17
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Leuconostoc lactis","Leuconostoc lactis",1810,10,17,12,17,10,12,11,8
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Leuconostoc mesenteroides","Leuconostoc mesenteroides",1811,15,20,18,20,18,29,12,20
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Limdunavirus","Limdunavirus P793","Leuconostoc phage P793",1812,NA,2,3,2,NA,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Unaquatrovirus","Unaquatrovirus LN34","Leuconostoc phage phiLN34",1813,NA,NA,NA,NA,1,NA,1,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Unaquatrovirus","Leuconostoc phage phiLNTR2","Leuconostoc phage phiLNTR2",1814,NA,NA,NA,NA,1,NA,1,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Unaquatrovirus","Leuconostoc virus LNTR3","Leuconostoc phage phiLNTR3",1815,NA,NA,NA,NA,1,NA,1,1
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Leuconostoc sp. C2","Leuconostoc sp. C2",1816,30,27,14,27,21,25,12,17
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Liberibacter","Liberibacter crescens","Liberibacter crescens",1817,1,1,3,3,4,7,13,10
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Liberibacter phage SC1","Liberibacter phage SC1",1818,NA,NA,NA,NA,NA,1,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Liberibacter phage SC2","Liberibacter phage SC2",1819,NA,NA,NA,NA,NA,1,NA,NA
NA,"Bacillota","Limnochordia","Limnochordales","Limnochordaceae","Limnochorda","g_Limnochorda","Limnochorda",1820,NA,1,NA,1,NA,NA,NA,1
NA,"Bacillota","Limnochordia","Limnochordales","Limnochordaceae","Limnochorda","Limnochorda pilosa","Limnochorda pilosa",1821,56,68,62,71,33,22,29,42
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans sp. 103DPR2","Limnohabitans sp. 103DPR2",1822,15,9,7,14,18,8,16,17
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans sp. 63ED37-2","Limnohabitans sp. 63ED37-2",1823,29,38,44,37,27,12,16,15
NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua","Listeria innocua",1824,15,14,5,14,17,25,32,27
NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii","Listeria ivanovii",1825,14,9,7,15,29,47,51,32
NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes","Listeria monocytogenes",1826,27,25,15,31,41,56,69,62
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Listeria phage 2389","Listeria phage 2389",1827,NA,NA,NA,NA,1,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Aquingentivirus","Aquingentivirus A500","Listeria phage A500",1828,NA,NA,NA,NA,NA,NA,1,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Herelleviridae","Pecentumvirus","Pecentumvirus list36","Listeria phage List-36",1829,NA,NA,NA,NA,NA,2,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Homburgvirus","Homburgvirus LP26","Listeria phage LP-026",1830,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Psavirus","Psavirus LP302","Listeria phage LP-030-2",1831,NA,NA,NA,NA,1,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Homburgvirus","Homburgvirus LP37","Listeria phage LP-037",1832,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Slepowronvirus","Slepowronvirus LP101","Listeria phage LP-101",1833,NA,NA,NA,NA,NA,1,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Homburgvirus","Homburgvirus LP110","Listeria phage LP-110",1834,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Homburgvirus","Homburgvirus LP114","Listeria phage LP-114",1835,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Homburgvirus","Homburgvirus P70","Listeria phage P70",1836,NA,NA,NA,NA,NA,NA,1,NA
NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria seeligeri","Listeria seeligeri",1837,4,8,8,12,17,42,20,20
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Herelleviridae","Pecentumvirus","Pecentumvirus A511","Pecentumvirus A511",1838,NA,NA,NA,NA,NA,1,NA,NA
NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri","Listeria welshimeri",1839,7,10,7,11,10,26,34,27
NA,"Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Capripoxvirus","Capripoxvirus lumpyskinpox","Lumpy skin disease virus NI-2490",1840,NA,NA,NA,NA,NA,3,1,1
NA,"Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Luteipulveratus","Luteipulveratus mongoliensis","Luteipulveratus mongoliensis",1841,43,44,52,50,16,17,22,19
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Lutibacter","Lutibacter profundi","Lutibacter sp. LP1",1842,8,1,3,9,15,24,33,17
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Urechidicola","Urechidicola croceus","Lutibacter sp. LPB0138",1843,20,20,11,29,28,31,30,31
NA,"Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Lymphocystivirus","Lymphocystivirus paralichthys1","Lymphocystis disease virus - isolate China",1844,5,2,4,3,4,1,1,1
NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lysinibacillus","Lysinibacillus fusiformis","Lysinibacillus fusiformis",1845,19,8,10,9,24,27,31,27
NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lysinibacillus","Lysinibacillus sphaericus","Lysinibacillus sphaericus",1846,10,1,3,9,24,35,38,34
NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lysinibacillus","Lysinibacillus varians","Lysinibacillus varians",1847,21,11,11,12,40,42,35,24
NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Lysobacter","g_Lysobacter","Lysobacter",1848,NA,NA,1,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Lysobacter","Lysobacter antibioticus","Lysobacter antibioticus",1849,31,49,46,39,29,22,27,42
NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Lysobacter","Lysobacter capsici","Lysobacter capsici",1850,25,35,41,31,16,25,30,36
NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Lysobacter","Lysobacter gummosus","Lysobacter gummosus",1851,23,36,31,32,23,21,25,36
NA,"Peploviricota","Herviviricetes","Herpesvirales","Orthoherpesviridae","Cytomegalovirus","Cytomegalovirus macacinebeta3","Macacine herpesvirus 3",1852,1,1,1,NA,NA,NA,NA,1
NA,"Peploviricota","Herviviricetes","Herpesvirales","Orthoherpesviridae","Rhadinovirus","Rhadinovirus macacinegamma5","Macacine gammaherpesvirus 5",1853,NA,NA,NA,NA,NA,1,NA,NA
NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Macrococcoides","Macrococcoides caseolyticum","Macrococcoides caseolyticum",1854,2,2,9,6,14,35,25,19
