"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1_noerr","Healthy_stool_10_10_noerr","Healthy_stool_10_100_noerr","Healthy_stool_10_50_noerr","Healthy_stool_100_1_noerr","Healthy_stool_100_10_noerr","Healthy_stool_100_100_noerr","Healthy_stool_100_50_noerr"
NA,"Methanobacteriota","Thermococci","Thermococcales","Thermococcaceae","Pyrococcus","Pyrococcus abyssi","Pyrococcus abyssi",2081,NA,NA,NA,NA,NA,1,NA,NA
NA,"Methanobacteriota","Thermococci","Thermococcales","Thermococcaceae","Pyrococcus","Pyrococcus furiosus","Pyrococcus furiosus",2082,1,NA,NA,1,1,1,NA,NA
NA,"Methanobacteriota","Thermococci","Thermococcales","Thermococcaceae","Pyrococcus","Pyrococcus horikoshii","Pyrococcus horikoshii",2083,NA,NA,NA,NA,NA,NA,1,NA
NA,"Methanobacteriota","Thermococci","Thermococcales","Thermococcaceae","Pyrococcus","Pyrococcus yayanosii","Pyrococcus yayanosii",2084,NA,NA,1,NA,2,NA,NA,NA
NA,"Thermoproteota","Thermoprotei","Desulfurococcales","Pyrodictiaceae","Pyrodictium","Pyrodictium delaneyi","Pyrodictium delaneyi",2085,NA,1,NA,NA,NA,NA,NA,NA
NA,"Thermoproteota","Thermoprotei","Desulfurococcales","Pyrodictiaceae","Pyrolobus","Pyrolobus fumarii","Pyrolobus fumarii",2086,NA,NA,NA,NA,NA,1,NA,NA
NA,"Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Rabbit coronavirus HKU14","Rabbit coronavirus HKU14",2087,NA,1,NA,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Rahnella","Rahnella aquatilis","Rahnella aquatilis",2088,2,1,2,2,1,2,6,4
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Rahnella","Rahnella aceris","Rahnella sp. Y9602",2089,2,NA,2,2,1,2,4,4
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","g_Ralstonia","Ralstonia",2090,NA,1,1,NA,1,NA,1,NA
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia insidiosa","Ralstonia insidiosa",2091,13,5,9,8,1,5,6,2
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia mannitolilytica","Ralstonia mannitolilytica",2092,5,4,9,5,5,3,6,8
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia pickettii","Ralstonia pickettii",2093,14,8,15,6,10,13,27,12
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia solanacearum","Ralstonia solanacearum",2094,15,20,10,17,4,8,9,13
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","g_Ramlibacter","Ramlibacter",2095,NA,2,NA,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","Ramlibacter tataouinensis","Ramlibacter tataouinensis",2096,14,11,17,12,7,7,9,9
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Raoultella","Raoultella ornithinolytica","Raoultella ornithinolytica",2097,11,8,8,5,8,7,9,11
NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Rathayibacter","Rathayibacter toxicus","Rathayibacter toxicus",2098,NA,4,NA,2,1,NA,NA,NA
NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Rathayibacter","Rathayibacter tritici","Rathayibacter tritici",2099,5,NA,2,3,3,NA,2,2
NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Renibacterium","Renibacterium salmoninarum","Renibacterium salmoninarum",2100,NA,NA,1,NA,2,3,NA,1
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","g_Rhizobium","Rhizobium",2101,NA,1,NA,1,1,NA,2,1
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium etli","Rhizobium etli",2102,9,13,16,15,14,8,12,8
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium gallicum","Rhizobium gallicum",2103,4,4,7,1,4,4,3,4
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium leguminosarum","Rhizobium leguminosarum",2104,11,27,9,20,23,12,12,13
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium phaseoli","Rhizobium phaseoli",2105,7,5,8,9,5,5,6,2
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. IRBG74","Rhizobium sp. IRBG74",2106,10,7,4,6,5,1,1,4
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. N113","Rhizobium sp. N113",2107,2,5,9,7,4,NA,3,2
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. N1314","Rhizobium sp. N1314",2108,2,7,8,7,4,NA,5,3
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. N1341","Rhizobium sp. N1341",2109,2,5,9,7,4,NA,3,2
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. N324","Rhizobium sp. N324",2110,3,3,2,1,3,3,4,3
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. N621","Rhizobium sp. N621",2111,2,5,9,7,4,NA,3,2
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. N6212","Rhizobium sp. N6212",2112,2,5,9,7,4,NA,3,2
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. N731","Rhizobium sp. N731",2113,2,7,8,7,4,NA,5,3
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. N741","Rhizobium sp. N741",2114,2,5,9,7,4,NA,3,2
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. N871","Rhizobium sp. N871",2115,2,5,9,7,4,NA,3,2
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Pseudorhizobium","Pseudorhizobium banfieldiae","Rhizobium sp. NT-26",2116,3,2,5,2,1,5,2,5
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. S41","Rhizobium sp. S41",2117,8,6,3,4,2,NA,3,4
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium tropici","Rhizobium tropici",2118,5,5,2,4,2,2,4,4
NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Rhodanobacteraceae","Rhodanobacter","Rhodanobacter denitrificans","Rhodanobacter denitrificans",2119,4,8,7,4,3,2,2,9
NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Rhodanobacteraceae","f_Rhodanobacteraceae","f_Rhodanobacteraceae","Rhodanobacteraceae",2120,NA,NA,NA,1,NA,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","o_Rhodobacterales","Rhodobacter","Rhodobacter capsulatus","Rhodobacter capsulatus",2121,4,2,4,2,4,2,2,4
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","o_Rhodobacterales","Rhodobacter","Rhodobacter xanthinilyticus","Rhodobacter sp. LPB0142",2122,3,6,7,3,2,2,1,5
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter sphaeroides","Cereibacter sphaeroides",2123,8,12,4,9,9,6,2,9
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","f_Paracoccaceae","f_Paracoccaceae","Paracoccaceae",2124,NA,1,NA,1,NA,NA,NA,NA
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus","g_Rhodococcus","Rhodococcus
 
 <high G+C Gram-positive bacteria>
 
",2125,NA,NA,2,NA,NA,NA,NA,1
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus","Rhodococcus aetherivorans","Rhodococcus aetherivorans",2126,3,5,7,8,3,4,6,5
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Prescottella","Prescottella equi","Prescottella equi",2127,4,1,7,4,3,2,NA,3
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus","Rhodococcus erythropolis","Rhodococcus erythropolis",2128,NA,1,4,3,2,1,1,5
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcoides","Rhodococcoides fascians","Rhodococcoides fascians",2129,6,4,3,2,4,3,1,1
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus","Rhodococcus jostii","Rhodococcus jostii",2130,2,1,3,1,NA,NA,1,2
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus","Rhodococcus opacus","Rhodococcus opacus",2131,4,2,10,4,4,1,4,5
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus","Rhodococcus pyridinivorans","Rhodococcus pyridinivorans",2132,5,6,3,2,2,3,1,3
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. 008","Rhodococcus sp. 008",2133,1,2,5,3,1,NA,1,1
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. B7740","Rhodococcus sp. B7740",2134,5,2,6,1,1,2,1,3
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. p52","Rhodococcus sp. p52",2135,3,3,3,4,2,3,1,2
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. PBTS 1","Rhodococcus sp. PBTS 1",2136,4,NA,5,1,1,1,NA,NA
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcoides","Rhodococcoides fascians","Rhodococcoides fascians",2137,1,5,6,2,2,2,3,NA
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. WB1","Rhodococcus sp. WB1",2138,3,5,7,3,NA,2,2,3
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus","Rhodococcus sp. WMMA185","Rhodococcus sp. WMMA185",2139,3,1,1,NA,NA,1,NA,NA
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","Rhodoferax ferrireducens","Rhodoferax ferrireducens",2140,2,2,3,1,2,2,4,3
NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Rhodoluna","Rhodoluna lacicola","Rhodoluna lacicola",2141,3,1,2,1,2,1,1,1
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Rhodomicrobium","Rhodomicrobium vannielii","Rhodomicrobium vannielii",2142,2,1,3,1,3,NA,NA,3
NA,"Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Rhodopirellula","Rhodopirellula baltica","Rhodopirellula baltica",2143,1,1,1,2,4,NA,NA,1
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rugositalea","Rugositalea oryzae","Rhodoplanes sp. Z2-YC6860",2144,5,7,3,2,2,4,5,2
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","Rhodopseudomonas palustris","Rhodopseudomonas palustris",2145,11,11,29,16,10,11,11,16
NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","f_Rhodospirillaceae","f_Rhodospirillaceae","Rhodospirillaceae",2146,NA,NA,NA,1,NA,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum","g_Rhodospirillum","Rhodospirillum",2147,NA,2,NA,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum","Rhodospirillum centenum","Rhodospirillum centenum",2148,4,6,9,9,3,NA,3,3
NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum","Rhodospirillum rubrum","Rhodospirillum rubrum",2149,2,2,2,3,1,1,2,2
NA,"Rhodothermota","Rhodothermia","Rhodothermales","Rhodothermaceae","Rhodothermus","Rhodothermus marinus","Rhodothermus marinus",2150,7,10,10,13,3,5,4,6
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodovulum","Rhodovulum sulfidophilum","Rhodovulum sulfidophilum",2151,5,3,8,6,2,2,2,3
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia africae","Rickettsia africae",2152,1,NA,NA,NA,NA,NA,1,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia akari","Rickettsia akari",2153,NA,NA,NA,NA,1,NA,1,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia amblyommatis","Rickettsia amblyommatis",2154,1,NA,NA,NA,NA,NA,1,NA
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia australis","Rickettsia australis",2155,1,NA,NA,NA,NA,NA,1,NA
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia bellii","Rickettsia bellii",2156,NA,2,NA,1,1,1,NA,3
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia canadensis","Rickettsia canadensis",2157,NA,NA,NA,1,NA,NA,NA,2
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia conorii","Rickettsia conorii",2158,1,NA,NA,NA,NA,NA,1,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia felis","Rickettsia felis",2159,1,NA,NA,NA,NA,1,1,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia conorii","Rickettsia conorii subsp. heilongjiangensis",2160,2,NA,NA,NA,NA,1,NA,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia japonica","Rickettsia japonica",2161,2,NA,NA,NA,NA,1,NA,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia massiliae","Rickettsia massiliae",2162,1,NA,NA,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia monacensis","Rickettsia monacensis",2163,1,NA,NA,NA,NA,NA,2,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia montanensis","Rickettsia montanensis",2164,1,NA,NA,NA,NA,NA,NA,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia parkeri","Rickettsia parkeri",2165,1,NA,NA,NA,NA,NA,1,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia philipii","Rickettsia philipii",2166,1,NA,NA,NA,NA,NA,1,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia prowazekii","Rickettsia prowazekii",2167,NA,NA,NA,NA,NA,NA,1,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia rhipicephali","Rickettsia rhipicephali",2168,1,NA,NA,NA,NA,1,1,NA
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia rickettsii","Rickettsia rickettsii",2169,1,NA,NA,NA,NA,NA,1,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia slovaca","Rickettsia slovaca",2170,1,NA,NA,NA,NA,1,1,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia typhi","Rickettsia typhi",2171,NA,1,NA,1,NA,NA,NA,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","o_Rickettsiales","o_Rickettsiales","Rickettsiales bacterium Ac37b","Rickettsiales bacterium Ac37b",2172,2,2,1,1,NA,1,2,2
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Riemerella","Riemerella anatipestifer","Riemerella anatipestifer",2173,3,NA,2,6,4,8,3,1
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Rivulariaceae","Rivularia","Rivularia sp. PCC 7116","Rivularia sp. PCC 7116",2174,7,2,1,4,6,NA,1,1
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Robiginitalea","Robiginitalea biformata","Robiginitalea biformata",2175,11,10,6,14,8,4,4,5
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Roseateles","g_Roseateles","Roseateles",2176,NA,2,NA,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Roseateles","Roseateles depolymerans","Roseateles depolymerans",2177,4,12,7,11,1,1,4,3
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia hominis","Roseburia hominis",2178,159,241,198,286,583,1393,1602,1454
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Roseicyclus","Roseicyclus elongatus","Roseicyclus elongatus",2179,3,7,3,NA,1,2,NA,2
NA,"Chloroflexota","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexus","Roseiflexus castenholzii","Roseiflexus castenholzii",2180,1,2,4,3,5,3,4,2
NA,"Chloroflexota","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexus","Roseiflexus sp. RS-1","Roseiflexus sp. RS-1",2181,3,2,3,3,1,4,1,6
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Roseobacter","g_Roseobacter","Roseobacter",2182,NA,NA,1,NA,NA,NA,1,NA
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Roseobacter","Roseobacter denitrificans","Roseobacter denitrificans",2183,3,3,NA,3,NA,1,2,1
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Roseobacter","Roseobacter litoralis","Roseobacter litoralis",2184,4,4,2,5,NA,1,NA,1
NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Rothia","Rothia dentocariosa","Rothia dentocariosa",2185,2,1,2,1,1,1,1,3
NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Rothia","Rothia mucilaginosa","Rothia mucilaginosa",2186,5,5,7,5,3,2,2,2
NA,"Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Rubinisphaera","Rubinisphaera brasiliensis","Rubinisphaera brasiliensis",2187,NA,NA,NA,1,3,2,1,3
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Rubrivivax","Rubrivivax gelatinosus","Rubrivivax gelatinosus",2188,7,6,6,14,3,4,4,4
NA,"Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter","Rubrobacter radiotolerans","Rubrobacter radiotolerans",2189,1,NA,3,3,NA,1,1,1
NA,"Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter","Rubrobacter xylanophilus","Rubrobacter xylanophilus",2190,2,5,4,6,NA,1,1,3
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Ruegeria","g_Ruegeria","Ruegeria",2191,NA,2,1,NA,NA,NA,1,NA
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Tritonibacter","Tritonibacter mobilis","Tritonibacter mobilis",2192,4,2,1,3,1,2,3,3
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Ruegeria","Ruegeria pomeroyi","Ruegeria pomeroyi",2193,3,5,8,5,2,3,4,3
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Ruegeria","Ruegeria sp. TM1040","Ruegeria sp. TM1040",2194,3,2,1,1,NA,1,4,2
NA,"Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Rufibacter","Rufibacter sp. DG15C","Rufibacter sp. DG15C",2195,12,5,8,9,13,4,2,9
NA,"Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Rufibacter","Rufibacter radiotolerans","Rufibacter sp. DG31D",2196,10,4,5,4,5,4,4,2
NA,"Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Rufibacter","Rufibacter tibetensis","Rufibacter tibetensis",2197,18,7,5,14,9,6,3,4
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminiclostridium","g_Ruminiclostridium","Ruminiclostridium",2198,NA,1,NA,NA,NA,NA,NA,NA
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","f_Oscillospiraceae","Hungateiclostridiaceae bacterium KB18","Ruminiclostridium sp. KB18",2199,50,78,72,120,30,36,26,60
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Acetivibrio","Acetivibrio thermocellus","Acetivibrio thermocellus",2200,3,5,3,2,4,11,10,12
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus albus","Ruminococcus albus",2201,30,46,34,48,19,25,19,33
NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus bicirculans (ex Wegman et al. 2014)","Ruminococcus bicirculans (ex Liu et al. 2021)
 
 
 <species>
 
",2202,35,50,46,60,30,47,55,51
NA,"Bacillota","Bacilli","Bacillales","Caryophanaceae","Rummeliibacillus","Rummeliibacillus stabekisii","Rummeliibacillus stabekisii",2203,1,2,1,5,4,6,1,1
NA,"Bacteroidota","Cytophagia","Cytophagales","Spirosomataceae","Runella","Runella slithyformis","Runella slithyformis",2204,5,2,5,10,8,4,7,3
NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Saccharomonospora","Saccharomonospora viridis","Saccharomonospora viridis",2205,1,3,4,NA,2,1,3,NA
NA,"Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Saccharophagus","Saccharophagus degradans","Saccharophagus degradans",2206,2,3,2,5,1,1,1,2
NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","Saccharopolyspora erythraea","Saccharopolyspora erythraea",2207,4,4,8,6,2,1,1,5
NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Saccharothrix","Saccharothrix espanaensis","Saccharothrix espanaensis",2208,2,6,7,8,3,1,3,3
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Salicola phage CGphi29","Salicola phage CGphi29",2209,NA,NA,NA,NA,NA,NA,1,NA
NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Salimicrobium","Salimicrobium jeotgali","Salimicrobium jeotgali",2210,NA,NA,NA,4,1,5,6,2
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natronoarchaeaceae","Salinarchaeum","Salinarchaeum sp. Harcht-Bsk1","Salinarchaeum sp. Harcht-Bsk1",2211,NA,NA,2,1,4,1,2,1
NA,"Rhodothermota","Rhodothermia","Rhodothermales","Salinibacteraceae","Salinibacter","Salinibacter ruber","Salinibacter ruber",2212,5,3,3,5,2,3,2,4
NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus","Salinicoccus halodurans","Salinicoccus halodurans",2213,NA,3,3,2,3,1,3,1
NA,"Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Salinispira","Salinispira pacifica","Salinispira pacifica",2214,3,5,5,6,1,7,1,4
NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Salinispora","Salinispora arenicola","Salinispora arenicola",2215,1,4,5,7,2,NA,2,3
NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Salinispora","Salinispora tropica","Salinispora tropica",2216,1,1,1,3,1,1,2,3
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella bongori","Salmonella bongori",2217,3,3,NA,1,1,2,2,4
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","Salmonella enterica",2218,4,13,8,7,22,28,50,37
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Schitoviridae","Ithacavirus","Ithacavirus SP058","Salmonella phage FSL SP-058",2219,NA,NA,NA,1,NA,NA,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Schitoviridae","Ithacavirus","Ithacavirus SP076","Salmonella phage FSL SP-076",2220,NA,NA,NA,1,NA,NA,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Casjensviridae","Chivirus","Chivirus FSLSP088","Salmonella phage FSLSP088",2221,1,1,1,NA,2,NA,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Punavirus","Punavirus SJ46","Salmonella phage SJ46",2222,NA,NA,NA,NA,NA,4,7,3
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Salmonella phage SSU5","Salmonella phage SSU5",2223,NA,NA,NA,NA,1,NA,NA,NA
NA,"Myxococcota","p_Myxococcota","Polyangiales","Sandaracinaceae","Sandaracinus","Sandaracinus amylolyticus","Sandaracinus amylolyticus",2224,3,4,5,4,3,5,4,2
NA,"Actinomycetota","Actinomycetes","Micrococcales","Sanguibacteraceae","Sanguibacter","g_Sanguibacter","Sanguibacter",2225,1,NA,NA,NA,1,NA,NA,NA
NA,"Actinomycetota","Actinomycetes","Micrococcales","Sanguibacteraceae","Sanguibacter","Sanguibacter keddieii","Sanguibacter keddieii",2226,1,2,7,3,NA,6,NA,2
NA,"Bacteroidota","Saprospiria","Saprospirales","Saprospiraceae","Saprospira","Saprospira grandis","Saprospira grandis",2227,2,2,2,NA,2,3,NA,3
