taxon	nb	tax_abundance	sample
78346	1	0.05972813343067716	healthy_stool_500_10
61171	1	0.05900134788802242	healthy_stool_500_10
1604	1	0.05887758591065091	healthy_stool_500_10
1871336	1	0.058572959780218904	healthy_stool_500_10
169435	1	0.056423456653642685	healthy_stool_500_10
487698	1	0.054790772873434326	healthy_stool_500_10
620903	1	0.05465062142333301	healthy_stool_500_10
1613	1	0.05395001496061533	healthy_stool_500_10
847	1	0.05315304350183357	healthy_stool_500_10
358743	1	0.05209741299006348	healthy_stool_500_10
626933	1	0.05120715028629589	healthy_stool_500_10
133448	1	0.049754147554959466	healthy_stool_500_10
1502943	1	0.049614158491707534	healthy_stool_500_10
1406512	1	0.04950679758612637	healthy_stool_500_10
187326	1	0.04921270340278463	healthy_stool_500_10
548	1	0.04833426014184195	healthy_stool_500_10
52584	1	0.04776449108350574	healthy_stool_500_10
187101	1	0.04652402953992534	healthy_stool_500_10
33036	1	0.04642462558996522	healthy_stool_500_10
1282	1	0.045827679932474344	healthy_stool_500_10
1579	1	0.04577373270128824	healthy_stool_500_10
1034346	1	0.0454239282295383	healthy_stool_500_10
188913	1	0.04481382923724524	healthy_stool_500_10
1309	1	0.04416821392117406	healthy_stool_500_10
1302	1	0.043152866947118285	healthy_stool_500_10
1598	1	0.042624703719413015	healthy_stool_500_10
419015	1	0.04211714042346146	healthy_stool_500_10
39950	1	0.041116489459277254	healthy_stool_500_10
43675	1	0.040959426578716	healthy_stool_500_10
460384	1	0.04006480262813568	healthy_stool_500_10
1245	1	0.039874183665049974	healthy_stool_500_10
1323	1	0.038557585887217714	healthy_stool_500_10
1115758	1	0.03847301713585728	healthy_stool_500_10
1911679	1	0.03796848119474116	healthy_stool_500_10
33035	1	0.03722592092957239	healthy_stool_500_10
137591	1	0.03698176070242412	healthy_stool_500_10
1599	1	0.036352047698534486	healthy_stool_500_10
197614	1	0.035449547985757786	healthy_stool_500_10
571	1	0.034940198434462735	healthy_stool_500_10
28038	1	0.03256331892153081	healthy_stool_500_10
1261	1	0.032236468990851044	healthy_stool_500_10
1660	1	0.03219384244288098	healthy_stool_500_10
671266	1	0.0317287317089895	healthy_stool_500_10
1679444	1	0.028818330202321787	healthy_stool_500_10
626930	1	0.02880826221765838	healthy_stool_500_10
1465754	1	0.02804394211466867	healthy_stool_500_10
102148	1	0.027005918976998878	healthy_stool_500_10
333367	1	0.027004353103808162	healthy_stool_500_10
33959	1	0.026856059113115026	healthy_stool_500_10
291645	1	0.026679092244440383	healthy_stool_500_10
1747	1	0.02624658647009822	healthy_stool_500_10
59310	1	0.025641301087984028	healthy_stool_500_10
584	1	0.025264725984202832	healthy_stool_500_10
40214	1	0.025143747781392545	healthy_stool_500_10
419005	1	0.024625548146804708	healthy_stool_500_10
545	1	0.024446737027483175	healthy_stool_500_10
1381	1	0.02439943605806228	healthy_stool_500_10
1305	1	0.02415700409095417	healthy_stool_500_10
31971	1	0.023972706615934793	healthy_stool_500_10
1912897	1	0.023627379381604304	healthy_stool_500_10
1605	1	0.02341036095642883	healthy_stool_500_10
28139	1	0.023214928383164184	healthy_stool_500_10
29363	1	0.02204764531336418	healthy_stool_500_10
209880	1	0.0214173175592589	healthy_stool_500_10
1776392	1	0.021294135534920915	healthy_stool_500_10
1197717	1	0.021161245096800396	healthy_stool_500_10
1590	1	0.021150191191979854	healthy_stool_500_10
428712	1	0.020755962317855692	healthy_stool_500_10
47715	1	0.02027501886614666	healthy_stool_500_10
638849	1	0.019665813001525343	healthy_stool_500_10
1596	1	0.019614510356172534	healthy_stool_500_10
296	1	0.019398187874637363	healthy_stool_500_10
861	1	0.019355781708820064	healthy_stool_500_10
113107	1	0.019301022543386996	healthy_stool_500_10
84135	1	0.019282893211556424	healthy_stool_500_10
281920	1	0.019056723127510677	healthy_stool_500_10
569	1	0.01891267439302356	healthy_stool_500_10
1366	1	0.018820253077588077	healthy_stool_500_10
1849041	1	0.01868888211641555	healthy_stool_500_10
544580	1	0.018183116674868202	healthy_stool_500_10
309120	1	0.01810135489619045	healthy_stool_500_10
242750	1	0.01739187515205853	healthy_stool_500_10
1528099	1	0.017137310567487418	healthy_stool_500_10
114527	1	0.01704645512524265	healthy_stool_500_10
33033	1	0.016909992176435094	healthy_stool_500_10
703	1	0.01687121651660823	healthy_stool_500_10
502393	1	0.01680169174693946	healthy_stool_500_10
249188	1	0.016661644688384263	healthy_stool_500_10
1532	1	0.016310320739686263	healthy_stool_500_10
184870	1	0.016129398591322425	healthy_stool_500_10
134821	1	0.01606877030118923	healthy_stool_500_10
68892	1	0.01595312766628814	healthy_stool_500_10
849	1	0.015768412625084556	healthy_stool_500_10
218139	1	0.015663348333516413	healthy_stool_500_10
546367	1	0.015649336668224538	healthy_stool_500_10
539813	1	0.015507596146811171	healthy_stool_500_10
47770	1	0.01540790222033422	healthy_stool_500_10
208223	1	0.014961674757216879	healthy_stool_500_10
881260	1	0.014923316663574156	healthy_stool_500_10
1547597	1	0.014920753271165644	healthy_stool_500_10
36834	1	0.014903029906458615	healthy_stool_500_10
582	1	0.014767355693776813	healthy_stool_500_10
54291	1	0.014716748992064307	healthy_stool_500_10
1639133	1	0.014575576824623866	healthy_stool_500_10
57706	1	0.014542774681043114	healthy_stool_500_10
33032	1	0.01389419000543988	healthy_stool_500_10
598660	1	0.01313783845713194	healthy_stool_500_10
1310	1	0.012987839404520043	healthy_stool_500_10
190976	1	0.012819989397533671	healthy_stool_500_10
491921	1	0.012335891001321873	healthy_stool_500_10
33029	1	0.01227385922484734	healthy_stool_500_10
626937	1	0.012172657420483065	healthy_stool_500_10
1353	1	0.011693859794998405	healthy_stool_500_10
33034	1	0.011642487555281605	healthy_stool_500_10
1255	1	0.011301915935826664	healthy_stool_500_10
33945	1	0.011253060692275649	healthy_stool_500_10
315405	1	0.011137012090251018	healthy_stool_500_10
53345	1	0.010977988968436164	healthy_stool_500_10
33010	1	0.010787973156505438	healthy_stool_500_10
108981	1	0.010694600718094818	healthy_stool_500_10
1335	1	0.010523073808875483	healthy_stool_500_10
122355	1	0.010476004820667961	healthy_stool_500_10
565	1	0.010263510029154661	healthy_stool_500_10
197	1	0.010054599347389002	healthy_stool_500_10
29347	1	0.010037270350744854	healthy_stool_500_10
293	1	0.010027550337901592	healthy_stool_500_10
155865	1	0.009918356780734215	healthy_stool_500_10
105841	1	0.00966947573589239	healthy_stool_500_10
1563222	1	0.009639039800688776	healthy_stool_500_10
1311	1	0.009432251747026096	healthy_stool_500_10
35703	1	0.008951505479348568	healthy_stool_500_10
55565	1	0.008845756843200785	healthy_stool_500_10
78448	1	0.008812281954100993	healthy_stool_500_10
70346	1	0.008652330907432398	healthy_stool_500_10
156456	1	0.00859636543968943	healthy_stool_500_10
87541	1	0.008575266748326801	healthy_stool_500_10
169292	1	0.008554794406240549	healthy_stool_500_10
213	1	0.008550282371639038	healthy_stool_500_10
417368	1	0.008484689683538195	healthy_stool_500_10
73098	1	0.008401849192217859	healthy_stool_500_10
671267	1	0.008331756068576234	healthy_stool_500_10
215	1	0.008156401469335028	healthy_stool_500_10
358742	1	0.008118843710878728	healthy_stool_500_10
507750	1	0.00807720308306579	healthy_stool_500_10
755172	1	0.008069385316172734	healthy_stool_500_10
1254	1	0.008005648477779436	healthy_stool_500_10
98671	1	0.007727676988771946	healthy_stool_500_10
152331	1	0.00760186197766139	healthy_stool_500_10
85698	1	0.00749490703920377	healthy_stool_500_10
44742	1	0.007426031816932647	healthy_stool_500_10
574930	1	0.007387128567438334	healthy_stool_500_10
1694	1	0.007356994207812146	healthy_stool_500_10
501571	1	0.00730203785834764	healthy_stool_500_10
5476	1	0.0070129196720342835	healthy_stool_500_10
1577792	1	0.006815190484756553	healthy_stool_500_10
564	1	0.006717398804229874	healthy_stool_500_10
37734	1	0.006705498167980245	healthy_stool_500_10
1655	1	0.0066206974354063135	healthy_stool_500_10
33968	1	0.00643823261197315	healthy_stool_500_10
54007	1	0.0063995265465102615	healthy_stool_500_10
341694	1	0.006258679152768639	healthy_stool_500_10
1625	1	0.006251719716365364	healthy_stool_500_10
871324	1	0.006211992933563336	healthy_stool_500_10
1393034	1	0.006025074070832041	healthy_stool_500_10
884684	1	0.0058058750222502176	healthy_stool_500_10
1744	1	0.005696878649114267	healthy_stool_500_10
2741	1	0.005633733362815215	healthy_stool_500_10
216778	1	0.005608632995520734	healthy_stool_500_10
53442	1	0.005599817709409914	healthy_stool_500_10
1514105	1	0.0055295042036155005	healthy_stool_500_10
28080	1	0.005456093748621614	healthy_stool_500_10
856	1	0.005442928814758752	healthy_stool_500_10
270498	1	0.005379795127520372	healthy_stool_500_10
2064768	1	0.005280831941865807	healthy_stool_500_10
1379	1	0.00527152949520676	healthy_stool_500_10
148604	1	0.005217385079989283	healthy_stool_500_10
1589	1	0.005189361749405425	healthy_stool_500_10
851	1	0.005178435434252288	healthy_stool_500_10
626938	1	0.00513703838671347	healthy_stool_500_10
1601	1	0.004884445642456603	healthy_stool_500_10
158787	1	0.00485699066584568	healthy_stool_500_10
146827	1	0.004810559625975161	healthy_stool_500_10
84109	1	0.0047838237911259195	healthy_stool_500_10
1632	1	0.004745001735056314	healthy_stool_500_10
1077256	1	0.004717593154688078	healthy_stool_500_10
1078480	1	0.004542888102844529	healthy_stool_500_10
78345	1	0.004495436345634869	healthy_stool_500_10
106588	1	0.0042817584499329755	healthy_stool_500_10
1736	1	0.004183062042673867	healthy_stool_500_10
479117	1	0.004002035502764006	healthy_stool_500_10
199	1	0.003970973218284059	healthy_stool_500_10
1945634	1	0.003955140500466605	healthy_stool_500_10
51288	1	0.003943147071731628	healthy_stool_500_10
29391	1	0.003885789716707973	healthy_stool_500_10
739	1	0.003805199443158047	healthy_stool_500_10
2047	1	0.003785365049408709	healthy_stool_500_10
51664	1	0.0036924797715463353	healthy_stool_500_10
1870995	1	0.0035383746514564777	healthy_stool_500_10
1633	1	0.0034893918182380967	healthy_stool_500_10
1110546	1	0.0034802169612464452	healthy_stool_500_10
83655	1	0.003454293060644246	healthy_stool_500_10
38286	1	0.0034328811946434984	healthy_stool_500_10
28141	1	0.0034091611155690022	healthy_stool_500_10
28132	1	0.0033909273921924237	healthy_stool_500_10
648	1	0.003309490387213434	healthy_stool_500_10
626931	1	0.003251854654733644	healthy_stool_500_10
1914243	1	0.003237344229832814	healthy_stool_500_10
423477	1	0.0032154915995265274	healthy_stool_500_10
871325	1	0.003139192978425291	healthy_stool_500_10
837	1	0.0031210636465947585	healthy_stool_500_10
654	1	0.0030879019321331546	healthy_stool_500_10
1246	1	0.002968570795938332	healthy_stool_500_10
137838	1	0.002920191113874895	healthy_stool_500_10
2051	1	0.0029136724417771582	healthy_stool_500_10
484	1	0.002874502413887394	healthy_stool_500_10
44008	1	0.0028737832721257264	healthy_stool_500_10
79604	1	0.0028083993671169554	healthy_stool_500_10
67827	1	0.002731172821161947	healthy_stool_500_10
230143	1	0.0027171263586879997	healthy_stool_500_10
329	1	0.002659339838419477	healthy_stool_500_10
208962	1	0.0026055085978401427	healthy_stool_500_10
322505	1	0.0025781696118359443	healthy_stool_500_10
1364	1	0.002442367809486701	healthy_stool_500_10
651	1	0.002413126577532271	healthy_stool_500_10
651822	1	0.0023863443464403424	healthy_stool_500_10
341220	1	0.0023448893035981594	healthy_stool_500_10
28090	1	0.0022969039895975813	healthy_stool_500_10
470565	1	0.00225579691857557	healthy_stool_500_10
1376	1	0.002220964939377176	healthy_stool_500_10
156979	1	0.0022101546148307564	healthy_stool_500_10
178214	1	0.0021789879388047577	healthy_stool_500_10
575	1	0.002139910703400367	healthy_stool_500_10
38301	1	0.0021334152294239742	healthy_stool_500_10
4932	1	0.002069226027664439	healthy_stool_500_10
33007	1	0.002054541616853526	healthy_stool_500_10
1382	1	0.0020483825156366263	healthy_stool_500_10
42817	1	0.0020435109101543366	healthy_stool_500_10
1252	1	0.0020366558652971066	healthy_stool_500_10
310514	1	0.0020014295180358663	healthy_stool_500_10
57480	1	0.0019897144667570185	healthy_stool_500_10
1492	1	0.0019641385379749834	healthy_stool_500_10
736	1	0.001866196069659559	healthy_stool_500_10
261392	1	0.0018298562125737918	healthy_stool_500_10
859	1	0.001820159397851893	healthy_stool_500_10
191610	1	0.0017733339899185215	healthy_stool_500_10
1244	1	0.0017576056636471255	healthy_stool_500_10
126156	1	0.0017418773373757228	healthy_stool_500_10
1796646	1	0.0017257430439807956	healthy_stool_500_10
1608994	1	0.001692906103218007	healthy_stool_500_10
1280	1	0.0016657643012452346	healthy_stool_500_10
1365	1	0.0016412090898023461	healthy_stool_500_10
585	1	0.0016261651081106024	healthy_stool_500_10
67824	1	0.0015450296787090853	healthy_stool_500_10
43767	1	0.0015272019224560314	healthy_stool_500_10
1580	1	0.001516693173487084	healthy_stool_500_10
1629	1	0.0015056160705452016	healthy_stool_500_10
89153	1	0.001470076548645811	healthy_stool_500_10
1727	1	0.0014638594521255528	healthy_stool_500_10
45634	1	0.0014328203657669434	healthy_stool_500_10
66228	1	0.0013945666636702796	healthy_stool_500_10
544581	1	0.0013638175538284768	healthy_stool_500_10
1317	1	0.0013603378356268356	healthy_stool_500_10
735	1	0.001327558890167412	healthy_stool_500_10
28197	1	0.0013266889606169984	healthy_stool_500_10
214853	1	0.0012922513494814632	healthy_stool_500_10
1383	1	0.0012642280188976053	healthy_stool_500_10
580	1	0.0012574773655864274	healthy_stool_500_10
133926	1	0.0012460290927030424	healthy_stool_500_10
1281	1	0.001233710890269244	healthy_stool_500_10
35818	1	0.0012156395537420766	healthy_stool_500_10
72557	1	0.00118477445329355	healthy_stool_500_10
61592	1	0.0011704032171207873	healthy_stool_500_10
824	1	0.0011651604416969884	healthy_stool_500_10
2098	1	0.0011390625551847056	healthy_stool_500_10
38303	1	0.0011106796537200172	healthy_stool_500_10
59561	1	0.0010912976233368908	healthy_stool_500_10
34062	1	0.0010846281634504216	healthy_stool_500_10
204	1	0.001082528733468764	healthy_stool_500_10
82347	1	0.0010734582680231649	healthy_stool_500_10
28901	1	0.0010592958149425002	healthy_stool_500_10
556499	1	0.0010357033255353994	healthy_stool_500_10
38289	1	0.0010106957507262935	healthy_stool_500_10
66851	1	9.944686648459928e-4	healthy_stool_500_10
33011	1	9.64438696765864e-4	healthy_stool_500_10
237576	1	9.133564335658189e-4	healthy_stool_500_10
421530	1	9.133448345051472e-4	healthy_stool_500_10
419208	1	8.493064205343444e-4	healthy_stool_500_10
131110	1	8.488772552894767e-4	healthy_stool_500_10
860	1	8.483436984985632e-4	healthy_stool_500_10
36740	1	8.462442685169056e-4	healthy_stool_500_10
461393	1	8.288804746907346e-4	healthy_stool_500_10
267818	1	8.246468175454102e-4	healthy_stool_500_10
210	1	8.205987453708339e-4	healthy_stool_500_10
59814	1	8.176525839601193e-4	healthy_stool_500_10
1505	1	8.045572444612877e-4	healthy_stool_500_10
170994	1	7.987925113072407e-4	healthy_stool_500_10
41202	1	7.919374664500172e-4	healthy_stool_500_10
515393	1	7.916126927511953e-4	healthy_stool_500_10
285	1	7.915662965085082e-4	healthy_stool_500_10
105612	1	7.864743088734423e-4	healthy_stool_500_10
109790	1	7.651436362974101e-4	healthy_stool_500_10
1755241	1	7.603416251791443e-4	healthy_stool_500_10
78258	1	7.457036106109248e-4	healthy_stool_500_10
5482	1	7.232478291496877e-4	healthy_stool_500_10
1288	1	7.227490695407895e-4	healthy_stool_500_10
1587	1	6.920231578203302e-4	healthy_stool_500_10
1833	1	6.896337513218723e-4	healthy_stool_500_10
165179	1	7.400955150539981	healthy_stool_500_50
853	1	5.539652729206673	healthy_stool_500_50
821	1	4.563113198814279	healthy_stool_500_50
820	1	4.01941219982069	healthy_stool_500_50
40518	1	3.087515355947163	healthy_stool_500_50
39491	1	3.082720362286625	healthy_stool_500_50
1680	1	2.8999135419234534	healthy_stool_500_50
74426	1	2.6510538647254567	healthy_stool_500_50
28117	1	2.4987280467861948	healthy_stool_500_50
357276	1	2.0371341280202597	healthy_stool_500_50
1150298	1	1.9769045172028104	healthy_stool_500_50
301302	1	1.9158325015157596	healthy_stool_500_50
216816	1	1.6718344423968952	healthy_stool_500_50
239935	1	1.4086744360020103	healthy_stool_500_50
649756	1	1.2737317269372745	healthy_stool_500_50
46506	1	1.2585928459619957	healthy_stool_500_50
562	1	1.23988380074602	healthy_stool_500_50
88431	1	1.2187919228837865	healthy_stool_500_50
33039	1	1.0434875376388322	healthy_stool_500_50
39485	1	0.992025538244735	healthy_stool_500_50
310297	1	0.9827886777756477	healthy_stool_500_50
823	1	0.943034169353939	healthy_stool_500_50
39488	1	0.9368149734192255	healthy_stool_500_50
33043	1	0.8354547695415455	healthy_stool_500_50
410072	1	0.8126180353793763	healthy_stool_500_50
28116	1	0.8057353523091944	healthy_stool_500_50
47678	1	0.7718434489007876	healthy_stool_500_50
360807	1	0.7539458094912013	healthy_stool_500_50
487174	1	0.7280498468038924	healthy_stool_500_50
2173	1	0.7132384608265556	healthy_stool_500_50
28052	1	0.7047597360073818	healthy_stool_500_50
45851	1	0.7031348630634355	healthy_stool_500_50
46503	1	0.6806723694663509	healthy_stool_500_50
40520	1	0.67300543624695075	healthy_stool_500_50
214856	1	0.625041299539691	healthy_stool_500_50
818	1	0.6008914538411594	healthy_stool_500_50
418240	1	0.5537913716304382	healthy_stool_500_50
166486	1	0.5230241185880818	healthy_stool_500_50
626940	1	0.45101382097853987	healthy_stool_500_50
817	1	0.44919937013521166	healthy_stool_500_50
363265	1	0.44805477443945146	healthy_stool_500_50
28111	1	0.44013255738086804	healthy_stool_500_50
39486	1	0.39495009103789464	healthy_stool_500_50
246787	1	0.392903612109582	healthy_stool_500_50
1681	1	0.3785671393996464	healthy_stool_500_50
28118	1	0.3611316029801399	healthy_stool_500_50
46228	1	0.3513682572237348	healthy_stool_500_50
371601	1	0.3466332891393675	healthy_stool_500_50
1628085	1	0.3408505013869823	healthy_stool_500_50
28026	1	0.3258528821290384	healthy_stool_500_50
301301	1	0.3014306081916987	healthy_stool_500_50
1304	1	0.29695405387692464	healthy_stool_500_50
33038	1	0.293937766253661	healthy_stool_500_50
116085	1	0.28917564574051624	healthy_stool_500_50
1308	1	0.2809141451941685	healthy_stool_500_50
28125	1	0.26305901730971487	healthy_stool_500_50
1501391	1	0.24683772439789983	healthy_stool_500_50
1735	1	0.23981112748265662	healthy_stool_500_50
204516	1	0.2302871673268624	healthy_stool_500_50
573	1	0.2144445459543332	healthy_stool_500_50
1550024	1	0.2125933511162177	healthy_stool_500_50
745368	1	0.20767732002824585	healthy_stool_500_50
329854	1	0.18093505418256145	healthy_stool_500_50
328814	1	0.17801526494493602	healthy_stool_500_50
100886	1	0.1747600921225187	healthy_stool_500_50
310298	1	0.17206824220570616	healthy_stool_500_50
1686	1	0.1708154790851541	healthy_stool_500_50
446660	1	0.16217041759301776	healthy_stool_500_50
292800	1	0.15659331582435587	healthy_stool_500_50
338188	1	0.14625098943931333	healthy_stool_500_50
33025	1	0.14137444002635915	healthy_stool_500_50
674529	1	0.13567739202826634	healthy_stool_500_50
487175	1	0.13462893475193527	healthy_stool_500_50
572010	1	0.1294254988937834	healthy_stool_500_50
1683	1	0.12918065568888626	healthy_stool_500_50
39490	1	0.12917164200585354	healthy_stool_500_50
1623	1	0.12377252980732917	healthy_stool_500_50
218538	1	0.12015315996134243	healthy_stool_500_50
39496	1	0.11709508558795731	healthy_stool_500_50
28127	1	0.1170043611894625	healthy_stool_500_50
1260	1	0.11278194786151098	healthy_stool_500_50
119219	1	0.10988562906645424	healthy_stool_500_50
901	1	0.10907779386659348	healthy_stool_500_50
187327	1	0.10666665302561597	healthy_stool_500_50
454155	1	0.10272640478032094	healthy_stool_500_50
261299	1	0.10210267696196892	healthy_stool_500_50
28025	1	0.09846974462227798	healthy_stool_500_50
291644	1	0.0975075178165107	healthy_stool_500_50
1318	1	0.09493889095157836	healthy_stool_500_50
84112	1	0.08205183429250978	healthy_stool_500_50
386414	1	0.08119836409389806	healthy_stool_500_50
1352	1	0.07923434002644096	healthy_stool_500_50
28128	1	0.07906292508577971	healthy_stool_500_50
626929	1	0.0756274140347707	healthy_stool_500_50
244366	1	0.07294568029839678	healthy_stool_500_50
471189	1	0.07052419083243214	healthy_stool_500_50
1981510	1	0.07027966885298684	healthy_stool_500_50
29466	1	0.07025503618767782	healthy_stool_500_50
28130	1	0.06719263253458355	healthy_stool_500_50
907	1	0.06695151651344786	healthy_stool_500_50
1099853	1	0.06649434974161667	healthy_stool_500_50
626932	1	0.06586039759154337	healthy_stool_500_50
52226	1	0.06348811534505937	healthy_stool_500_50
84024	1	0.05831020480384903	healthy_stool_500_50
154288	1	0.05714352687601755	healthy_stool_500_50
208479	1	0.05348662207810248	healthy_stool_500_50
850	1	0.05316084942969747	healthy_stool_500_50
387661	1	0.052450271288653254	healthy_stool_500_50
40324	1	0.05226235601347119	healthy_stool_500_50
328812	1	0.05051424226146174	healthy_stool_500_50
437897	1	0.04775573725627429	healthy_stool_500_50
33031	1	0.04672302486968271	healthy_stool_500_50
39483	1	0.04597670353676849	healthy_stool_500_50
544645	1	0.04466114649005668	healthy_stool_500_50
729	1	0.04458990062185595	healthy_stool_500_50
1531	1	0.044187932973413196	healthy_stool_500_50
150055	1	0.04418223808198395	healthy_stool_500_50
1463165	1	0.042694697896826755	healthy_stool_500_50
487173	1	0.0413661304122126	healthy_stool_500_50
35833	1	0.04018375117799438	healthy_stool_500_50
33037	1	0.038319050343114315	healthy_stool_500_50
1351	1	0.03757003652751757	healthy_stool_500_50
1547	1	0.03519437576409442	healthy_stool_500_50
1522	1	0.03463345962808208	healthy_stool_500_50
1297617	1	0.03456629122466329	healthy_stool_500_50
225992	1	0.0330687349393591	healthy_stool_500_50
387090	1	0.03253359432101743	healthy_stool_500_50
1685	1	0.031889516305316154	healthy_stool_500_50
328813	1	0.0306143981531864	healthy_stool_500_50
167	1	0.030056894432276528	healthy_stool_500_50
28123	1	0.02962028770356718	healthy_stool_500_50
39777	1	0.029560205630469873	healthy_stool_500_50
147207	1	0.028348614250504892	healthy_stool_500_50
1653434	1	0.028279111716415204	healthy_stool_500_50
827	1	0.027370584443861288	healthy_stool_500_50
76517	1	0.026189238296523677	healthy_stool_500_50
1689	1	0.025861457585494557	healthy_stool_500_50
1720294	1	0.02459845237703961	healthy_stool_500_50
46507	1	0.024368153098383267	healthy_stool_500_50
2317	1	0.02409641412222945	healthy_stool_500_50
1472761	1	0.02393563029124876	healthy_stool_500_50
1940789	1	0.023858563624155317	healthy_stool_500_50
1432052	1	0.023815916506366094	healthy_stool_500_50
1267	1	0.02329184767382743	healthy_stool_500_50
172901	1	0.023244772810236028	healthy_stool_500_50
544644	1	0.02228404882304051	healthy_stool_500_50
33964	1	0.021479590525921313	healthy_stool_500_50
1624	1	0.021164431231016155	healthy_stool_500_50
154046	1	0.02024752949793643	healthy_stool_500_50
2702	1	0.020196349728192935	healthy_stool_500_50
39778	1	0.02007085549937376	healthy_stool_500_50
1354	1	0.019857222817658136	healthy_stool_500_50
160404	1	0.019838130080746273	healthy_stool_500_50
100884	1	0.019386703397895316	healthy_stool_500_50
1358	1	0.019245275418141423	healthy_stool_500_50
706562	1	0.01895053895950671	healthy_stool_500_50
1584	1	0.018599542849232997	healthy_stool_500_50
1512	1	0.018187563943237908	healthy_stool_500_50
1134687	1	0.018040704186369605	healthy_stool_500_50
1343	1	0.017245375794557614	healthy_stool_500_50
40519	1	0.016713024510793466	healthy_stool_500_50
1299998	1	0.01643212011697099	healthy_stool_500_50
158847	1	0.016218038688141558	healthy_stool_500_50
1363	1	0.015921631534317277	healthy_stool_500_50
546	1	0.015519742981588619	healthy_stool_500_50
29348	1	0.01500530607001314	healthy_stool_500_50
147802	1	0.014811621650282318	healthy_stool_500_50
102684	1	0.013928666506419383	healthy_stool_500_50
1501392	1	0.013733919944239491	healthy_stool_500_50
1499973	1	0.013643061567290194	healthy_stool_500_50
1502	1	0.013220240091643718	healthy_stool_500_50
28126	1	0.013202522651641667	healthy_stool_500_50
53443	1	0.011800076541479677	healthy_stool_500_50
86185	1	0.011500198861415817	healthy_stool_500_50
43765	1	0.011476216718001997	healthy_stool_500_50
225004	1	0.011375773231838785	healthy_stool_500_50
179995	1	0.011214259783248715	healthy_stool_500_50
1796652	1	0.011104165005743277	healthy_stool_500_50
28037	1	0.010562606335155952	healthy_stool_500_50
82135	1	0.010468180580072168	healthy_stool_500_50
454154	1	0.01041042940924914	healthy_stool_500_50
97478	1	0.010331433775245867	healthy_stool_500_50
54005	1	0.01011957832580451	healthy_stool_500_50
1703337	1	0.009922056956831194	healthy_stool_500_50
131111	1	0.009709573584270213	healthy_stool_500_50
1322	1	0.009600868631458866	healthy_stool_500_50
84030	1	0.008994433718968967	healthy_stool_500_50
2107999	1	0.008955615479430943	healthy_stool_500_50
905	1	0.0088864551553705	healthy_stool_500_50
187979	1	0.008848298737115356	healthy_stool_500_50
290054	1	0.008589713862508236	healthy_stool_500_50
1303	1	0.008566325744050708	healthy_stool_500_50
1583	1	0.008529165286116394	healthy_stool_500_50
78346	1	0.008312142788073837	healthy_stool_500_50
61171	1	0.008210998739869725	healthy_stool_500_50
1604	1	0.008193775244532468	healthy_stool_500_50
1871336	1	0.00815138155586868	healthy_stool_500_50
169435	1	0.007852243178603807	healthy_stool_500_50
487698	1	0.007625028632804963	healthy_stool_500_50
620903	1	0.00760552427533915	healthy_stool_500_50
1613	1	0.007508023472587365	healthy_stool_500_50
847	1	0.007397111910766968	healthy_stool_500_50
358743	1	0.0072502037279511666	healthy_stool_500_50
626933	1	0.007126309169598668	healthy_stool_500_50
133448	1	0.00692410016890476	healthy_stool_500_50
1502943	1	0.006904618410214456	healthy_stool_500_50
1406512	1	0.006889677391203987	healthy_stool_500_50
187326	1	0.006848749394552028	healthy_stool_500_50
548	1	0.0067264997042172136	healthy_stool_500_50
52584	1	0.006647207057735741	healthy_stool_500_50
187101	1	0.006474576625791605	healthy_stool_500_50
33036	1	0.0064607429467812595	healthy_stool_500_50
1282	1	0.006377668233797909	healthy_stool_500_50
1579	1	0.006370160597732895	healthy_stool_500_50
1034346	1	0.006321479606881792	healthy_stool_500_50
188913	1	0.006236574393081904	healthy_stool_500_50
1309	1	0.006146726504237704	healthy_stool_500_50
1302	1	0.006005424431947335	healthy_stool_500_50
1598	1	0.005931921914591899	healthy_stool_500_50
419015	1	0.005861286213330091	healthy_stool_500_50
39950	1	0.005722029330223631	healthy_stool_500_50
43675	1	0.005700171471707986	healthy_stool_500_50
460384	1	0.00557566997481314	healthy_stool_500_50
1245	1	0.005549142240757598	healthy_stool_500_50
1323	1	0.0053659162114944505	healthy_stool_500_50
1115758	1	0.005354147092047031	healthy_stool_500_50
1911679	1	0.005283932696528714	healthy_stool_500_50
33035	1	0.005180593338703367	healthy_stool_500_50
137591	1	0.005146614465521595	healthy_stool_500_50
1599	1	0.005058979642479407	healthy_stool_500_50
197614	1	0.004933382104972191	healthy_stool_500_50
571	1	0.0048624978171797435	healthy_stool_500_50
28038	1	0.00453171631160217	healthy_stool_500_50
1261	1	0.004486229819089634	healthy_stool_500_50
1660	1	0.0044802976405175195	healthy_stool_500_50
671266	1	0.004415569904854076	healthy_stool_500_50
1679444	1	0.004010540122329144	healthy_stool_500_50
626930	1	0.004009138998247349	healthy_stool_500_50
1465754	1	0.0039027714045032813	healthy_stool_500_50
102148	1	0.003758313574632372	healthy_stool_500_50
333367	1	0.0037580956578685014	healthy_stool_500_50
33959	1	0.0037374581332305467	healthy_stool_500_50
291645	1	0.0037128303105163274	healthy_stool_500_50
1747	1	0.0036526400861362023	healthy_stool_500_50
59310	1	0.003568404764610436	healthy_stool_500_50
584	1	0.0035159982041962218	healthy_stool_500_50
40214	1	0.0034991621164391718	healthy_stool_500_50
